,Charge Code,Description,Inpatient Price,Outpatient Price,Hospital,Year
808,761000501,"HC BIOPSY VULVA/PERINEUM,ONE LESN",2968.72,2968.72,Unversity of California Davis Medical Center,2019
809,761000502,"HC BX,VULVA/PERINEUM,ADDL LESION",1665.03,1665.03,Unversity of California Davis Medical Center,2019
810,761000664,HC HYMENECTOMY PARTIAL,3871.24,3871.24,Unversity of California Davis Medical Center,2019
811,761000503,"HC COLPOSCOPY,VULVA",314.85,314.85,Unversity of California Davis Medical Center,2019
812,761000504,"HC COLPOSCOPY,VULVA,W/BIOPSY",646.31,646.31,Unversity of California Davis Medical Center,2019
813,761000901,HC BIOPSY OF VAGINA,2676.55,2676.55,Unversity of California Davis Medical Center,2019
814,761000508,"HC BIOPSY OF VAGINA,EXTENSIVE",3287.45,3287.45,Unversity of California Davis Medical Center,2019
815,761000510,"HC INSERT,UTERINE TANDEMS &/OR VAG OVOIDS",3118.68,3118.68,Unversity of California Davis Medical Center,2019
816,761000511,HC PR INSERT VAGINAL RADIATION DVC,1536.1,1536.1,Unversity of California Davis Medical Center,2019
817,761000512,HC FIT/INSERT INTRAVAG SUPPORT DVC,294.38,294.38,Unversity of California Davis Medical Center,2019
818,761000513,HC FITTING OF DIAPHRAGM/CAP,229.09,229.09,Unversity of California Davis Medical Center,2019
819,761000514,"HC COLPOSCOPY,ENTIRE VAGINA",1215.16,1215.16,Unversity of California Davis Medical Center,2019
820,761000515,"HC COLPOSCOPY,ENTIRE VAGINA,W/BIOPSY",2311.34,2311.34,Unversity of California Davis Medical Center,2019
821,510000041,"HC COLPOSCOPY,CERVIX W/ADJ VAGINA",433.28,433.28,Unversity of California Davis Medical Center,2019
822,761000900,HC EXAM OF CERVIX W/SCOPE,433.28,433.28,Unversity of California Davis Medical Center,2019
823,761000899,HC BX/CURETT OF CERVIX W/SCOPE,1838.23,1838.23,Unversity of California Davis Medical Center,2019
824,761000516,"HC COLPOSCOPY,CERVIX W/ADJ VAGINA,W/BX",1708.19,1708.19,Unversity of California Davis Medical Center,2019
825,761000517,"HC COLPOSCOPY,CERVIX W/ADJ VAGINA, CURETTAG",1593.1,1593.1,Unversity of California Davis Medical Center,2019
826,761000898,HC BIOPSY OF CERVIX,2154.75,2154.75,Unversity of California Davis Medical Center,2019
827,761000665,HC ENDOCERVICAL CURETTAGE,4110.28,4110.28,Unversity of California Davis Medical Center,2019
828,761000520,HC CRYOCAUTERY OF CERVIX,416.12,416.12,Unversity of California Davis Medical Center,2019
829,761000523,"HC CONIZATION CERVIX,LOOP ELECTRD",5157.22,5157.22,Unversity of California Davis Medical Center,2019
830,761000524,HC DILATION OF CERVICAL CANAL,3883.97,3883.97,Unversity of California Davis Medical Center,2019
831,761000860,HC BIOPSY OF UTERUS LINING,582.68,582.68,Unversity of California Davis Medical Center,2019
832,761000525,HC ENDOMET BIOPSY DONE W/COLPOSCOPY,930.74,930.74,Unversity of California Davis Medical Center,2019
833,761000526,HC INSERT INTRAUTERINE DVC,882.05,882.05,Unversity of California Davis Medical Center,2019
834,761000861,HC RMV INTRAUTERINE DVC,1228.44,1228.44,Unversity of California Davis Medical Center,2019
835,761000529,HC CATH/INJECT HYSTEROSALPINGOGRAM,552.25,552.25,Unversity of California Davis Medical Center,2019
836,360000200,"HC REOPEN FALLOPIAN TUBE,TRANSCERV CATH",4447.22,4447.22,Unversity of California Davis Medical Center,2019
837,761000532,"HC HYSTEROSCOPY,W/ENDO BX",5135.09,5135.09,Unversity of California Davis Medical Center,2019
838,761000862,HC FEMALE GENITAL SURG PROC UNLISTED,216.63,216.63,Unversity of California Davis Medical Center,2019
839,761000534,"HC AMNIOCENTESIS,DIAGNOSTIC",1032.56,1032.56,Unversity of California Davis Medical Center,2019
840,761001219,HC CHORION BIOPSY,3263.84,3263.84,Unversity of California Davis Medical Center,2019
841,920000002,HC FETAL NON-STRESS TST,868.76,868.76,Unversity of California Davis Medical Center,2019
842,761001119,HC D & C AFTER DELIVERY,6436.02,6436.02,Unversity of California Davis Medical Center,2019
843,761000666,HC INSERT CERVICAL DILATOR,2013.09,2013.09,Unversity of California Davis Medical Center,2019
844,761000537,HC ANTEPARTUM HEAD MANIPULATION,4732.8,4732.8,Unversity of California Davis Medical Center,2019
845,514000002,HC SURG RX INCOMPL ABORTN,5986.15,5986.15,Unversity of California Davis Medical Center,2019
846,761000538,"HC SURG RX MISSED ABORTN,1ST TRI",5345.36,5345.36,Unversity of California Davis Medical Center,2019
847,761000539,HC INDUCD ABORTN BY D&C,3730.69,3730.69,Unversity of California Davis Medical Center,2019
848,761001181,"HC FETAL UNLIST INVASIVE PX, W/US",632.48,632.48,Unversity of California Davis Medical Center,2019
849,360000205,"HC BIOPSY OF THYROID,PERCUT",772.74,772.74,Unversity of California Davis Medical Center,2019
850,360000206,HC ASPIRATION AND/OR INJECTION THYROID CYST,836.11,836.11,Unversity of California Davis Medical Center,2019
851,761001028,HC THYROID LOC PLACEMENT,6172.07,6172.07,Unversity of California Davis Medical Center,2019
852,761000540,HC VENTRCULAR PUCTURE,2305.26,2305.26,Unversity of California Davis Medical Center,2019
853,761000863,HC BRAIN SHUNT TUBE/RESERV INJECTN,860.46,860.46,Unversity of California Davis Medical Center,2019
854,360000211,"HC ENDOVASC TEMP BALLOON OCCLUS,HEAD/NCK",13434.24,13434.24,Unversity of California Davis Medical Center,2019
855,360000212,"HC PERM OCCLUSION/EMBOLIZATION,PERCUT,CNS",14836.97,14836.97,Unversity of California Davis Medical Center,2019
856,360000213,HC PERCUT CATH OCCLUSN NON CNS LESN,17522.39,17522.39,Unversity of California Davis Medical Center,2019
857,360000214,HC INTRACRANIAL BALLOON ANGIOPLST,17115.7,16752.07,Unversity of California Davis Medical Center,2019
858,360000216,"HC BALLOON DILATION INTRACRANIAL VASOSPASM, INIT",7702.8,7538.99,Unversity of California Davis Medical Center,2019
859,761001109,HC PERQ ART M-THROMBECT &/NFS,16818.76,16302.82,Unversity of California Davis Medical Center,2019
860,761001110,HC EVASC PRLNG ADMN RX AGNT 1ST,17613.54,17072.82,Unversity of California Davis Medical Center,2019
861,761001111,HC EVASC PRLNG ADMN RX AGNT ADD,12329.38,11951.08,Unversity of California Davis Medical Center,2019
862,761000541,"HC REPROGRAMMING,PROGRAMMABLE CSF SHUNT",359.12,359.12,Unversity of California Davis Medical Center,2019
863,761000542,HC PERCUT ASPIRATION VERTEBRAL DISC,1398.87,1398.87,Unversity of California Davis Medical Center,2019
864,761000543,HC PERCUT DRAIN SPINAL CORD CYST,3804.28,3804.28,Unversity of California Davis Medical Center,2019
865,761000932,"HC SPINAL PUNCTURE,LUMBAR,DIAGNOSTIC",2640.04,2640.04,Unversity of California Davis Medical Center,2019
866,761000545,"HC SPINAL PUNCTURE,THERAPEUTIC DRAINAGE",895.33,895.33,Unversity of California Davis Medical Center,2019
867,761000864,"HC INJ,LUMB EPIDUR,BLOOD/CLOT PATCH",4100.33,4100.33,Unversity of California Davis Medical Center,2019
868,350000001,"HC INJ, MYELOGRAPHY &/OR CT, SPINAL OTHR THN C1-C2",2128.23,2128.23,Unversity of California Davis Medical Center,2019
869,761001053,"HC MYELOGRAPHY LUMBAR INJ, THORACIC",2361.15,2361.15,Unversity of California Davis Medical Center,2019
870,761001052,"HC MYELOGRAPHY LUMBAR INJ, CERVICAL",2361.15,2361.15,Unversity of California Davis Medical Center,2019
871,761001051,HC MYELOGRAPHY LUMBAR INJECTION,2361.15,2361.15,Unversity of California Davis Medical Center,2019
872,761001054,"HC MYELOGRAPHY LUMBAR INJ, 2 OR MORE REGIONS",2361.15,2361.15,Unversity of California Davis Medical Center,2019
873,761001176,HC NJX INTERLAMINAR CRV/THRC,2486.04,2486.04,Unversity of California Davis Medical Center,2019
874,761001177,HC NJX INTERLAMINAR LMBR/SAC,2486.04,2486.04,Unversity of California Davis Medical Center,2019
875,761000548,HC ELECT ANLYS IMPLT ITHCL/EDRL PMP W/O REPRG/REFI,567.74,567.74,Unversity of California Davis Medical Center,2019
876,761000549,HC ANALYZE INFUSN PUMP+REPROGRAM,844.97,844.97,Unversity of California Davis Medical Center,2019
877,510000044,HC ANAL SP INF PMP W/REPRG&FILL,685.6,685.6,Unversity of California Davis Medical Center,2019
878,510000045,HC ELEC ANLYS IMPLT ITHCL/EDRL PMP W/REPR&REF PHYS,849.39,849.39,Unversity of California Davis Medical Center,2019
879,761000865,"HC INJECT NERV BLCK,TRIGEMINAL",394.54,394.54,Unversity of California Davis Medical Center,2019
880,761000866,"HC INJECT NERV BLCK,FACIAL NERV",664.57,664.57,Unversity of California Davis Medical Center,2019
881,761000867,"HC INJECT NERV BLCK,GREAT OCCIPTL",543.95,543.95,Unversity of California Davis Medical Center,2019
882,761000554,"HC INJECT NERV BLCK,VAGUS NERVE",430.51,430.51,Unversity of California Davis Medical Center,2019
883,450000222,"HC INJECT NERV BLCK,CERV PLEXUS",877.84,877.84,Unversity of California Davis Medical Center,2019
884,450000224,"HC INJECT NERV BLCK,AXILLARY NERV",1000.21,1000.21,Unversity of California Davis Medical Center,2019
885,761000556,"HC INJECT NERV BLCK,ILIOINGU/ILIOHYP",869.87,869.87,Unversity of California Davis Medical Center,2019
886,761000557,"HC INJECT NERV BLCK,PUDENDAL",1056.9,1056.9,Unversity of California Davis Medical Center,2019
887,450000225,"HC INJ,ANES AGNT,SCIATIC NERVE,SNGL",921.06,921.06,Unversity of California Davis Medical Center,2019
888,761000868,"HC INJ,ANES AGNT,FEMORAL NERVE,SNGL",869.87,869.87,Unversity of California Davis Medical Center,2019
889,761000869,HC  INJECTION ANES OTHER PERIPHERAL NERVE/BRANCH,763.62,763.62,Unversity of California Davis Medical Center,2019
890,761000558,HC INJECT PLANTAR COMMON DIGITAL NERVE,359.12,359.12,Unversity of California Davis Medical Center,2019
891,761001214,HC INJ FORAMEN EPIDURAL C/T,3131.75,3131.75,Unversity of California Davis Medical Center,2019
892,761000559,HC INJECT ANES/STEROID FORAMEN LUMBAR/SACRAL W IMG,1306.46,1306.46,Unversity of California Davis Medical Center,2019
893,761001216,HC INJ FORAMEN EPIDURAL ADD-ON,653.23,653.23,Unversity of California Davis Medical Center,2019
894,761001205,HC TAP BLOCK UNIL BY INJECTION,2486.04,2486.04,Unversity of California Davis Medical Center,2019
895,360000223,HC INJ PARAVERT F JNT C/T 1 LEV,1318.64,1318.64,Unversity of California Davis Medical Center,2019
896,761000560,HC INJ PARAVERT F JNT C/T 2 LEV,749.24,749.24,Unversity of California Davis Medical Center,2019
897,761000561,"HC INJ DX/THER AGNT PARAVERT FACET JNT, CERV/THORA",760.31,760.31,Unversity of California Davis Medical Center,2019
898,761000562,"HC INJ DX/THER AGNT PARAVERT FACET JNT, LUMBAR/SAC",1318.64,1318.64,Unversity of California Davis Medical Center,2019
899,761000563,"HC INJ DX/THER AGNT PARAVERT FACET JNT, LUMBAR/SAC",740.94,740.94,Unversity of California Davis Medical Center,2019
900,761001140,HC N BLOCK SPENOPALATINE GANGL,1341.87,1341.87,Unversity of California Davis Medical Center,2019
901,761000566,"HC N BLOCK INJ, HYPOGAS PLXS",3215.52,3215.52,Unversity of California Davis Medical Center,2019
902,761001078,HC N BLOCK LUMBAR/THORACIC,3734.01,3734.01,Unversity of California Davis Medical Center,2019
903,761000567,"HC INJECT NERV BLCK,CELIAC PLEXUS",2360.6,2360.6,Unversity of California Davis Medical Center,2019
904,420000001,HC APPLY NEUROSTIMULATOR,73.97,73.97,Unversity of California Davis Medical Center,2019
905,761000569,HC PRQ IMPLTJ NEUROSTIMULATOR ELTRD SACRAL NERVE,6548.9,6548.9,Unversity of California Davis Medical Center,2019
906,761000570,"HC POST TIBIAL NEUROSTIMULTN,PERC NEEDLE ELECTRODE",843.31,843.31,Unversity of California Davis Medical Center,2019
907,761000575,HC CHMODENRVATN PAROTID/SUBMANDIBULAR SALIVARY GLN,730.42,730.42,Unversity of California Davis Medical Center,2019
908,761000576,"HC DEST,NERVE,FACIAL",1221.8,1221.8,Unversity of California Davis Medical Center,2019
909,510000163,HC CHEMODENERV MUSC MIGRAINE,1019.28,1019.28,Unversity of California Davis Medical Center,2019
910,761000955,HC CHEMODENERV MUSC NECK DYSTON,1217.37,1217.37,Unversity of California Davis Medical Center,2019
911,761000956,HC CHEMODENER MUSCLE LARYNX EMG,1880.29,1880.29,Unversity of California Davis Medical Center,2019
912,761001231,HC DESTROY CERV/THOR FACET JNT,4829.76,4829.76,Unversity of California Davis Medical Center,2019
913,761001235,HC DESTROY C/TH FACET JNT EA ADDL,4877.65,4877.65,Unversity of California Davis Medical Center,2019
914,761000580,HC DSTR NROLYTC AGNT PARVERTEB FCT SNGL LMBR/SACRA,2761.22,2761.22,Unversity of California Davis Medical Center,2019
915,761001217,HC DEST L/S FACET JNT ADDL,1390.81,1390.81,Unversity of California Davis Medical Center,2019
916,761000581,HC INJECT RX OTHER PERIPH NERVE,1220.7,1220.7,Unversity of California Davis Medical Center,2019
917,761000957,HC CHEMODENERV 1 EXTREMITY 1-4,1880.29,1880.29,Unversity of California Davis Medical Center,2019
918,761000958,HC CHEMODENERV 1 EXTREM 1-4 EA,1880.29,1880.29,Unversity of California Davis Medical Center,2019
919,761000959,HC CHEMODENERV 1 EXTREM 5/> MUS,1880.29,1880.29,Unversity of California Davis Medical Center,2019
920,761000960,HC CHEMODENERV 1 EXTREM 5/> EA,1880.29,1880.29,Unversity of California Davis Medical Center,2019
921,761000961,HC CHEMODENERV TRUNK MUSC 1-5,1880.29,1880.29,Unversity of California Davis Medical Center,2019
922,761000962,HC CHEMODENERV TRUNK MUSC 6/>,1880.29,1880.29,Unversity of California Davis Medical Center,2019
923,761000582,HC  CHEMODENERV ECCRINE GLANDS,348.62,348.62,Unversity of California Davis Medical Center,2019
924,761001073,HC CHEMONERV ECCRINE GLANDS,1314.76,1314.76,Unversity of California Davis Medical Center,2019
925,761000583,HC INJECT RX CELIAC PLEXUS NERVE,2140.36,2140.36,Unversity of California Davis Medical Center,2019
926,761000779,"HC RMV F.B.,EYE,SUPRF CONJUNC",421.66,421.66,Unversity of California Davis Medical Center,2019
927,761000667,HC RMV RB EYE EMBEDDED,520.15,520.15,Unversity of California Davis Medical Center,2019
928,761001076,HC REMOVE FOREIGN BODY FROM EYE,444.87,444.87,Unversity of California Davis Medical Center,2019
929,761000780,"HC RMV F.B.,EYE,CORNEA,SLIT LAMP",658.49,658.49,Unversity of California Davis Medical Center,2019
930,761000670,HC RPR LACER APP TISSUE GLUE,2850.86,2850.86,Unversity of California Davis Medical Center,2019
931,761000671,HC EX LESION CORNEA,4754.38,4754.38,Unversity of California Davis Medical Center,2019
932,761000673,HC SCRAPING OF CORNEA DX,515.72,515.72,Unversity of California Davis Medical Center,2019
933,761000674,HC RMV CORNEAL EPITHELIUM,3430.77,3430.77,Unversity of California Davis Medical Center,2019
934,761000675,HC RMV CORNEAL EPITH W/CHELT,2080.6,2080.6,Unversity of California Davis Medical Center,2019
935,761000677,HC MULTI PNCTR ANTER CORNEA,2080.6,2080.6,Unversity of California Davis Medical Center,2019
936,761000679,HC CORNEAL RELAXING INCISION,1940.05,1940.05,Unversity of California Davis Medical Center,2019
937,761000680,HC PARACENTESIS W/DX ASPIR,2592.44,2592.44,Unversity of California Davis Medical Center,2019
938,761000682,HC PARACENT W/RMV MEMBRANE,7721.45,7721.45,Unversity of California Davis Medical Center,2019
939,761000684,HC TRABECULOPLASTY BY LASER,2185.74,2185.74,Unversity of California Davis Medical Center,2019
940,761000589,"HC REMVL,IMPLNT MATERIAL,ANT SEG,EYE",2898.45,2898.45,Unversity of California Davis Medical Center,2019
941,761000685,HC INJ ANTERIOR CHAMBER EYE,2850.86,2850.86,Unversity of California Davis Medical Center,2019
942,761000590,"HC DESTRUC,CILIARY BODY,CYCLOPHOTOCOAG",2080.6,2080.6,Unversity of California Davis Medical Center,2019
943,761000689,HC IRIDOTOMY BY LASER,2122.65,2122.65,Unversity of California Davis Medical Center,2019
944,761000691,"HC DISC 2ND CATARACT, LASER",3254.81,3254.81,Unversity of California Davis Medical Center,2019
945,761000692,HC UNLISTED ANTERIOR SEGMENT,2593.0,2593.0,Unversity of California Davis Medical Center,2019
946,761000695,HC APIRATE/RELSE VITRE FLUID,8705.3,8705.3,Unversity of California Davis Medical Center,2019
947,761000697,HC INJECTION EYE DRUG (SEPARATE PROCEDURE),1372.31,1372.31,Unversity of California Davis Medical Center,2019
948,761000698,HC SEVERING VITREOUS STRANDS,2498.93,2498.93,Unversity of California Davis Medical Center,2019
949,761000699,"HC RPR RETINAL DETACH, CRYO",2850.86,2850.86,Unversity of California Davis Medical Center,2019
950,761000700,HC RPR RETINAL DETACH BY AIR,2850.86,2850.86,Unversity of California Davis Medical Center,2019
951,510000199,HC TREATMENT OF RETINA,2152.54,2152.54,Unversity of California Davis Medical Center,2019
952,761000895,"HC PROPHYLAXIS, PHOTOCOAGUL",1488.52,1488.52,Unversity of California Davis Medical Center,2019
953,761000705,HC DESTR RET LES PHOTOCOAGUL,2103.84,2103.84,Unversity of California Davis Medical Center,2019
954,761000707,HC DESTR RET LES PHOTODYNAM,1218.48,1218.48,Unversity of California Davis Medical Center,2019
955,761000591,"HC DEST,CHOROID LESN,PHOTODYN THER,2ND EYE",1114.45,1114.45,Unversity of California Davis Medical Center,2019
956,761000709,"HC DESTR RETINPATHY,PHOTOC",4282.93,4282.93,Unversity of California Davis Medical Center,2019
957,761000592,HC DESTROY NERVE OF EYE MUSCLE,405.05,405.05,Unversity of California Davis Medical Center,2019
958,761000713,"HC INJ RX, TENON'S CAPSULE",1250.57,1250.57,Unversity of California Davis Medical Center,2019
959,761000714,HC BLEPH DRAIN ABSCES EYELID,474.78,474.78,Unversity of California Davis Medical Center,2019
960,761000870,HC INCISION OF EYELID FOLD,2100.99,2100.99,Unversity of California Davis Medical Center,2019
961,761000716,HC EXCIS CHALAZION SGL,863.23,863.23,Unversity of California Davis Medical Center,2019
962,761000717,HC EX CHALAZ MULTI SAME LID,1733.09,1733.09,Unversity of California Davis Medical Center,2019
963,761000718,HC EX CHALAZ MULTI DIF LIDS,1390.02,1390.02,Unversity of California Davis Medical Center,2019
964,761000719,HC BIOPSY EYELID,639.12,639.12,Unversity of California Davis Medical Center,2019
965,761000720,HC CORRECT TRICHI BY FORCEPS,296.6,296.6,Unversity of California Davis Medical Center,2019
966,761000721,HC CRCT TRICHI NOT BY FORCEP,765.84,765.84,Unversity of California Davis Medical Center,2019
967,761000594,HC RMV EYELID LESN (NOT CHALAZION),2429.21,2429.21,Unversity of California Davis Medical Center,2019
968,761000725,HC TEMP CLOSE EYELID,1200.77,1200.77,Unversity of California Davis Medical Center,2019
969,761000727,HC REVISION OF EYELID,5807.37,5807.37,Unversity of California Davis Medical Center,2019
970,761000737,HC PRP ECTROPION BLEPH EXCIS,6204.16,6204.16,Unversity of California Davis Medical Center,2019
971,761000742,HC RPR ENTRO BLEPH EXTENSIVE,4817.47,4817.47,Unversity of California Davis Medical Center,2019
972,761000744,HC SUTURE EYELID WND FULL,2234.43,2234.43,Unversity of California Davis Medical Center,2019
973,761000746,HC CANTHOPLASTY,2234.43,2234.43,Unversity of California Davis Medical Center,2019
974,761000747,HC EX/RPR EYELID UP TO 1/4TH,4795.34,4795.34,Unversity of California Davis Medical Center,2019
975,761000595,HC INCISE/DRAIN CONJUNCTIVA,3904.44,3904.44,Unversity of California Davis Medical Center,2019
976,761000753,HC BIOPSY CONJUNCTIVA,4363.16,4363.16,Unversity of California Davis Medical Center,2019
977,761000754,HC EX LES CONJUNCT UP TO 1CM,2080.6,2080.6,Unversity of California Davis Medical Center,2019
978,761000757,HC SUBCONJUNCTIVAL INJ,397.31,397.31,Unversity of California Davis Medical Center,2019
979,761000596,HC RPR TEAR DUCTS,2446.92,2446.92,Unversity of California Davis Medical Center,2019
980,761000766,HC CLS LACRIMAL PUN BY THERM,769.16,769.16,Unversity of California Davis Medical Center,2019
981,761000767,"HC CLS LACRIMAL BY PLUG, EA",1527.25,1527.25,Unversity of California Davis Medical Center,2019
982,761000768,HC DIALTE LACRIMAL PUNCTUM,662.92,662.92,Unversity of California Davis Medical Center,2019
983,761000769,HC PROBE NASOLACRIMAL DUCT,420.55,420.55,Unversity of California Davis Medical Center,2019
984,761000597,"HC PRB NASOLAC DUCT,INSERT TUBE/STENT",2349.53,2349.53,Unversity of California Davis Medical Center,2019
985,761000770,HC PROBE LACRIMAL CANALICULI,405.05,405.05,Unversity of California Davis Medical Center,2019
986,761000884,"HC DRAIN EXT EAR ABSC/BLOOD,SIMPLE",836.11,836.11,Unversity of California Davis Medical Center,2019
987,761000598,HC BIOPSY OF EXTERNAL EAR,673.42,673.42,Unversity of California Davis Medical Center,2019
988,761000599,HC BIOPSY OF EXT AUDITORY CANAL,2400.99,2400.99,Unversity of California Davis Medical Center,2019
989,761000871,HC REMV EXT CANAL FOREIGN BODY,303.24,303.24,Unversity of California Davis Medical Center,2019
990,761001079,HC RMVL IMPACTED EAR WAX IRRIGATIO/LAVAGE UNI,297.15,297.15,Unversity of California Davis Medical Center,2019
991,761000872,HC RMV IMPACTED EAR WAX,203.63,203.63,Unversity of California Davis Medical Center,2019
992,761000601,"HC DEBRIDE MASTOID CAVITY,SIMPLE",454.86,454.86,Unversity of California Davis Medical Center,2019
993,761000603,"HC INCISION EARDRUM,ASPIR",464.81,464.81,Unversity of California Davis Medical Center,2019
994,761000604,"HC CREATE EARDRUM OPENING,LOCAL ANESTH",1307.57,1307.57,Unversity of California Davis Medical Center,2019
995,761000605,HC RPR TYMPANIC MEMBRANE,5260.7,5260.7,Unversity of California Davis Medical Center,2019
996,761000607,"HC LABYRINTHOTMY W PERFUSN VESTIBULOACTIVE DRGS,TR",7250.0,7250.0,Unversity of California Davis Medical Center,2019
997,320000007,"HC CISTERNOGRAPHY, POSITIVE CNTRST, RADIO S&I",1784.58,1466.92,Unversity of California Davis Medical Center,2019
998,320000008,"HC RADIOLOGIC EXAM, EYE, DETECTN, FB",1443.54,749.74,Unversity of California Davis Medical Center,2019
999,320000009,"HC RADIOLOGIC EXAM, MANDIBLE; PARTIAL, <4 VIEWS",436.1,307.06,Unversity of California Davis Medical Center,2019
1000,320000010,"HC RADIOLOGIC EXAM, MANDIBLE; COMPL, MIN, 4 VIEWS",783.02,540.33,Unversity of California Davis Medical Center,2019
1001,320000014,"HC RADIOLOGIC EXAM, FACIAL BONES; <3 VIEWS",997.64,528.4,Unversity of California Davis Medical Center,2019
1002,320000015,"HC RADIOLOGIC EXAM, FACIAL BONES; COMPL, MIN, 3 VI",1510.67,964.57,Unversity of California Davis Medical Center,2019
1003,320000016,"HC RADIOLOGIC EXAM, NASAL BONES, COMPL, MIN, 3 VIE",1487.64,1160.95,Unversity of California Davis Medical Center,2019
1004,320000019,"HC RADIOLOGIC EXAM; ORBITS, COMPL, MIN, 4 VIEWS",877.77,877.77,Unversity of California Davis Medical Center,2019
1005,320000020,"HC RADIOLOGIC EXAM, SINUSES, PARANASAL, <3 VIEWS",687.96,359.68,Unversity of California Davis Medical Center,2019
1006,320000021,"HC RADIOLOGIC EXAM, SINUSES, PARANASAL, COMPL, MIN",691.88,513.21,Unversity of California Davis Medical Center,2019
1007,320000023,"HC RADIOLOGIC EXAM, SKULL; <4 VIEWS",560.03,560.03,Unversity of California Davis Medical Center,2019
1008,320000024,"HC RADIOLOGIC EXAM, SKULL; COMPL, MIN 4 VIEWS",1058.96,1058.96,Unversity of California Davis Medical Center,2019
1009,320000029,"HC RADIO EXAM, TEMPOROMNDBLR JNT, OPEN & CLOSED MO",793.8,675.96,Unversity of California Davis Medical Center,2019
1010,610000001,"HC MRI, TEMPOROMANDIBULAR JNTS",3021.34,3061.87,Unversity of California Davis Medical Center,2019
1011,320000032,"HC RADIO EXAM; NECK, SOFT TISSUE",735.98,514.29,Unversity of California Davis Medical Center,2019
1012,320000033,"HC RADIO EXAM; PHARYNX/LARYNX, W/FLUORO &/OR MAGNI",898.38,898.38,Unversity of California Davis Medical Center,2019
1013,351000001,"HC CT SCAN, HEAD/BRAIN; W/O CNTRST",3580.43,2181.39,Unversity of California Davis Medical Center,2019
1014,351000002,"HC CT SCAN, HEAD/BRAIN; W/CNTRST",5442.92,2290.44,Unversity of California Davis Medical Center,2019
1015,351000004,"HC CT SCAN, ORBIT/SELLA/POSTR FOSSA/OUT, MID, INN",6785.52,4902.57,Unversity of California Davis Medical Center,2019
1016,351000005,"HC CT SCAN, ORBIT/SELLA/POSTR FOSSA/OUT, MID, INN",7845.88,5669.67,Unversity of California Davis Medical Center,2019
1017,351000007,"HC CT SCAN, MAXILLOFCL AREA; W/O CNTRST",3570.63,2911.6,Unversity of California Davis Medical Center,2019
1018,351000008,"HC CT SCAN, MAXILLOFCL AREA; W/CNTRST",4282.6,3490.99,Unversity of California Davis Medical Center,2019
1019,351000010,"HC CT SCAN, SOFT TISSUE NECK; W/O CNTRST",2512.32,2512.32,Unversity of California Davis Medical Center,2019
1020,351000011,"HC CT SCAN, SOFT TISSUE NECK; W/CNTRST",3536.02,3536.02,Unversity of California Davis Medical Center,2019
1021,351000013,"HC CT ANGIOGPHY, HEAD, W/O CNTRST , FLW BY CNTST ,",9465.33,9419.97,Unversity of California Davis Medical Center,2019
1022,351000014,"HC CT ANGIOGPHY, NECK, W/O CNTRST , FLW BY CNTST ,",9422.7,9378.2,Unversity of California Davis Medical Center,2019
1023,611000001,"HC MRI, ORBIT, FACE, & NECK; W/O CNTRST",3891.09,2351.74,Unversity of California Davis Medical Center,2019
1024,611000003,"HC MRI, ORBIT, FACE, & NECK; W/O CNTRST , FLWD BY",5354.72,5302.4,Unversity of California Davis Medical Center,2019
1025,610000002,"HC MRA, HEAD; W/O CNTRST",4906.86,4547.24,Unversity of California Davis Medical Center,2019
1026,610000005,"HC MRA, NECK; W/O CNTRST",5262.11,4878.16,Unversity of California Davis Medical Center,2019
1027,610000007,"HC MRA, NECK; W/O CNTRST , FLWD BY CNTRST  &  SQNC",7967.4,7386.68,Unversity of California Davis Medical Center,2019
1028,611000004,"HC MRI, BRAIN; W/O CNTRST",3688.23,3851.21,Unversity of California Davis Medical Center,2019
1029,611000005,"HC MRI, BRAIN; W/CNTRST",4051.81,4231.5,Unversity of California Davis Medical Center,2019
1030,611000006,"HC MRI, BRAIN; W/O CNTRST , THEN W/CNTRST  &  SEQ",7112.35,5991.91,Unversity of California Davis Medical Center,2019
1031,324000009,HC X-RAY EXAM CHEST 1 VIEW,812.79,690.87,Unversity of California Davis Medical Center,2019
1032,324000013,HC CHEST DECUBITUS 1 VIEW,812.79,690.87,Unversity of California Davis Medical Center,2019
1033,324000010,HC X-RAY EXAM CHEST 2 VIEWS,826.8,702.78,Unversity of California Davis Medical Center,2019
1034,324000014,HC CHEST 2 VIEW + APICAL,850.16,722.63,Unversity of California Davis Medical Center,2019
1035,324000011,HC X-RAY EXAM CHEST 4+ VIEWS,1583.54,1346.0,Unversity of California Davis Medical Center,2019
1036,324000015,HC CHEST 2 VIEW + OBLIQUES,1583.54,1346.0,Unversity of California Davis Medical Center,2019
1037,320000040,"HC RADIO EXAM, RIBS, UNI; W/POSTEROANTERIOR CHEST,",528.29,528.29,Unversity of California Davis Medical Center,2019
1038,320000041,"HC RADIO EXAM, RIBS, BI; W/POSTEROANTERIOR CHEST,",865.67,865.67,Unversity of California Davis Medical Center,2019
1039,320000042,"HC RADIO EXAM; STERNUM, 2+ VIEWS",562.03,556.61,Unversity of California Davis Medical Center,2019
1040,352000001,"HC CT SCAN, THORAX; W/O CNTRST",3839.64,3270.19,Unversity of California Davis Medical Center,2019
1041,352000002,"HC CT SCAN, THORAX; W/CNTRST",6208.37,6208.37,Unversity of California Davis Medical Center,2019
