,Charge Code,Description,Inpatient Price,Outpatient Price,Hospital,Year
625,CC#55821041,"VICRYL 6-0 P-1 18"" UNDYED (J489G)",46.2,46.2,Unversity of California Davis Medical Center,2019
626,EX#VCP936H,"VICRYL 3-0 PS-1 27"" UNDYED  (936H)",46.08,46.08,Unversity of California Davis Medical Center,2019
627,CC#55821325,"ETHIBOND 3-0 SH 36"" D/A GREEN (X522H)",45.72,45.72,Unversity of California Davis Medical Center,2019
628,CC#55821826,"CHROMIC GUT 2-0 UR-5 27"" (U245H)",45.48,45.48,Unversity of California Davis Medical Center,2019
629,CC#55821199,"ETHIBOND 4-0 RB-1 30"" D/A GREEN (X551H)",45.12,45.12,Unversity of California Davis Medical Center,2019
630,CC#50005232,"PROLENE 1 60"" TP-1 BLUE (8824G)",45.12,45.12,Unversity of California Davis Medical Center,2019
631,CC#55821696,"VICRYL 5-0 PS-4 18""  UNDYED (J506G)",45.12,45.12,Unversity of California Davis Medical Center,2019
632,CC#55821079,"VICRYL 4-0 PS-2 27"" UNDYED (J426H)",44.88,44.88,Unversity of California Davis Medical Center,2019
633,EX#A306H,"SILK 0 TIES 6""-30"" (A306H)",44.4,44.4,Unversity of California Davis Medical Center,2019
634,5200,TELEFLEX WECK HORIZON CLIPS MICRO WHITE - 6 CLIPS,44.16,44.16,Unversity of California Davis Medical Center,2019
635,CC#55812145,"SILK 1 TIES 6""-30"" (A307H)",44.04,44.04,Unversity of California Davis Medical Center,2019
636,CC#55821040,"VICRYL 5-0 P-1 18"" UNDYED (J490G)",43.68,43.68,Unversity of California Davis Medical Center,2019
637,CC#55821011,"ETHILON 6-0 PS-3 18"" BLACK (1665G)",43.56,43.56,Unversity of California Davis Medical Center,2019
638,CC#55821890,"ETHILON 7-0 P-1 18"" BLACK (1696G)",43.56,43.56,Unversity of California Davis Medical Center,2019
639,CC#55821881,"ETHILON 7-0 P-6 18"" BLACK (1647G)",43.56,43.56,Unversity of California Davis Medical Center,2019
640,CC#55812135,"SILK 4-0 TIES 12-30"" (A303H)",43.5,43.5,Unversity of California Davis Medical Center,2019
641,EX#PDPB359T,PDS 1 CTB PLUS ANTIBACTERIAL VIOLET MONOFILAMENT 3,43.32,43.32,Unversity of California Davis Medical Center,2019
642,CC#55821691,"VICRYL 3-0 PS-1 18"" UNDYED  (J683G)",43.08,43.08,Unversity of California Davis Medical Center,2019
643,CC#55821617,"ETHILON 4-0 P-3 18"" CLEAR (691G)",42.48,42.48,Unversity of California Davis Medical Center,2019
644,CC#55821604,"VICRYL 4-0 PS-2 18"" UNDYED  (J496H)",42.24,42.24,Unversity of California Davis Medical Center,2019
645,CC#55821754,"VICRYL 4-0 PS-2 18"" UNDYED (J496G)",42.24,42.24,Unversity of California Davis Medical Center,2019
646,CC#55821761,"VICRYL 5-0 P-3 18"" UNDYED (J493G)",42.12,42.12,Unversity of California Davis Medical Center,2019
647,CC#55821608,"VICRYL 5-0 P-3 18"" UNDYED (J493H)",42.12,42.12,Unversity of California Davis Medical Center,2019
648,CC#50002355,ARCH BAR (01-02950),42.0,42.0,Unversity of California Davis Medical Center,2019
649,EX#8871H,"PROLENE 4-0 RB-1 30"" BLUE (8871H)",41.88,41.88,Unversity of California Davis Medical Center,2019
650,CC#55821970,"VICRYL 5-0 PS-2 18"" UNDYED (J495G)",41.76,41.76,Unversity of California Davis Medical Center,2019
651,CC#57522118,"PACKING IODOFORM NUGAUZE 2"" DRESSING (61-2005)",41.76,41.76,Unversity of California Davis Medical Center,2019
652,CC#55821447,"ETHILON 5-0 P-3  18"" BLACK (698G)",41.64,41.64,Unversity of California Davis Medical Center,2019
653,CC#50026261,"ETHILON 5-0 P-3 18"" CLEAR (690G)",41.64,41.64,Unversity of California Davis Medical Center,2019
654,CC#55821641,"ETHILON 5-0 P-3 18"" GREEN (G698G)",41.64,41.64,Unversity of California Davis Medical Center,2019
655,CC#50015339,"VICRYL 3-0 PS-2 18"" UNDYED (J497G)",41.52,41.52,Unversity of California Davis Medical Center,2019
656,CC#55821650,"VICRYL 3-0 PS-2 18"" UNDYED (J497H)",41.52,41.52,Unversity of California Davis Medical Center,2019
657,CC#55821133,"ETHILON 6-0 P-1 18"" BLACK (697G)",41.52,41.52,Unversity of California Davis Medical Center,2019
658,CC#55821023,"VICRYL 3-0 PS-2 27"" UNDYED (J427H)",41.4,41.4,Unversity of California Davis Medical Center,2019
659,CC#55812146,"SILK 2-0 TIES 12""-30"" (A305H)",41.0,41.0,Unversity of California Davis Medical Center,2019
660,3200,TELEFLEX WECK HORIZON CLIPS MED-LG GREEN - 6 CLIPS,40.68,40.68,Unversity of California Davis Medical Center,2019
661,CC#55821611,"SILK 6-0 P-1 18"" (639G)",40.56,40.56,Unversity of California Davis Medical Center,2019
662,CC#55821939,"ETHILON 2 30"" BLACK (490T)",40.44,40.44,Unversity of California Davis Medical Center,2019
663,CC#5582101,"ETHILON 5-0 PS-3  18"" BLACK (1668G)",40.32,40.32,Unversity of California Davis Medical Center,2019
664,CC#55814608,"CHROMIC GUT 3-0 REEL 54"" (L112G)",39.96,39.96,Unversity of California Davis Medical Center,2019
665,CC#55821440,"ETHILON 4-0 PS-2 18"" BLACK (1667G)",39.84,39.84,Unversity of California Davis Medical Center,2019
666,CC#55821644,"ETHILON 4-0 PS-2 18"" BLACK (1667H)",39.84,39.84,Unversity of California Davis Medical Center,2019
667,CC#50005107,"ETHILON 3-0 PS-2 18"" BLACK (1669H)",39.72,39.72,Unversity of California Davis Medical Center,2019
668,CC#50007241,"SILK 3-0 PS-2 18"" (1679H)",39.72,39.72,Unversity of California Davis Medical Center,2019
669,CC#55821716,"CHROMIC GUT 3-0 CT 36"" (912H)",39.72,39.72,Unversity of California Davis Medical Center,2019
670,EX#000270624,"SILK 4-0 P-3 18"" (641G)",39.36,39.36,Unversity of California Davis Medical Center,2019
671,CC#55821583,"PDS 0 CTB-1 36"" VIOLET (ZB346)",38.76,38.76,Unversity of California Davis Medical Center,2019
672,CC#55821202,"PROLENE 5-0 C-1 30"" BLUE (8890H)",38.64,38.64,Unversity of California Davis Medical Center,2019
673,CC#55821758,"ETHILON 6-0 P-3 18"" BLACK (1698G)",38.16,38.16,Unversity of California Davis Medical Center,2019
674,CC#55821328,"TICRON 3-0 CV331 (CV23, RB1) 36"" DA BL (327141)",38.16,38.16,Unversity of California Davis Medical Center,2019
675,CC#55821640,"ETHILON 5-0 PS-2 18"" BLACK (1666G)",38.04,38.04,Unversity of California Davis Medical Center,2019
676,CC#55821756,"ETHILON 4-0 P-3 18"" BLACK (699G)",38.04,38.04,Unversity of California Davis Medical Center,2019
677,EX#U202H,"CHROMIC GUT 5-0 RB-1 27"" (U202H)",37.92,37.92,Unversity of California Davis Medical Center,2019
678,CC#50014496,"CHROMIC GUT 4-0 SH 27"" (G121H)",37.68,37.68,Unversity of California Davis Medical Center,2019
679,CDM#70904693,"VICRYL 3-0 SH 36"" D/A VIOLET (J527H)",37.68,37.68,Unversity of California Davis Medical Center,2019
680,CC#55821753,"PLAIN GUT 3-0 FS-2  27"" ( H822H)",37.68,37.68,Unversity of California Davis Medical Center,2019
681,G126H,"CHROMIC GUT 3-0 MH 27"" (G126H)",37.44,37.44,Unversity of California Davis Medical Center,2019
682,CC#50029065,"PDS 3-0 FS-2  27"" CLEAR (Z423H)",36.6,36.6,Unversity of California Davis Medical Center,2019
683,X305H,"SUTURE ETHIBOND 2-0 12 X 30"" GREEN (X305H)",36.48,36.48,Unversity of California Davis Medical Center,2019
684,CC#50029061,"CHROMIC GUT 3-0 CT-1 27"" (810H)",36.48,36.48,Unversity of California Davis Medical Center,2019
685,CC#50015279,"SILK 2-0 PS-2 18"" (583H)",36.36,36.36,Unversity of California Davis Medical Center,2019
686,CC#55821403,"CHROMIC GUT 3-0 SH 27"" (G122H)",36.24,36.24,Unversity of California Davis Medical Center,2019
687,CC#50014363,"CHROMIC GUT 0 CT-1 27"" (812H)",36.24,36.24,Unversity of California Davis Medical Center,2019
688,CC#50042906,SET SUTURE ENTEROSTOMY ANCHOR (G12230),36.24,36.24,Unversity of California Davis Medical Center,2019
689,CC#55821401,"CHROMIC GUT 2-0 SH 27"" (G123H)",35.76,35.76,Unversity of California Davis Medical Center,2019
690,CC#55821047,"PDS 4-0 FS-2  27"" CLEAR (Z422H)",35.76,35.76,Unversity of California Davis Medical Center,2019
691,CC#55821188,"CHROMIC GUT 2-0 CT-1 27""  (811H)",35.28,35.28,Unversity of California Davis Medical Center,2019
692,68-1510,SYMMETRY ARCH BAR (68-1510),35.16,35.16,Unversity of California Davis Medical Center,2019
693,EX#212902,NEEDLE FRENCH EYE 2 (212902),35.04,35.04,Unversity of California Davis Medical Center,2019
694,CC#55601846,NEEDLE FERGUSSON TAPER 12 1/2 CIRCLE(209512),35.04,35.04,Unversity of California Davis Medical Center,2019
695,CC#55601843,NEEDLE MARTIN CUTTING 10 REVERSE 1/2 CIRCLE (12171,35.04,35.04,Unversity of California Davis Medical Center,2019
696,CC#55601842,NEEDLE MARTIN CUTTING 11 REVERSE 1/2 CIRCLE,35.04,35.04,Unversity of California Davis Medical Center,2019
697,CC#55601844,NEEDLE MARTIN CUTTING 13 REVERSE 1/2 CIRCLE,35.04,35.04,Unversity of California Davis Medical Center,2019
698,EX#ZB371,"PDS II VIOLET MONOFILAMENT 36"" (ZB371)",34.8,34.8,Unversity of California Davis Medical Center,2019
699,CC#55821960,"VICRYL 2 TP-1 54"" UNDYED (J880)",34.8,34.8,Unversity of California Davis Medical Center,2019
700,CC#51000726,"PDS 0 CTXB 36"" VIOLET  (ZB370)",34.68,34.68,Unversity of California Davis Medical Center,2019
701,CC#55821502,"CHROMIC GUT 3-0 FS-2  27"" (636H)",34.32,34.32,Unversity of California Davis Medical Center,2019
702,CC#50014356,"CHROMIC GUT 4-0 FS-2  27"" (635H)",34.32,34.32,Unversity of California Davis Medical Center,2019
703,CC#57520819,"PACKING PLAIN NUGAUZE 2"" DRESSING (60-2005)",34.08,34.08,Unversity of California Davis Medical Center,2019
704,CC#50005372,"MAXON 4-0 V20 (T5, SH) 30"" DA GRN (623131)",33.72,33.72,Unversity of California Davis Medical Center,2019
705,CC#55821595,"PDS 2-0 FS-1 27"" CLEAR (Z443H)",33.24,33.24,Unversity of California Davis Medical Center,2019
706,Z569T,"SUTURE PDS II 1-0 27"" CPX LF (Z569T)",32.52,32.52,Unversity of California Davis Medical Center,2019
707,CC#50029063,"PDS II O 27"" CT-2 LF (Z334H)",32.04,32.04,Unversity of California Davis Medical Center,2019
708,CC#57520404,"UMBILICAL TAPE 36"" (U12T)",31.92,31.92,Unversity of California Davis Medical Center,2019
709,CC#55821111,"PDS 1 CTX 36"" VIOLET (Z371T)",31.8,31.8,Unversity of California Davis Medical Center,2019
710,CC#55821298,"PDS 1 CT 36""  VIOLET (Z359T)",31.56,31.56,Unversity of California Davis Medical Center,2019
711,CC#55821355,TEVDEK #2 TIES (7-947),31.2,31.2,Unversity of California Davis Medical Center,2019
712,CC#55812136,"SILK 3-0 TIES 12""-30"" (A304H)",31.08,31.08,Unversity of California Davis Medical Center,2019
713,CC#57522117,"PACKING IODOFORM NUGAUZE 1"" DRESSING (61-1005)",31.08,31.08,Unversity of California Davis Medical Center,2019
714,CC#51000739,"PDS 1 CP-1 27"" VIOLET  (Z468H)",30.84,30.84,Unversity of California Davis Medical Center,2019
715,CC#57520255,"UMBILICAL TAPE 1/8 X 30"" (U11T)",30.6,30.6,Unversity of California Davis Medical Center,2019
716,CC#50005040,PACKING IODOFORM NUGAUZE 1/2 X 5 DRESSING (59246),30.6,30.6,Unversity of California Davis Medical Center,2019
717,CC#50016972,"VICRYL 1 CTX-B 36"" UNDYED (JB977)",30.6,30.6,Unversity of California Davis Medical Center,2019
718,X304H,"SUTURE ETHIBOND 3-0 12 X 30"" GREEN (X304H)",30.48,30.48,Unversity of California Davis Medical Center,2019
719,CC#55821977,"PDS 5-0 RB-1 27"" VIOLET (Z303H)",29.88,29.88,Unversity of California Davis Medical Center,2019
720,CC#50002187,"PDS 0 CP-1 27"" VIOLET  (Z467H)",29.64,29.64,Unversity of California Davis Medical Center,2019
721,CC#55821809,"PDS 2-0 CT-2  27"" VIOLET (Z333H)",29.64,29.64,Unversity of California Davis Medical Center,2019
722,2200,TELEFLEX WECK HORIZON CLIPS MED BLUE - 6 CLIPS (00,29.52,29.52,Unversity of California Davis Medical Center,2019
723,EX#Y432H,"MONOCRYL 6-0 TF 27"" UNDYED (Y432H)",29.52,29.52,Unversity of California Davis Medical Center,2019
724,EX#Z370T,"PDS 0 CTX 36"" VIOLET (Z370T)",29.4,29.4,Unversity of California Davis Medical Center,2019
725,CC#55821016,"PROLENE 3-0 FS-1 18"" BLUE (8684G)",28.92,28.92,Unversity of California Davis Medical Center,2019
726,CC#55821677,"PROLENE 3-0 FS-2 18"" BLUE (8665G)",28.92,28.92,Unversity of California Davis Medical Center,2019
727,EX#59321,PACKING PLAIN NUGAUZE 1X5 (59321),28.8,28.8,Unversity of California Davis Medical Center,2019
728,CC#55821586,"PDS 3-0 SH 27"" VIOLET (Z316H)",28.56,28.56,Unversity of California Davis Medical Center,2019
729,CC#55821461,"CHROMIC GUT 4-0 RB-1 27"" (U203H)",28.08,28.08,Unversity of California Davis Medical Center,2019
730,CC#55821791,"PDS 3-0 RB-1 27"" VIOLET (Z305H)",28.08,28.08,Unversity of California Davis Medical Center,2019
731,CC#55821976,"PDS 3-0 SH 27"" CLEAR (Z416H)",28.08,28.08,Unversity of California Davis Medical Center,2019
732,CC#50002387,"CHROMIC GUT 3-0 RB-1 27"" (U204H)",28.08,28.08,Unversity of California Davis Medical Center,2019
733,CC#55821610,"SILK 2-0 FS 18"" (685H)",27.84,27.84,Unversity of California Davis Medical Center,2019
734,CC#55821997,"PDS 0 CT-1 36"" VIOLET  (Z346H)",27.84,27.84,Unversity of California Davis Medical Center,2019
735,CC#55821792,"PDS 2-0 SH 27"" VIOLET (Z317H)",27.84,27.84,Unversity of California Davis Medical Center,2019
736,CC#55821957,"PROLENE 2-0 FS 18"" BLUE (8685H)",27.84,27.84,Unversity of California Davis Medical Center,2019
737,CC#55821421,"PDS 4-0 RB-1  27 "" VIOLET (Z304H)",27.72,27.72,Unversity of California Davis Medical Center,2019
738,CC#55821320,"MONOCRYL 2-0 UR-5 27"" VIOLET (Y377H)",27.72,27.72,Unversity of California Davis Medical Center,2019
739,CC#55821460,"VICRYL 4-0 FS-2 27"" UNDYED (J422H)",27.72,27.72,Unversity of California Davis Medical Center,2019
740,CC#51000150,"MONOCRYL 2-0 UR-6  27"" VIOLET (Y605H)",27.6,27.6,Unversity of California Davis Medical Center,2019
741,CC#50014361,"PDS 2-0 CT-1  27"" VIOLET (Z339H)",27.48,27.48,Unversity of California Davis Medical Center,2019
742,CC#50005112,PROLENE 0 CT-2 30' BLUE (8412H),27.48,27.48,Unversity of California Davis Medical Center,2019
743,Y945H,"MONOCRYL 2-0 CT-1 36"" (Y945H)",27.48,27.48,Unversity of California Davis Medical Center,2019
744,CC#55821128,"PROLENE 0 CT-1 30"" BLUE (8424H)",27.24,27.24,Unversity of California Davis Medical Center,2019
745,EX#PCP50,TFE POLYMER PLEDGET (SOFT) 1/4 X 1/8 X 1/16 (PCP50,27.12,27.12,Unversity of California Davis Medical Center,2019
746,CC#55821124,"ETHIBOND 3-0 TIES 12-18"" GREEN (X184H)",27.12,27.12,Unversity of California Davis Medical Center,2019
747,1201,TELEFLEX WECK HORIZON CLIPS WIDE SMALL RED  (1201),26.52,26.52,Unversity of California Davis Medical Center,2019
748,CC#55821178,"PROLENE 1 CT-1 30"" BLUE (8425H)",26.4,26.4,Unversity of California Davis Medical Center,2019
749,CC#55821288,"MONOCRYL 4-0 RB-1 27"" VIOLET (Y304H)",25.56,25.56,Unversity of California Davis Medical Center,2019
750,CC#51000722,"MONOCRYL 3-0 RB-1 27"" VIOLET (Y305H)",25.56,25.56,Unversity of California Davis Medical Center,2019
751,CC#51000721,"MONOCRYL 3-0 RB-1 27"" UNDYED (Y215H)",25.56,25.56,Unversity of California Davis Medical Center,2019
752,CC#55821603,"VICRYL 3-0 FS-1 27"" UNDYED (J442H)",25.44,25.44,Unversity of California Davis Medical Center,2019
753,CC#55821194,"VICRYL 3-0 FS-2 27"" UNDYED  (J423H)",25.44,25.44,Unversity of California Davis Medical Center,2019
754,CC#55821090,"VICRYL 0 UR-6 27"" VIOLET (J603H)",25.32,25.32,Unversity of California Davis Medical Center,2019
755,CC#55821695,"VICRYL 2-0 X-1 27"" UNDYED (J459H)",25.08,25.08,Unversity of California Davis Medical Center,2019
756,Y417H,"MONOCRYL 2-0 27"" SH UNDYED (Y417H)",24.96,24.96,Unversity of California Davis Medical Center,2019
757,CC#50009208,"SILK 3-0 TIES 13-24"" (SA74H)",24.84,24.84,Unversity of California Davis Medical Center,2019
758,CC#55821299,"SILK 2-0 TIES 13-24"" (SA75H)",24.84,24.84,Unversity of California Davis Medical Center,2019
759,CC#55821212,"SILK 4-0 TIES 13-24"" (SA73H)",24.84,24.84,Unversity of California Davis Medical Center,2019
760,CC#50009012,"SILK 0 TIES 13-24"" (SA76G)",24.84,24.84,Unversity of California Davis Medical Center,2019
761,CC#55821150,"ETHIBOND 0 SH 30"" GREEN (X834H)",24.72,24.72,Unversity of California Davis Medical Center,2019
762,EX#X872H,"ETHIBOND 3-0 RB-1 30"" GREEN (X872H)",24.72,24.72,Unversity of California Davis Medical Center,2019
763,CC#55821291,"MONOCRYL 4-0 SH 27"" VIOLET (Y315H)",24.72,24.72,Unversity of California Davis Medical Center,2019
764,CC#51000711,"VICRYL 2-0 UR-6 27"" VIOLET (J602H)",24.6,24.6,Unversity of California Davis Medical Center,2019
765,CC#55821375,"VICRYL 4-0 TF 27"" C/R UNDYED (J434H)",24.48,24.48,Unversity of California Davis Medical Center,2019
766,CC#50001645,"ETHIBOND 4-0 RB-1 30"" GREEN (X871H)",24.48,24.48,Unversity of California Davis Medical Center,2019
767,CC#55821162,"PROLENE 1 30"" CTX BLUE (8455H)",24.36,24.36,Unversity of California Davis Medical Center,2019
768,EX#Y214H,"MONOCRYL 4-0 RB-1 27"" UNDYED (Y214H)",23.88,23.88,Unversity of California Davis Medical Center,2019
769,CC#55821974,"VICRYL 0 UR-4 27"" VIOLET (J381H)",23.28,23.28,Unversity of California Davis Medical Center,2019
770,CC#55821370,"VICRYL 5-0 TF 27"" UNDYED (J433H)",23.16,23.16,Unversity of California Davis Medical Center,2019
771,CC#50002325,"MONOCRYL 3-0 SH 27"" UNDYED (Y416H)",22.92,22.92,Unversity of California Davis Medical Center,2019
772,CC#50001636,"MONOCRYL 2-0 SH 27"" VIOLET (Y317H)",22.92,22.92,Unversity of California Davis Medical Center,2019
773,CC#55821738,"MONOCRYL 3-0 SH  27"" VIOLET (Y316H)",22.92,22.92,Unversity of California Davis Medical Center,2019
774,CC#50029068,"SILK 3-0 BB 30"" (K882H)",22.8,22.8,Unversity of California Davis Medical Center,2019
775,CC#50005262,"VICRYL 0 UR-5 27"" VIOLET (J376H)",22.8,22.8,Unversity of California Davis Medical Center,2019
776,CC#55821519,"ETHILON 4-0 FS-2 18"" BLACK (662G)",22.44,22.44,Unversity of California Davis Medical Center,2019
777,CC#51000712,"VICRYL 1 TIE 54"" VIOLET (J617H)",22.44,22.44,Unversity of California Davis Medical Center,2019
778,CC#50003825,"ETHIBOND 3-0 SH 30"" GREEN (X832H)",22.44,22.44,Unversity of California Davis Medical Center,2019
779,CC#50019141,"VICRYL 3-0 KS 27"" UNDYED (J663H)",22.44,22.44,Unversity of California Davis Medical Center,2019
780,EX#0036420,ADULT PEDIATRIC FEEDING TUBE 8FR 42IN (0036420),22.2,22.2,Unversity of California Davis Medical Center,2019
781,CC#55821453,"ETHIBOND 2-0 SH 30"" GREEN (X833H)",22.2,22.2,Unversity of California Davis Medical Center,2019
782,CC#50009322,"ETHIBOND 0 CT-1 30"" GREEN (X424H)",22.08,22.08,Unversity of California Davis Medical Center,2019
783,CC#57522115,"PACKING IODOFORM NUGAUZE 1/4"" DRESSING (61-2505)",22.08,22.08,Unversity of California Davis Medical Center,2019
784,CC#55821687,"ETHIBOND 4-0 PS-2 18"" WHITE (X692G)",21.96,21.96,Unversity of California Davis Medical Center,2019
785,CC#55814604,"ETHIBOND 4-0 TIES 12-18"" GREEN (X183H)",21.84,21.84,Unversity of California Davis Medical Center,2019
786,CC#55812102,"SILK 4-0 TIES 12-18"" (A183H)",21.72,21.72,Unversity of California Davis Medical Center,2019
787,CC#57520816,"PACKING PLAIN NUGAUZE 1/2"" DRESSING (60-5005)",21.72,21.72,Unversity of California Davis Medical Center,2019
788,CC#55821515,"SILK 4-0 FS-2 18"" (683G)",21.72,21.72,Unversity of California Davis Medical Center,2019
789,EX#SA11G,"SILK 5 TIES 2-60"" (SA11G)",21.6,21.6,Unversity of California Davis Medical Center,2019
790,CC#55814628,"ETHIBOND 2-0 TIES 12-18"" GREEN (X185H)",21.6,21.6,Unversity of California Davis Medical Center,2019
791,CC#55814619,TEVDEK #5 TIES (7950),21.48,21.48,Unversity of California Davis Medical Center,2019
792,CC#50019143,"VICRYL 3-0 SH-1 27"" VIOLET (J311H)",21.12,21.12,Unversity of California Davis Medical Center,2019
793,CC#55810511,"ETHILON 4-0 FSL 30"" BLACK (1670H)",21.0,21.0,Unversity of California Davis Medical Center,2019
794,CC#50005286,"VICRYL 3-0 TIE 54"" UNDYED (J606H)",20.88,20.88,Unversity of California Davis Medical Center,2019
795,CC#55821381,"VICRYL 3-0 SH-1 27"" UNDYED (J219H)",20.76,20.76,Unversity of California Davis Medical Center,2019
796,CC#57520817,"PACKING PLAIN NUGAUZE 1/4"" DRESSING (60-2505)",20.76,20.76,Unversity of California Davis Medical Center,2019
797,CC#55821573,"ETHILON 3-0 FSL 30"" BLACK (1671H)",20.52,20.52,Unversity of California Davis Medical Center,2019
798,CC#50001116,"ETHILON 2-0 FS 18"" BLACK (664G)",20.52,20.52,Unversity of California Davis Medical Center,2019
799,CC#55821692,"VICRYL 3-0 RB-1 27"" UNDYED (J215H)",20.4,20.4,Unversity of California Davis Medical Center,2019
800,J304,"VICRYL 4-0 RB-1 27"" VIOLET (J304)",20.4,20.4,Unversity of California Davis Medical Center,2019
801,CC#50018272,"SILK 5-0 RB-1 30"" (K870H)",20.4,20.4,Unversity of California Davis Medical Center,2019
802,CC#51000738,"ETHILON 3-0 FSLX 30"" BLACK (1673H)",20.4,20.4,Unversity of California Davis Medical Center,2019
803,CC#50005288,"VICRYL 0 TIE 54""UNDYED (J608H)",20.28,20.28,Unversity of California Davis Medical Center,2019
804,CC#55821430,"VICRYL 4-0 SH 27"" UNDYED (J415H)",20.28,20.28,Unversity of California Davis Medical Center,2019
805,CC#55814610,"VICRYL 0 TIE 54"" VIOLET (J616H)",20.28,20.28,Unversity of California Davis Medical Center,2019
806,CC#55821512,"ETHILON 5-0 FS-2 18"" BLACK (661G)",20.28,20.28,Unversity of California Davis Medical Center,2019
807,CC#55821972,"VICRYL 1 CTX 36"" UNDYED (J977H)",20.16,20.16,Unversity of California Davis Medical Center,2019
808,CC#55821503,"ETHILON 2-0 FS 18"" BLACK (664H)",20.16,20.16,Unversity of California Davis Medical Center,2019
809,CC#55821587,"ETHILON 3-0 FS-1 18"" BLACK (663G)",20.16,20.16,Unversity of California Davis Medical Center,2019
810,CC#55821310,"ETHILON 2-0 FSLX 30"" BLACK (1674H)",20.16,20.16,Unversity of California Davis Medical Center,2019
811,CC#55821740,"ETHIBOND 1 CTX 30"" GREEN (X865H)",20.16,20.16,Unversity of California Davis Medical Center,2019
812,CC#55821747,"VICRYL 1 CP-1 27"" UNDYED (J268H)",20.16,20.16,Unversity of California Davis Medical Center,2019
813,CC#55821068,"VICRYL 1 CTX 36"" VIOLET (J371H)",20.04,20.04,Unversity of California Davis Medical Center,2019
814,CC#50014354,"ETHIBOND 1 CT-1 30"" GREEN (X425H)",20.04,20.04,Unversity of California Davis Medical Center,2019
815,CC#55821137,"ETHIBOND 2-0 CT-1 30"" GREEN (X423H)",20.04,20.04,Unversity of California Davis Medical Center,2019
816,CC#55821500,"SILK 0 FSL 18"" (678G)",19.92,19.92,Unversity of California Davis Medical Center,2019
817,CC#55821175,"VICRYL 0 CT-1 27"" UNDYED (J260H)",19.92,19.92,Unversity of California Davis Medical Center,2019
818,CC#50005287,"VICRYL 2-0 TIE 54"" UNDYED (J607H)",19.92,19.92,Unversity of California Davis Medical Center,2019
819,CC#55821513,"SILK 3-0 FS-1 18"" (684G)",19.92,19.92,Unversity of California Davis Medical Center,2019
820,CC#55821001,"VICRYL 2-0 CP-2 27"" UNDYED (J869H)",19.92,19.92,Unversity of California Davis Medical Center,2019
821,CC#50005255,"VICRYL 0 CP-1 27"" UNDYED (J267H)",19.8,19.8,Unversity of California Davis Medical Center,2019
822,CC#55821271,"VICRYL 3-0 TIE 54"" VIOLET (J614H)",19.8,19.8,Unversity of California Davis Medical Center,2019
823,CC#55821413,"VICRYL 3-0 SH 27"" UNDYED (J416H)",19.68,19.68,Unversity of California Davis Medical Center,2019
824,EX#000455160,"VICRYL 0 CTX 36"" UNDYED (J978H)",19.68,19.68,Unversity of California Davis Medical Center,2019
825,CC#50005254,"VICRYL 2-0 CP-1 27"" UNDYED (J266H)",19.56,19.56,Unversity of California Davis Medical Center,2019
826,CC#55821903,"SILK 4-0 RB-1 30"" (K871H)",19.56,19.56,Unversity of California Davis Medical Center,2019
827,CC#50012776,"SILK 3-0 FS-1 18"" (684H)",19.56,19.56,Unversity of California Davis Medical Center,2019
828,CC#55821154,"VICRYL 2-0 CT-1 36"" UNDYED (J945H)",19.44,19.44,Unversity of California Davis Medical Center,2019
829,CC#50005306,"SILK 3-0 RB-1 30"" (K872H)",19.44,19.44,Unversity of California Davis Medical Center,2019
830,EX#000219865,"SILK 1-0 MH 30"" (K845H)",19.44,19.44,Unversity of California Davis Medical Center,2019
831,CC#50002929,"VICRYL 2-0 CT-2  27"" UNDYED (J269H)",19.32,19.32,Unversity of California Davis Medical Center,2019
832,CC#50002905,"VICRYL 3-0 CT-1 36"" UNDYED (J944H)",19.32,19.32,Unversity of California Davis Medical Center,2019
833,CC#55821631,"VICRYL 0 CT-1 36"" UNDYED (J946H)",19.08,19.08,Unversity of California Davis Medical Center,2019
834,CC#55821854,"ETHILON 3-0 KS (KEITH) 30"" BLACK (627H)",19.08,19.08,Unversity of California Davis Medical Center,2019
835,CC#55812411,"SILK 5-0 TIES 12-18"" (A182H)",18.84,18.84,Unversity of California Davis Medical Center,2019
836,CC#55821192,"VICRYL 0 CT-2 27"" UNDYED (J270H)",18.84,18.84,Unversity of California Davis Medical Center,2019
837,CC#55821099,"VICRYL 1 CT-1 27"" UNDYED (J261H)",18.84,18.84,Unversity of California Davis Medical Center,2019
838,CC#50005250,"VICRYL 3-0 CT-2 27"" UNDYED (J232H)",18.72,18.72,Unversity of California Davis Medical Center,2019
839,CC#55812412,"SILK 3-0 TIES 12-18"" (A184H)",18.48,18.48,Unversity of California Davis Medical Center,2019
840,CC#50002779,"VICRYL 4-0 SH-1 27"" UNDYED (J218H)",18.48,18.48,Unversity of California Davis Medical Center,2019
841,J335H,VICRYL 1 CT-2 27' VIOLET (J335H),18.48,18.48,Unversity of California Davis Medical Center,2019
842,CC#50005264,"VICRYL 2-0 SH 27"" UNDYED (J417H)",18.12,18.12,Unversity of California Davis Medical Center,2019
843,CC#55821174,"VICRYL 2-0 CT-1 27"" UNDYED (J259H)",18.12,18.12,Unversity of California Davis Medical Center,2019
844,CC#55821125,"VICRYL 3-0 CT-1 27"" UNDYED (J258H)",18.12,18.12,Unversity of California Davis Medical Center,2019
