,Group,ChargeCode,Description,Price,Hospital,Year
1212,SMH,406500891,IONIZED CALCIUM                ,140.0,Sharp Mesa Vista Hospital,2019
1213,SMH,406500923,TSH                            ,233.0,Sharp Mesa Vista Hospital,2019
1214,SMH,406500935,ACETAMINOPHEN QT,345.0,Sharp Mesa Vista Hospital,2019
1215,SMH,406500938,CYCLOSPORINE,135.0,Sharp Mesa Vista Hospital,2019
1216,SMH,406500983,LACTATE                        ,162.0,Sharp Mesa Vista Hospital,2019
1217,SMH,406500990,VENOUS/SKIN PUNCT.             ,40.0,Sharp Mesa Vista Hospital,2019
1218,SMH,406501102,PROCALCITONIN (PCT),224.0,Sharp Mesa Vista Hospital,2019
1219,SMH,406501143,FREE THYROXINE                 ,108.0,Sharp Mesa Vista Hospital,2019
1220,SMH,406501167,"BILIRUBIN,NEONATAL",229.0,Sharp Mesa Vista Hospital,2019
1221,SMH,406501198,"GLUCOSE, 1HR PP                ",79.0,Sharp Mesa Vista Hospital,2019
1222,SMH,406501203,PROSTATIC SPECIFIC ANTIGE      ,185.0,Sharp Mesa Vista Hospital,2019
1223,SMH,406501205,CULTURE SCREEN SINGLE ORG,212.0,Sharp Mesa Vista Hospital,2019
1224,SMH,406502020,COLD PANEL                     ,53.0,Sharp Mesa Vista Hospital,2019
1225,SMH,406502022,"FETAL CELL SCREEN,QUANT        ",198.0,Sharp Mesa Vista Hospital,2019
1226,SMH,406502032,HDL CHOLESTROL                 ,81.0,Sharp Mesa Vista Hospital,2019
1227,SMH,406502072,HEPARIN NEUTRALIZED PTT        ,42.0,Sharp Mesa Vista Hospital,2019
1228,SMH,406502076,GALACTO GS,17.0,Sharp Mesa Vista Hospital,2019
1229,SMH,406502081,TSH GS,233.0,Sharp Mesa Vista Hospital,2019
1230,SMH,406502083,HGB CHROM GS,40.0,Sharp Mesa Vista Hospital,2019
1231,SMH,406502223,OCCULT BLOOD GASTRIC,36.0,Sharp Mesa Vista Hospital,2019
1232,SMH,406502316,LUPUS ANTIGOAGULANT,101.0,Sharp Mesa Vista Hospital,2019
1233,SMH,406502374,SPECIMEN HANDLING LAB,51.0,Sharp Mesa Vista Hospital,2019
1234,SMH,406503013,E TEST,43.0,Sharp Mesa Vista Hospital,2019
1235,SMH,406503021,TROPONIN I,302.0,Sharp Mesa Vista Hospital,2019
1236,SMH,406503042,ACETONE/KETONE URINE QUAL,20.0,Sharp Mesa Vista Hospital,2019
1237,SMH,406503070,ELECTROLYTE PANEL,153.0,Sharp Mesa Vista Hospital,2019
1238,SMH,406503073,NEWBORN SCRN HANDLING FEE,51.0,Sharp Mesa Vista Hospital,2019
1239,SMH,406503075,TACROLIMUS (FK506),95.0,Sharp Mesa Vista Hospital,2019
1240,SMH,406503127,VOLUME MEASUREMENT TIMED URINE,65.0,Sharp Mesa Vista Hospital,2019
1241,SMH,406503131,CULTURE LEGIONELLA,212.0,Sharp Mesa Vista Hospital,2019
1242,SMH,406503145,PFA COLLAGEN,140.0,Sharp Mesa Vista Hospital,2019
1243,SMH,406503148,CREATININE BF,82.0,Sharp Mesa Vista Hospital,2019
1244,SMH,406503150,COMPREHENSIVE METABOLIC PNL,478.0,Sharp Mesa Vista Hospital,2019
1245,SMH,406503151,HEPATIC FUNCTION PNL,216.0,Sharp Mesa Vista Hospital,2019
1246,SMH,406503152,RENAL FUNCTION PNL,123.0,Sharp Mesa Vista Hospital,2019
1247,SMH,406503154,GLUCOSE POC,140.0,Sharp Mesa Vista Hospital,2019
1248,SMH,406503155,PSA TOTAL SCREEN,234.0,Sharp Mesa Vista Hospital,2019
1249,SMH,406503157,BASIC METABOLIC PANEL,346.0,Sharp Mesa Vista Hospital,2019
1250,SMH,406503158,PLATELET AUTOMATED COUNT,48.0,Sharp Mesa Vista Hospital,2019
1251,SMH,406503161,FETAL FIBRONECTIN,964.0,Sharp Mesa Vista Hospital,2019
1252,SMH,406503166,HEMOGLOBIN,27.0,Sharp Mesa Vista Hospital,2019
1253,SMH,406503167,HEMATOCRIT,116.0,Sharp Mesa Vista Hospital,2019
1254,SMH,406503168,BLOOD COUNT WBC,25.0,Sharp Mesa Vista Hospital,2019
1255,SMH,406503173,FETAL LUNG MATURITY LAMR BDY DNSTY,153.0,Sharp Mesa Vista Hospital,2019
1256,SMH,406503174,CULTURE STOOL ADDTL PATHOGENS,110.0,Sharp Mesa Vista Hospital,2019
1257,SMH,406503175,CULTURE ANAEROBIC IDENT,93.0,Sharp Mesa Vista Hospital,2019
1258,SMH,406503176,CULTURE TYPING IMMUNO,118.0,Sharp Mesa Vista Hospital,2019
1259,SMH,406503177,CONCENTRATION INFECT AGTS,48.0,Sharp Mesa Vista Hospital,2019
1260,SMH,406503179,CULTURE TYPING PROBE   ,167.0,Sharp Mesa Vista Hospital,2019
1261,SMH,406503181,ALBUMIN URINE OR BF,24.0,Sharp Mesa Vista Hospital,2019
1262,SMH,406503182,SENSITIVITY ENZYME DETECTION/ENZYME,35.0,Sharp Mesa Vista Hospital,2019
1263,SMH,406503196,B TYPE NATRIURETIC PEPTIDE,354.0,Sharp Mesa Vista Hospital,2019
1264,SMH,406503202,HEPARIN ASSAY,134.0,Sharp Mesa Vista Hospital,2019
1265,SMH,406503208,INFECTIOUS AGENT DIRECT AG,72.0,Sharp Mesa Vista Hospital,2019
1266,SMH,406503211,PROTIME FINGERSTICK,193.0,Sharp Mesa Vista Hospital,2019
1267,SMH,406503214,DRUG SCREEN URINE MULT,528.0,Sharp Mesa Vista Hospital,2019
1268,SMH,406503220,GENERAL HEALTH PANEL,428.0,Sharp Mesa Vista Hospital,2019
1269,SMH,406503221,CRP HIGH SENSITIVITY,160.0,Sharp Mesa Vista Hospital,2019
1270,SMH,406503223,DRUG ABUSE SCREEN URINE EA ADD,140.0,Sharp Mesa Vista Hospital,2019
1271,SMH,406503224,R ACTIVATED CLOTTING TIME,118.0,Sharp Mesa Vista Hospital,2019
1272,SMH,406503225,EPL/LY30 FIBRINOLYSIS,127.0,Sharp Mesa Vista Hospital,2019
1273,SMH,406503249,SPECIMEN HANDLING LAB2,51.0,Sharp Mesa Vista Hospital,2019
1274,SMH,406503257,SUSCEPT STUDY ENYZYME DETECTION,35.0,Sharp Mesa Vista Hospital,2019
1275,SMH,406503260,HYDROXPROGEST 17 D GS,53.0,Sharp Mesa Vista Hospital,2019
1276,SMH,406503261,TANDEM MASS SPEC QT GS,80.0,Sharp Mesa Vista Hospital,2019
1277,SMH,406503265,PLT AGGREGATION EACH AGENT,140.0,Sharp Mesa Vista Hospital,2019
1278,SMH,406503270,CULTURE AEROBIC QUANTITATIVE,210.0,Sharp Mesa Vista Hospital,2019
1279,SMH,406503271,SIROLIMUS (RAPAMYCIN),115.0,Sharp Mesa Vista Hospital,2019
1280,SMH,406503274,IMMUNE SEROLOGY RAPID,117.0,Sharp Mesa Vista Hospital,2019
1281,SMH,406503275,PLT AGGREG P2Y12 EA,140.0,Sharp Mesa Vista Hospital,2019
1282,SMH,406503279,OBSTETRIC PANEL,556.0,Sharp Mesa Vista Hospital,2019
1283,SMH,406503287,AMIKACIN DRUG ASSAY,93.0,Sharp Mesa Vista Hospital,2019
1284,SMH,406503290,DIRECT AG LEGIONELLA,72.0,Sharp Mesa Vista Hospital,2019
1285,SMH,406503292,PARATHYROID HORMONE,314.0,Sharp Mesa Vista Hospital,2019
1286,SMH,406503295,CULTURE YEAST SCREEN,162.0,Sharp Mesa Vista Hospital,2019
1287,SMH,406503296,CANDIDA DIRECT PROBE,158.0,Sharp Mesa Vista Hospital,2019
1288,SMH,406503297,GARDNERELLA DIRECT PROBE,160.0,Sharp Mesa Vista Hospital,2019
1289,SMH,406503298,TRICHOMONAS DIRECT PROBE,160.0,Sharp Mesa Vista Hospital,2019
1290,SMH,406503300,CONCENTRATION FOR SHIGA TOXIN,48.0,Sharp Mesa Vista Hospital,2019
1291,SMH,406503301,SHIGA TOX DETECT DIR OBSERV,222.0,Sharp Mesa Vista Hospital,2019
1292,SMH,406503302,SHIGA TOX DETECT DIR OBSRV ADD,222.0,Sharp Mesa Vista Hospital,2019
1293,SMH,406503303,BASIC META PNL W/ICAL NO CAL,310.0,Sharp Mesa Vista Hospital,2019
1294,SMH,406503304,OCCULT BLD FECES IMMUNOASSAY,115.0,Sharp Mesa Vista Hospital,2019
1295,SMH,406503312,PROTEIN C ACTIVITY,151.0,Sharp Mesa Vista Hospital,2019
1296,SMH,406503313,PROTEIN S FREE,159.0,Sharp Mesa Vista Hospital,2019
1297,SMH,406503316,BLOOD GAS ANALYSIS,210.0,Sharp Mesa Vista Hospital,2019
1298,SMH,406503317,ANTIGEN C DIFFICILE TOXIN,79.0,Sharp Mesa Vista Hospital,2019
1299,SMH,406503318,DIRECT ANTIGEN C DIFFICILE,72.0,Sharp Mesa Vista Hospital,2019
1300,SMH,406503338,URINE CULTURE QUANT COLONY CNT,392.0,Sharp Mesa Vista Hospital,2019
1301,SMH,406503346,COMPAT TEST ELECT PER UNIT,492.0,Sharp Mesa Vista Hospital,2019
1302,SMH,406503350,BIOTINIDASE EA,33.0,Sharp Mesa Vista Hospital,2019
1303,SMH,406503351,IMMUNOREACTIVE TRYPSINOGEN,32.0,Sharp Mesa Vista Hospital,2019
1304,SMH,406503359,CULT TYPING DIRECT PROBE EA,167.0,Sharp Mesa Vista Hospital,2019
1305,SMH,406503360,INFLUENZA A OR B AG W/OPTIC   ,149.0,Sharp Mesa Vista Hospital,2019
1306,SMH,406503364,RBC FETOMATERNAL SCREEN   ,193.0,Sharp Mesa Vista Hospital,2019
1307,SMH,406503367,FECAL BLOOD SCRN IMMUNOASSAY,115.0,Sharp Mesa Vista Hospital,2019
1308,SMH,406503372,HIV 1 AG W/HIV 1/2 AB COMBO  ,212.0,Sharp Mesa Vista Hospital,2019
1309,SMH,406503381,STREP A ANTIGEN WITH OPTIC,228.0,Sharp Mesa Vista Hospital,2019
1310,SMH,406503382,RSV ANTIGEN W/OPTIC,353.0,Sharp Mesa Vista Hospital,2019
1311,SMH,406503384,LACTOFERRIN FECAL QUAL,35.0,Sharp Mesa Vista Hospital,2019
1312,SMH,406503386,AMPLIFIED PROBE C DIFF,297.0,Sharp Mesa Vista Hospital,2019
1313,SMH,406503389,LDL CHOLESTEROL DIRECT,93.0,Sharp Mesa Vista Hospital,2019
1314,SMH,406503390,TESTOSTERONE TOTAL,87.0,Sharp Mesa Vista Hospital,2019
1315,SMH,406503391,SEX HORMONE GLOBU (SHBG),95.0,Sharp Mesa Vista Hospital,2019
1316,SMH,406503401,SENSITIVITY DISK METHOD,61.0,Sharp Mesa Vista Hospital,2019
1317,SMH,406503402,SPECIMEN HANDLING LAB 65,51.0,Sharp Mesa Vista Hospital,2019
1318,SMH,406503403,PLATELET AB HIT,72.0,Sharp Mesa Vista Hospital,2019
1319,SMH,406503404,RUBELLA ANTIBODY IGG,114.0,Sharp Mesa Vista Hospital,2019
1320,SMH,406503405,RPR/VDRL QUALITATIVE,72.0,Sharp Mesa Vista Hospital,2019
1321,SMH,406503406,RESP VIRUS MOL AMP 3 TO 5,282.0,Sharp Mesa Vista Hospital,2019
1322,SMH,406503407,HCG QUANT POC                  ,555.0,Sharp Mesa Vista Hospital,2019
1323,SMH,406503408,LACTATE POC ,162.0,Sharp Mesa Vista Hospital,2019
1324,SMH,406540010,IMMUNOGLOBULIN E IGE     ,50.0,Sharp Mesa Vista Hospital,2019
1325,SMH,406544898,RHOGAM                         ,456.0,Sharp Mesa Vista Hospital,2019
1326,SMH,406553002,DRUG 2 COMBO1 PRESUMP NONOPTIC,873.0,Sharp Mesa Vista Hospital,2019
1327,SMH,406553003,DRUG 3 COMBO1 PRESUMP NONOPTIC,1011.0,Sharp Mesa Vista Hospital,2019
1328,SMH,406553004,DRUG 4 COMBO1 PRESUMP NONOPTIC,1539.0,Sharp Mesa Vista Hospital,2019
1329,SMH,406553023,DRUG 3 COMBO2 PRESUMP NONOPTIC,1194.0,Sharp Mesa Vista Hospital,2019
1330,SMH,406560032,GLUC TOL (1ST 3 SPEC),433.0,Sharp Mesa Vista Hospital,2019
1331,SMH,406560034,GLUC TOL EA ADDL SPEC,83.0,Sharp Mesa Vista Hospital,2019
1332,SMH,406560056,TISSUE PROCESSING,50.0,Sharp Mesa Vista Hospital,2019
1333,SMH,406561056,LIPID (CARDIAC RISK) PANEL ,248.0,Sharp Mesa Vista Hospital,2019
1334,SMH,406599901,STUDY LAB HANDLING MOD ,80.0,Sharp Mesa Vista Hospital,2019
1335,SMH,406599902,STUDY LAB HANDLING HIGH,150.0,Sharp Mesa Vista Hospital,2019
1336,SMH,406599903,STUDY LAB HANDLING CMPLX,300.0,Sharp Mesa Vista Hospital,2019
1337,SMH,406599904,STUDY LAB HNDLG GT 5HR/HR    ,100.0,Sharp Mesa Vista Hospital,2019
1338,SMH,406610230,MATERNAL DRUG SCREEN,33.93,Sharp Mesa Vista Hospital,2019
1339,SMH,406610232,DRUG SCREEN MECONIUM 5,77.6,Sharp Mesa Vista Hospital,2019
1340,SMH,406610498,CAFFEINE LEVEL,10.49,Sharp Mesa Vista Hospital,2019
1341,SMH,406610882,METHOTREXATE,44.09,Sharp Mesa Vista Hospital,2019
1342,SMH,406610923,PAIN DRUG PANEL 8,112.55,Sharp Mesa Vista Hospital,2019
1343,SMH,406610924,PAIN DRUG PANEL 9,113.4,Sharp Mesa Vista Hospital,2019
1344,SMH,406610925,PAIN DRUG PANEL 11,115.12,Sharp Mesa Vista Hospital,2019
1345,SMH,406610926,PAIN DRUG PANEL 13          ,116.83,Sharp Mesa Vista Hospital,2019
1346,SMH,406611012,AMPHETAMINES QT,31.8,Sharp Mesa Vista Hospital,2019
1347,SMH,406611204,PAIN MNGMT URINE ALCOHOL,17.58,Sharp Mesa Vista Hospital,2019
1348,SMH,406611205,PAIN MNGMT UR OPIATES QT,40.56,Sharp Mesa Vista Hospital,2019
1349,SMH,406611206,PAIN MNGMT UR OXYCOD QT,40.57,Sharp Mesa Vista Hospital,2019
1350,SMH,406611207,PAIN MNGMT UR BENZODIAZ QT,81.13,Sharp Mesa Vista Hospital,2019
1351,SMH,406611208,PAIN MNGMT UR AMPHET QT,81.13,Sharp Mesa Vista Hospital,2019
1352,SMH,406611209,PAIN MNGMT UR BARBIT QT,81.13,Sharp Mesa Vista Hospital,2019
1353,SMH,406611210,PAIN MNGMT UR CANNABIN QT,81.13,Sharp Mesa Vista Hospital,2019
1354,SMH,406611211,PAIN MNGMT UR METHADONE QT,81.13,Sharp Mesa Vista Hospital,2019
1355,SMH,406611212,PAIN MNGMT UR TRAMADOL QT,81.13,Sharp Mesa Vista Hospital,2019
1356,SMH,406611213,PAIN MNGMT UR GABAPENT QT,81.13,Sharp Mesa Vista Hospital,2019
1357,SMH,406611214,PAIN MNGMT UR FENTANYL QT,81.13,Sharp Mesa Vista Hospital,2019
1358,SMH,406611215,PAIN MNGMT UR CARISOP QT,81.13,Sharp Mesa Vista Hospital,2019
1359,SMH,406611216,PAIN MNGMT UR TRICYCLIC QT,81.13,Sharp Mesa Vista Hospital,2019
1360,SMH,406611217,PAIN MNGMT UR MEPERID QT,81.13,Sharp Mesa Vista Hospital,2019
1361,SMH,406611218,PAIN MNGMT UR PREGAB QT,81.13,Sharp Mesa Vista Hospital,2019
1362,SMH,406611219,PAIN MNGMT UR PROPOXY QT,81.13,Sharp Mesa Vista Hospital,2019
1363,SMH,406613255,LYMPHOCYTE TRANSFORMATION,135.8,Sharp Mesa Vista Hospital,2019
1364,SMH,406623348,COCCI CF UC DAVIS,44.0,Sharp Mesa Vista Hospital,2019
1365,SMH,406624000,CARDIO HRT TRNSPL MRNA,3240.0,Sharp Mesa Vista Hospital,2019
1366,SMH,406633000,METHOTREXATE LEVEL RCH ,120.0,Sharp Mesa Vista Hospital,2019
1367,SMH,406633205,B PERTUSSIS PCR RCH,126.7,Sharp Mesa Vista Hospital,2019
1368,SMH,406652076,GALACTO GS (NBS),18.25,Sharp Mesa Vista Hospital,2019
1369,SMH,406652081,TSH GS (NBS),18.25,Sharp Mesa Vista Hospital,2019
1370,SMH,406652083,HGB CHROM GS  (NBS),18.25,Sharp Mesa Vista Hospital,2019
1371,SMH,406653073,NEWBORN SCRN HANDLING FEE,36.0,Sharp Mesa Vista Hospital,2019
1372,SMH,406653260,HYDROXPROGEST 17 D GS  (NBS),18.25,Sharp Mesa Vista Hospital,2019
1373,SMH,406653261,TANDEM MASS SPEC QT GS (NBS),19.75,Sharp Mesa Vista Hospital,2019
1374,SMH,406653350,BIOTINIDASE EA (NBS),18.25,Sharp Mesa Vista Hospital,2019
1375,SMH,406653351,IMMUNOREAC TRYPSINO (NBS),18.25,Sharp Mesa Vista Hospital,2019
1376,SMH,406662321,ANTIBODY ID PANEL SDBB,70.0,Sharp Mesa Vista Hospital,2019
1377,SMH,406663199,ADSORPTION SDBB,55.0,Sharp Mesa Vista Hospital,2019
1378,SMH,406663320,ABO TYPE SDBB,16.0,Sharp Mesa Vista Hospital,2019
1379,SMH,406663321,ANTIBODY SCREEN SDBB,49.0,Sharp Mesa Vista Hospital,2019
1380,SMH,406663322,DIRECT ANTIGLOBULIN SDBB,15.0,Sharp Mesa Vista Hospital,2019
1381,SMH,406663323,RH PHENOTYPE SDBB,54.0,Sharp Mesa Vista Hospital,2019
1382,SMH,406663324,ANTIGEN TYPE PATIENT SDBB,29.0,Sharp Mesa Vista Hospital,2019
1383,SMH,406663325,ELUATE SDBB,81.0,Sharp Mesa Vista Hospital,2019
1384,SMH,406663326,TITRATION SDBB,63.0,Sharp Mesa Vista Hospital,2019
1385,SMH,406663327,SCREEN COMPAT SDBB,49.0,Sharp Mesa Vista Hospital,2019
1386,SMH,406663328,ANTIBODY INHIBITION SDBB,42.0,Sharp Mesa Vista Hospital,2019
1387,SMH,406663339,RH TYPE SDBB,16.0,Sharp Mesa Vista Hospital,2019
1388,SMH,406663340,ANTIBODY ID SELECT SDBB  ,20.0,Sharp Mesa Vista Hospital,2019
1389,SMH,406663341,RBC ENZYME PRETREAT SDBB ,75.0,Sharp Mesa Vista Hospital,2019
1390,SMH,406663342,RBC PRETREAT CHEM SDBB ,75.0,Sharp Mesa Vista Hospital,2019
1391,SMH,406663361,SICKLE CELL TEST SDBB,35.0,Sharp Mesa Vista Hospital,2019
1392,SMH,406663362,PLATELET CROSSMATCH SDBB,150.0,Sharp Mesa Vista Hospital,2019
1393,SMH,406663363,RBC ANTIGEN MOLECULAR SDBB,500.0,Sharp Mesa Vista Hospital,2019
1394,SMH,406670010,IMMUNOGLOBULIN E IGE (PACRIM),18.0,Sharp Mesa Vista Hospital,2019
1395,SMH,406670012,CYTOGEN MICROARRAY NUM+SNP VAR,1100.0,Sharp Mesa Vista Hospital,2019
1396,SMH,406690002,GHBA URINE,165.0,Sharp Mesa Vista Hospital,2019
1397,SMH,406690003,GHBA BLOOD,165.0,Sharp Mesa Vista Hospital,2019
1398,SMH,406690005,AMITRIPTYLINE QT,22.4,Sharp Mesa Vista Hospital,2019
1399,SMH,406690006,BENZODIAZEPINE/CLONAZEPAM,26.88,Sharp Mesa Vista Hospital,2019
1400,SMH,406690008,DESIPRAMINE,15.4,Sharp Mesa Vista Hospital,2019
1401,SMH,406690011,HALOPERIDOL,27.72,Sharp Mesa Vista Hospital,2019
1402,SMH,406690013,NORTRIPTYLINE,13.44,Sharp Mesa Vista Hospital,2019
1403,SMH,406690014,PHENOBARBITAL ,11.2,Sharp Mesa Vista Hospital,2019
1404,SMH,406690015,PHENYTOIN FREE ,14.83,Sharp Mesa Vista Hospital,2019
1405,SMH,406690016,PHENYTOIN TOTAL,14.29,Sharp Mesa Vista Hospital,2019
1406,SMH,406690017,PRIMIDONE ,2.8,Sharp Mesa Vista Hospital,2019
1407,SMH,406690019,ACTH,19.6,Sharp Mesa Vista Hospital,2019
1408,SMH,406690020,IGGSYN CSF ALBUMIN SERUM,4.05,Sharp Mesa Vista Hospital,2019
1409,SMH,406690022,OLIGO CSF ALBUMIN SERUM,6.16,Sharp Mesa Vista Hospital,2019
1410,SMH,406690023,IGGSYN CSF ALBUMIN CSF,4.24,Sharp Mesa Vista Hospital,2019
1411,SMH,406690026,ALDOLASE,5.0,Sharp Mesa Vista Hospital,2019
1412,SMH,406690027,ALDOSTERONE,19.6,Sharp Mesa Vista Hospital,2019
1413,SMH,406690028,A1 ANTITRYPSIN TOTAL,7.0,Sharp Mesa Vista Hospital,2019
1414,SMH,406690031,AMINOLEVULINIC ACID,32.76,Sharp Mesa Vista Hospital,2019
1415,SMH,406690033,AMYLASE ISOENZ,7.84,Sharp Mesa Vista Hospital,2019
1416,SMH,406690034,ANDROSTENEDIONE,20.0,Sharp Mesa Vista Hospital,2019
1417,SMH,406690035,ANGIOTENSIN I CONV ENZYME,6.0,Sharp Mesa Vista Hospital,2019
1418,SMH,406690036,LIPOPROTEIN A,10.0,Sharp Mesa Vista Hospital,2019
1419,SMH,406690037,ARSENIC,14.0,Sharp Mesa Vista Hospital,2019
1420,SMH,406690038,BETA 2 MICROGLOBULIN,11.2,Sharp Mesa Vista Hospital,2019
1421,SMH,406690039,BILE ACID,12.6,Sharp Mesa Vista Hospital,2019
1422,SMH,406690040,CADMIUM,14.0,Sharp Mesa Vista Hospital,2019
1423,SMH,406690041,VITAMIN D 25 HYDROXY,9.0,Sharp Mesa Vista Hospital,2019
1424,SMH,406690043,CALCIUM URINE 24HR,5.88,Sharp Mesa Vista Hospital,2019
1425,SMH,406690044,STONE ANALYSIS,16.0,Sharp Mesa Vista Hospital,2019
1426,SMH,406690046,CAROTENE,12.6,Sharp Mesa Vista Hospital,2019
1427,SMH,406690047,CATCHOL PL FRACTIONATED,20.0,Sharp Mesa Vista Hospital,2019
1428,SMH,406690048,CATCHOL UR FRACTIONATED,15.0,Sharp Mesa Vista Hospital,2019
1429,SMH,406690049,CERULOPLASMIN,8.4,Sharp Mesa Vista Hospital,2019
1430,SMH,406690052,CHOLINESTERASE SERUM,8.96,Sharp Mesa Vista Hospital,2019
1431,SMH,406690053,CHOLINESTERASE RBC,15.4,Sharp Mesa Vista Hospital,2019
1432,SMH,406690054,GABAPENTIN,18.2,Sharp Mesa Vista Hospital,2019
1433,SMH,406690056,FLECAINIDE,18.2,Sharp Mesa Vista Hospital,2019
1434,SMH,406690057,LAMOTRIGINE,9.0,Sharp Mesa Vista Hospital,2019
1435,SMH,406690059,TRAZADONE,18.2,Sharp Mesa Vista Hospital,2019
1436,SMH,406690060,AMIODARONE,18.2,Sharp Mesa Vista Hospital,2019
1437,SMH,406690061,CHROMIUM,14.0,Sharp Mesa Vista Hospital,2019
1438,SMH,406690062,CITRATE URINE,12.6,Sharp Mesa Vista Hospital,2019
1439,SMH,406690063,N TELOPEPTIDE,111.16,Sharp Mesa Vista Hospital,2019
1440,SMH,406690064,COPPER,12.6,Sharp Mesa Vista Hospital,2019
1441,SMH,406690065,CORTISOL FREE URINE,15.4,Sharp Mesa Vista Hospital,2019
1442,SMH,406690066,CK ISOENZ CK TOTAL,5.56,Sharp Mesa Vista Hospital,2019
1443,SMH,406690067,CK ISOENZYMES,11.44,Sharp Mesa Vista Hospital,2019
1444,SMH,406690068,CREATININE URINE,5.6,Sharp Mesa Vista Hospital,2019
1445,SMH,406690070,CRYOGLOB QL/QT,7.0,Sharp Mesa Vista Hospital,2019
1446,SMH,406690071,CYANIDE,30.8,Sharp Mesa Vista Hospital,2019
1447,SMH,406690072,DHEA,15.0,Sharp Mesa Vista Hospital,2019
1448,SMH,406690073,DHEA SULFATE,11.2,Sharp Mesa Vista Hospital,2019
1449,SMH,406690074,VIT D 1 25 DIHYDROXY,18.0,Sharp Mesa Vista Hospital,2019
1450,SMH,406690075,ERYTHROPOIETIN,15.0,Sharp Mesa Vista Hospital,2019
1451,SMH,406690076,ESTROGEN FRACTIONATED,17.0,Sharp Mesa Vista Hospital,2019
1452,SMH,406690077,ESTRIOL,14.28,Sharp Mesa Vista Hospital,2019
1453,SMH,406690078,ESTRONE,28.0,Sharp Mesa Vista Hospital,2019
1454,SMH,406690079,FATS/LIPIDS FECES QUAL,14.56,Sharp Mesa Vista Hospital,2019
1455,SMH,406690081,FOLATE RBC,14.0,Sharp Mesa Vista Hospital,2019
1456,SMH,406690082,CRYOGLOB QT IMMUNOGLOB,9.24,Sharp Mesa Vista Hospital,2019
1457,SMH,406690083,IGGSYN CSF IGG,7.62,Sharp Mesa Vista Hospital,2019
1458,SMH,406690085,OLIGO CSF IGG,12.85,Sharp Mesa Vista Hospital,2019
1459,SMH,406690086,IGE,6.75,Sharp Mesa Vista Hospital,2019
1460,SMH,406690088,GASTRIN,8.0,Sharp Mesa Vista Hospital,2019
1461,SMH,406690089,G6PD,17.64,Sharp Mesa Vista Hospital,2019
1462,SMH,406690090,FRUCTOSAMINE,10.64,Sharp Mesa Vista Hospital,2019
1463,SMH,406690092,GROWTH HORMONE,8.0,Sharp Mesa Vista Hospital,2019
1464,SMH,406690094,HEAVY METAL QUANT EACH,19.6,Sharp Mesa Vista Hospital,2019
1465,SMH,406690096,HGB EVAL 50610 NORMAL,23.0,Sharp Mesa Vista Hospital,2019
1466,SMH,406690097,HEMOGLOBIN A2/F,29.4,Sharp Mesa Vista Hospital,2019
1467,SMH,406690099,PLASMA HEMOGLOBIN,14.28,Sharp Mesa Vista Hospital,2019
1468,SMH,406690100,HISTAMINE,23.8,Sharp Mesa Vista Hospital,2019
1469,SMH,406690101,HOMOCYSTINE URINE QT,32.2,Sharp Mesa Vista Hospital,2019
1470,SMH,406690102,HVA URINE,15.4,Sharp Mesa Vista Hospital,2019
1471,SMH,406690104,HIAA URINE,15.68,Sharp Mesa Vista Hospital,2019
1472,SMH,406690105,HYDROXYPROGESTERONE 17,19.6,Sharp Mesa Vista Hospital,2019
1473,SMH,406690106,GLIADIN AB,9.8,Sharp Mesa Vista Hospital,2019
1474,SMH,406690107,ENDOMYSIAL AB ,5.0,Sharp Mesa Vista Hospital,2019
1475,SMH,406690108,GBM IGG,28.0,Sharp Mesa Vista Hospital,2019
1476,SMH,406690110,PTH RELATED PEPTIDE,50.0,Sharp Mesa Vista Hospital,2019
1477,SMH,406690111,NEURONAL CELL AB,74.77,Sharp Mesa Vista Hospital,2019
1478,SMH,406690112,INHIBIN A,30.8,Sharp Mesa Vista Hospital,2019
1479,SMH,406690114,TUMOR NECROSIS FACTOR,95.0,Sharp Mesa Vista Hospital,2019
1480,SMH,406690115,INSULIN TOTAL,8.4,Sharp Mesa Vista Hospital,2019
1481,SMH,406690116,LD ISOENZ LD TOTAL,5.0,Sharp Mesa Vista Hospital,2019
1482,SMH,406690117,LD ISOENZYMES,15.44,Sharp Mesa Vista Hospital,2019
1483,SMH,406690118,LEAD,7.0,Sharp Mesa Vista Hospital,2019
1484,SMH,406690119,LIPOPROTEIN ELP,48.16,Sharp Mesa Vista Hospital,2019
1485,SMH,406690122,MERCURY QT BLD OR UR,9.8,Sharp Mesa Vista Hospital,2019
1486,SMH,406690123,METANEPHRINES URINE,21.0,Sharp Mesa Vista Hospital,2019
1487,SMH,406690125,MYELIN BASIC PROTEIN CSF,26.6,Sharp Mesa Vista Hospital,2019
1488,SMH,406690126,MYOGLOBIN,12.04,Sharp Mesa Vista Hospital,2019
1489,SMH,406690127,OLIGO CSF ALBUMIN CSF,7.34,Sharp Mesa Vista Hospital,2019
1490,SMH,406690129,NUCLEOTIDASE 5',14.0,Sharp Mesa Vista Hospital,2019
1491,SMH,406690130,OLIGOCLONAL BANDS,28.0,Sharp Mesa Vista Hospital,2019
1492,SMH,406690132,ORGANIC ACIDS URINE,70.0,Sharp Mesa Vista Hospital,2019
1493,SMH,406690133,METHYLMALONIC ACID,15.0,Sharp Mesa Vista Hospital,2019
