,CDM,Description,Price,TYPE,NOTE,Hospital,Year
1077,38142428,SCREW VLP TI 2X7 LCK T6 S-T,641.0,0,,Palmdale Regional Medical Center,2019
1078,38142436,AMPLATZER TORQVUE 45D 9FX80CM,1736.0,0,,Palmdale Regional Medical Center,2019
1079,38142840,COMPONENT FEM CEM 5,27618.0,0,,Palmdale Regional Medical Center,2019
1080,38142972,KIT INVISIKNOT ANKLE FX,6500.0,0,,Palmdale Regional Medical Center,2019
1081,38143640,PLATE V2F ANTERIOR 65MM,13608.0,0,,Palmdale Regional Medical Center,2019
1082,38143657,SCREW V2F 6X45MM,1905.0,0,,Palmdale Regional Medical Center,2019
1083,38143665,CAP V2F VARIABLE SCREW,490.0,0,,Palmdale Regional Medical Center,2019
1084,38144648,ROD TI CRV VITALITY 5.5X60,975.0,0,,Palmdale Regional Medical Center,2019
1085,38144663,CATH LUTONIX 035X75CM 4X100MM,3573.0,0,,Palmdale Regional Medical Center,2019
1086,38144671,CATH LUTONIX 035X75CM 4X40MM,3573.0,0,,Palmdale Regional Medical Center,2019
1087,38144689,CATH LUTONIX 035X75CM 4X60MM,3573.0,0,,Palmdale Regional Medical Center,2019
1088,38144697,CATH LUTONIX 035X75CM 4X80MM,3573.0,0,,Palmdale Regional Medical Center,2019
1089,38144705,CATH LUTONIX 035X75CM 5X100MM,3573.0,0,,Palmdale Regional Medical Center,2019
1090,38144713,CATH LUTONIX 035X75CM 5X40MM,3573.0,0,,Palmdale Regional Medical Center,2019
1091,38144721,CATH LUTONIX 035X75CM 5X60MM,3573.0,0,,Palmdale Regional Medical Center,2019
1092,38144739,CATH LUTONIX 035X75CM 5X80MM,3573.0,0,,Palmdale Regional Medical Center,2019
1093,38144747,CATH LUTONIX 035X75CM 6X100MM,36.0,0,,Palmdale Regional Medical Center,2019
1094,38144754,CATH LUTONIX 035X75CM 6X40MM,3573.0,0,,Palmdale Regional Medical Center,2019
1095,38144762,CATH LUTONIX 035X75CM 6X60MM,36.0,0,,Palmdale Regional Medical Center,2019
1096,38144770,CATH LUTONIX 035X75CM 6X80MM,3573.0,0,,Palmdale Regional Medical Center,2019
1097,38144788,CATH LUTONIX 035X7X40MM,3573.0,0,,Palmdale Regional Medical Center,2019
1098,38144796,CATH LUTONIX 035X7X60MM,3573.0,0,,Palmdale Regional Medical Center,2019
1099,38144820,CATH LUTONIX 035X75CM 10X40MM,3573.0,0,,Palmdale Regional Medical Center,2019
1100,38144838,CATH LUTONIX 035X75CM 8X40MM,3573.0,0,,Palmdale Regional Medical Center,2019
1101,38144846,CATH LUTONIX 035X75CM 9X40MM,3573.0,0,,Palmdale Regional Medical Center,2019
1102,38144861,ANCHOR 4.5MM INSITE FT PEEK,3515.0,0,,Palmdale Regional Medical Center,2019
1103,38145801,HEAD FEM BIOLOX CER 32MM 7.0,3908.0,0,,Palmdale Regional Medical Center,2019
1104,38145819,INSERT TIB E-MAX HXL A 12MM RT,4187.0,0,,Palmdale Regional Medical Center,2019
1105,38145884,PLATE 5H RT FIB 2.7/3.5 99MM,4027.0,0,,Palmdale Regional Medical Center,2019
1106,38145918,WIRE PLATE THD 1.25X150MM,185.0,0,,Palmdale Regional Medical Center,2019
1107,38145926,NAIL LONG 125D W/DIST H 11X340,10625.0,0,,Palmdale Regional Medical Center,2019
1108,38145934,COLLAR STEM TRAB SEG 30MM,17616.0,0,,Palmdale Regional Medical Center,2019
1109,38145942,STEM SEG VSS 19X190 BOWED,19548.0,0,,Palmdale Regional Medical Center,2019
1110,38146247,LINER ACETABULAR 36MM,3500.0,0,,Palmdale Regional Medical Center,2019
1111,38146536,FLOSEAL 10ML APPLICATOR TIP,713.0,0,,Palmdale Regional Medical Center,2019
1112,38146601,ADAPTER SLEEVE MORSE/C TPR,279.0,0,,Palmdale Regional Medical Center,2019
1113,38146668,PACER CRT P PERCEPTA W4TR01,32500.0,0,,Palmdale Regional Medical Center,2019
1114,38148367,HEAD FEM DELTA 28MM X +3.5,3908.0,0,,Palmdale Regional Medical Center,2019
1115,38148375,INSERT CS2 CUP 20D HOOD 28X48,3908.0,0,,Palmdale Regional Medical Center,2019
1116,38148508,CAP END SHORT,698.0,0,,Palmdale Regional Medical Center,2019
1117,38148516,NAIL LONG DIST H 125D 11X340,10625.0,0,,Palmdale Regional Medical Center,2019
1118,38148904,PLATE 3H VLP MINI-MOD 2.4MM,6526.0,0,,Palmdale Regional Medical Center,2019
1119,38148912,SCREW LCK 2.4X22 TI VLP T7 S-T,641.0,0,,Palmdale Regional Medical Center,2019
1120,38148920,SCREW LCK 2.4X24 TI VLP T7 S-T,641.0,0,,Palmdale Regional Medical Center,2019
1121,38148938,SCREW LCK 2.4X34 TI VLP T7 S-T,641.0,0,,Palmdale Regional Medical Center,2019
1122,38148946,SCREW LCK 2.4X36 TI VLP T7 S-T,659.0,0,,Palmdale Regional Medical Center,2019
1123,38148953,SCREW 3X24 T7 FT NS VLP TI,487.0,0,,Palmdale Regional Medical Center,2019
1124,38148961,SCREW 3X26 T7 FT NS VLP TI,487.0,0,,Palmdale Regional Medical Center,2019
1125,38148979,SCREW 3X34 T7 FT NS VLP TI,487.0,0,,Palmdale Regional Medical Center,2019
1126,38148987,SCREW 3X36 T7 FT NS VLP TI,487.0,0,,Palmdale Regional Medical Center,2019
1127,38149019,SCREW CANC T THD 4X48MM TI,208.0,0,,Palmdale Regional Medical Center,2019
1128,38149175,DRESSING AP DIALYSIS BIOPATCH,34.0,0,,Palmdale Regional Medical Center,2019
1129,38149183,DRESSING PICC BIOPATCH FIXED,38.0,0,,Palmdale Regional Medical Center,2019
1130,38149191,DRESSING CVC BIOPATCH SYS,34.0,0,,Palmdale Regional Medical Center,2019
1131,38149209,DRESSING PICC BIOPATCH SLIDING,38.0,0,,Palmdale Regional Medical Center,2019
1132,38149282,ROD TRANSITN CBLT 3.5X5.5X200,2233.0,0,,Palmdale Regional Medical Center,2019
1133,38149530,LINER REV G7 NEU +5 E1 36MM F,8904.0,0,,Palmdale Regional Medical Center,2019
1134,38149886,PLATE 3LEV ANT CERV 42MM,5443.0,0,,Palmdale Regional Medical Center,2019
1135,38149894,SCREW 3.5X12MM POLYAXIAL,3250.0,0,,Palmdale Regional Medical Center,2019
1136,38149902,SCREW 4X22MM POLYAXIAL,3811.0,0,,Palmdale Regional Medical Center,2019
1137,38149910,SCREW 4X30MM POLYAXIAL,3811.0,0,,Palmdale Regional Medical Center,2019
1138,38149928,SCREW 4.5X30MM POLYAXIAL,3811.0,0,,Palmdale Regional Medical Center,2019
1139,38150280,IMPLANT ELITE CMPRS 20X20X20MM,9450.0,0,,Palmdale Regional Medical Center,2019
1140,38150322,IMPLANT TC LORDOTIC 5MM M 6D,5960.0,0,,Palmdale Regional Medical Center,2019
1141,38150686,PIN HALF LONG 5X60MM,713.0,0,,Palmdale Regional Medical Center,2019
1142,38150835,SCREW MAXAN FIXED 4X12MM,949.0,0,,Palmdale Regional Medical Center,2019
1143,38151023,COVER LCK PLATE GEN 2,375.0,0,,Palmdale Regional Medical Center,2019
1144,38151635,PLATE THD TIP 1.25X150MM,207.0,0,,Palmdale Regional Medical Center,2019
1145,38152674,IMPLANT BLADE IM TFNA 100MM,1968.0,0,,Palmdale Regional Medical Center,2019
1146,38152898,STEM UNI REVRS HUM 8,12000.0,0,,Palmdale Regional Medical Center,2019
1147,38154878,CUP REVRS UNI 39MM NEU CAP,8000.0,0,,Palmdale Regional Medical Center,2019
1148,38155297,SURGICEL POWDER 3GM,301.0,0,,Palmdale Regional Medical Center,2019
1149,38155347,SCREW CRTX 2.4X14 T7 S-T EVOS,192.0,0,,Palmdale Regional Medical Center,2019
1150,38155875,LEAD ARTISAN MRI 50CM 2X8,22500.0,0,,Palmdale Regional Medical Center,2019
1151,38155917,MONITOR CARDIAC CONFIRM RX,23975.0,0,,Palmdale Regional Medical Center,2019
1152,38156204,NEUROSTIM INTELLIS RECHR 97715,88775.0,0,,Palmdale Regional Medical Center,2019
1153,38156212,PRGRMR NEUROSTIM 97745,10750.0,0,,Palmdale Regional Medical Center,2019
1154,38156220,NEUROSTIM PRGRMR 97755,5350.0,0,,Palmdale Regional Medical Center,2019
1155,38156568,MESH XENMATRIX AB 20X40CM,132220.0,0,,Palmdale Regional Medical Center,2019
1156,38156832,PLATE MINIMOD VLP 2MM STOUT 8H,3850.0,0,,Palmdale Regional Medical Center,2019
1157,38157012,ANCHOR MED LIGMNT KIT,10680.0,0,,Palmdale Regional Medical Center,2019
1158,38157442,SPACER PLIF LORD 4D 9X22MM,13407.0,0,,Palmdale Regional Medical Center,2019
1159,38157681,PLATE FLEX 4H 2.7MM EVOS,4272.0,0,,Palmdale Regional Medical Center,2019
1160,38157699,SCREW FIXED S DRL 4X16MM,938.0,0,,Palmdale Regional Medical Center,2019
1161,38157707,SCREW POLYAX CANN 6.5X45MM,5631.0,0,,Palmdale Regional Medical Center,2019
1162,38158556,SCREW SPINE POLYAX 4X18 ALTOS,3754.0,0,,Palmdale Regional Medical Center,2019
1163,38158564,SCREW SPINE POLYAX 4X22 ALTOS,3754.0,0,,Palmdale Regional Medical Center,2019
1164,38158572,SCREW SPINE POLYAX 4X24 ALTOS,3754.0,0,,Palmdale Regional Medical Center,2019
1165,38158580,SCREW SPINE POLYAX 4X26 ALTOS,3754.0,0,,Palmdale Regional Medical Center,2019
1166,38158598,SCREW SPINE POLYAX 4X28 ALTOS,3754.0,0,,Palmdale Regional Medical Center,2019
1167,38158606,SCREW SPINE POLYAX 4.5X30ALTOS,3754.0,0,,Palmdale Regional Medical Center,2019
1168,38158846,SCREW POLYAX VITALITY 5X25MM,4675.0,0,,Palmdale Regional Medical Center,2019
1169,38158853,SCREW POLYAX VITALITY 5X30MM,4675.0,0,,Palmdale Regional Medical Center,2019
1170,38158861,SCREW POLYAX VITALITY 6X40MM,4675.0,0,,Palmdale Regional Medical Center,2019
1171,38158929,STEM UNI REVRS HUM SZ10,10452.0,0,,Palmdale Regional Medical Center,2019
1172,38159117,PLATE 10H MED CLAV LT 121MM,3180.0,0,,Palmdale Regional Medical Center,2019
1173,38159612,HEAD FEM 14/16 32 4 OXINIUM,4950.0,0,,Palmdale Regional Medical Center,2019
1174,38159901,COMPONENT FEM JRNEY2 RT2,13200.0,0,,Palmdale Regional Medical Center,2019
1175,38159984,SPACER 9X26 PLIF LORD 4DEG,13407.0,0,,Palmdale Regional Medical Center,2019
1176,38160032,SCREW BIOSURE IF 9X20MM,1455.0,0,,Palmdale Regional Medical Center,2019
1177,38160156,PLATE STRGT 1.5MM 6HOLE,3816.0,0,,Palmdale Regional Medical Center,2019
1178,38160396,STEM RADIAL MOD STD 4,21104.0,0,,Palmdale Regional Medical Center,2019
1179,38160867,SCREW CORT LCK 3.5X16MM,545.0,0,,Palmdale Regional Medical Center,2019
1180,38160875,SCREW NOHD COMPRS 3.5X20 TI,4373.0,0,,Palmdale Regional Medical Center,2019
1181,38162178,ANCHOR SI 2THD PLASMA 12.5X40,13160.0,0,,Palmdale Regional Medical Center,2019
1182,38162251,ANCHOR SI 2THD PLASMA 12.5X40,13160.0,0,,Palmdale Regional Medical Center,2019
1183,38164315,ROD LORD 3.5X50MM,850.0,0,,Palmdale Regional Medical Center,2019
1184,38164612,SCREW FINETIP EVOLUTION 30MM,2393.0,0,,Palmdale Regional Medical Center,2019
1185,38164620,SCREW EVOLUTION 30MM,2393.0,0,,Palmdale Regional Medical Center,2019
1186,38164638,SLEEVE PROTECT EVOLUTION,369.0,0,,Palmdale Regional Medical Center,2019
1187,38164646,SLEEVE THD LCK EVOLUTION,1445.0,0,,Palmdale Regional Medical Center,2019
1188,38164653,SPACER EVOLUTION LG 10D,30450.0,0,,Palmdale Regional Medical Center,2019
1189,38165171,COMPONENT FEM STEM CONTRN F LT,22185.0,0,,Palmdale Regional Medical Center,2019
1190,38165189,SCREW AUG 5MM,710.0,0,,Palmdale Regional Medical Center,2019
1191,38165197,STEM EXT 16.5X100MM,5875.0,0,,Palmdale Regional Medical Center,2019
1192,38165205,STEM EXT 18X100MM,5875.0,0,,Palmdale Regional Medical Center,2019
1193,38165213,SURFACE TIB F7-8 14MM CONSTRN,5250.0,0,,Palmdale Regional Medical Center,2019
1194,38165221,TIBIAL AUGMENT SIZE 7,4500.0,0,,Palmdale Regional Medical Center,2019
1195,38165239,TIBIAL BASE PLATE STEMMED 7,17000.0,0,,Palmdale Regional Medical Center,2019
1196,38165304,NAIL TIB META 13MMX32CM,9360.0,0,,Palmdale Regional Medical Center,2019
1197,38165692,SCREW VLP CTX TI 2X9MM T6 S-T,273.0,0,,Palmdale Regional Medical Center,2019
1198,38166393,PACER AZURE XT DR MRI W1DR01,23500.0,0,,Palmdale Regional Medical Center,2019
1199,38167235,ICD RESONATE X4 CRT-D G447,101250.0,0,,Palmdale Regional Medical Center,2019
1200,38168159,COVER BURRHOLE LO PRO 15X3,1390.0,0,,Palmdale Regional Medical Center,2019
1201,38168266,HEAD FEMORAL 11/13 28MMX9,1853.0,0,,Palmdale Regional Medical Center,2019
1202,38168548,SCREW VARI S DRL 4X12MM,853.0,0,,Palmdale Regional Medical Center,2019
1203,38168555,SCREW FIXED S DRL 4X14MM,853.0,0,,Palmdale Regional Medical Center,2019
1204,38168639,PLATE LCK DIST FIB TI RT 4H,4290.0,0,,Palmdale Regional Medical Center,2019
1205,38169090,ICD MOMENTUM EL DF-1-DR D121,77000.0,0,,Palmdale Regional Medical Center,2019
1206,38169132,NAIL W/DIST HOLE 125D 11X360,10625.0,0,,Palmdale Regional Medical Center,2019
1207,38169207,SCREW S DRL 4X16MM,940.0,0,,Palmdale Regional Medical Center,2019
1208,38169231,SCREW COMPRESSION  3X16,935.0,0,,Palmdale Regional Medical Center,2019
1209,38169397,STEM REDAPT MONO 190MM 16,40706.0,0,,Palmdale Regional Medical Center,2019
1210,38169918,SCREW LO TOP PEDICLE 5.5X35MM,3413.0,0,,Palmdale Regional Medical Center,2019
1211,38169926,ROD STRAIGHT 35MM,873.0,0,,Palmdale Regional Medical Center,2019
1212,38171112,SCREW TRILOGY 6.5X15MM,250.0,0,,Palmdale Regional Medical Center,2019
1213,38171450,JAMSHIDI TRAY 11GX4IN,74.0,0,,Palmdale Regional Medical Center,2019
1214,38171583,INSERT JRNY2 XLPE 7-8 15MM RT,5000.0,0,,Palmdale Regional Medical Center,2019
1215,38171724,SCREW NEON 3 3.5X14MM CS,3250.0,0,,Palmdale Regional Medical Center,2019
1216,38171880,DEFIB MOMENTUM IS1 DF4 G124,91375.0,0,,Palmdale Regional Medical Center,2019
1217,38172094,CAGE OPTIMA 5.5X16 TPR DOMED,10238.0,0,,Palmdale Regional Medical Center,2019
1218,38172102,HEAD FEM DELTA 36X0MM,3500.0,0,,Palmdale Regional Medical Center,2019
1219,38172227,PLATE LUMBAR 70MM,10725.0,0,,Palmdale Regional Medical Center,2019
1220,38172235,SCREW THORACIC 35MM,875.0,0,,Palmdale Regional Medical Center,2019
1221,38172243,SCREW THORACIC 45MM,875.0,0,,Palmdale Regional Medical Center,2019
1222,38172292,STEM HIP FEM O/S POR 3,12500.0,0,,Palmdale Regional Medical Center,2019
1223,38172300,HEAD FEM DELTA 32MM -3.5MM,7500.0,0,,Palmdale Regional Medical Center,2019
1224,38172318,HEAD FEM DELTA 36X7MM,7500.0,0,,Palmdale Regional Medical Center,2019
1225,38172441,BLADE HELICAL 80MM TRNA FEN,4061.0,0,,Palmdale Regional Medical Center,2019
1226,38173423,SCREW ULTRA LO PRO 1.8X4,342.0,0,,Palmdale Regional Medical Center,2019
1227,38173639,DEFIB RESONATE EL DR D433,77000.0,0,,Palmdale Regional Medical Center,2019
1228,38173670,SCREW SPINE POLYAX 3.5X20MM,3413.0,0,,Palmdale Regional Medical Center,2019
1229,38173688,SCREW SPINE POLYAX 3.5X22MM,3413.0,0,,Palmdale Regional Medical Center,2019
1230,38173696,SCREW SPINE POLYAX 3.5X26MM,3413.0,0,,Palmdale Regional Medical Center,2019
1231,38173704,ROD TITANIUM 3.5 X 240,873.0,0,,Palmdale Regional Medical Center,2019
1232,38173811,SUTURE EZ PASS 30 DEGREE RT,700.0,0,,Palmdale Regional Medical Center,2019
1233,38174090,SCREW CTX EVOS 2.4X18 T7 S-T,172.0,0,,Palmdale Regional Medical Center,2019
1234,38174496,STEM REDAPT NOSLEEVE 190MM 14,40706.0,0,,Palmdale Regional Medical Center,2019
1235,38175832,GENERATOR SPECTRA SC-1160,94500.0,0,,Palmdale Regional Medical Center,2019
1236,38175840,REMOTE CONTROL KIT SC-5562-1,4500.0,0,,Palmdale Regional Medical Center,2019
1237,38175931,STENT DES ELUNIR 3.0 X 24MM,4500.0,0,,Palmdale Regional Medical Center,2019
1238,38176574,GRAFT AAA 14MM X 12CM,20565.0,0,,Palmdale Regional Medical Center,2019
1239,38177820,STENT DES ELUNIR 2.5X33MM,4500.0,0,,Palmdale Regional Medical Center,2019
1240,38177846,STENT DES ELUNIR 3X12MM,4500.0,0,,Palmdale Regional Medical Center,2019
1241,38178299,STEM STRGT NOCEM REV 12X150,9261.0,0,,Palmdale Regional Medical Center,2019
1242,38178307,TIBIAL AUG CEM REV 10MM,3072.0,0,,Palmdale Regional Medical Center,2019
1243,38178554,SCREW CANN 4X18MM,754.0,0,,Palmdale Regional Medical Center,2019
1244,38179099,STENT DES ELUNIR 3X28MM,4500.0,0,,Palmdale Regional Medical Center,2019
1245,38179222,SCREW LCK 3.5X14MM,881.0,0,,Palmdale Regional Medical Center,2019
1246,38179966,SCREW FINE TIP SYNFIX 25MM,2393.0,0,,Palmdale Regional Medical Center,2019
1247,38179974,SPACER EVOLUTION 10.5MM 10D,30450.0,0,,Palmdale Regional Medical Center,2019
1248,38180451,ICD RESONATE EL VR DF4 D432,72000.0,0,,Palmdale Regional Medical Center,2019
1249,38180469,STENT DES ELUNIR 3.5X15MM,4500.0,0,,Palmdale Regional Medical Center,2019
1250,38180535,ALLOGRAFT APEX DBM FIBER 10CC,9250.0,0,,Palmdale Regional Medical Center,2019
1251,38180543,PIN HA 4.5 THD 50X150MM,1280.0,0,,Palmdale Regional Medical Center,2019
1252,38181020,TOTAL KNEE STBL TIB C3-4 11MM,3000.0,0,,Palmdale Regional Medical Center,2019
1253,38181053,PLATE 7H EVOS 2.7MM Y-TINE,4891.0,0,,Palmdale Regional Medical Center,2019
1254,38181061,SCREW EVOS 2.7X23 CTX T8 S-T,181.0,0,,Palmdale Regional Medical Center,2019
1255,38181079,SCREW EVOS 2.7X28 CTX T8 S-T,181.0,0,,Palmdale Regional Medical Center,2019
1256,38181087,SCREW EVOS 2.7X34 CTX T8 S-T,181.0,0,,Palmdale Regional Medical Center,2019
1257,38181095,SCREW LCK EVOS 2.7X28 T8 S-T,562.0,0,,Palmdale Regional Medical Center,2019
1258,38181103,SCREW LCK EVOS 2.7X8 T8 S-T,562.0,0,,Palmdale Regional Medical Center,2019
1259,38181269,MESH VENTRALIGHT ST 2- 11CM,3100.0,0,,Palmdale Regional Medical Center,2019
1260,38181293,STENT DES ELUNIR 3.5X17MM,4500.0,0,,Palmdale Regional Medical Center,2019
1261,38181624,GLENOID POLY W/KEEL LG,5500.0,0,,Palmdale Regional Medical Center,2019
1262,38181699,STENT DES ELUNIR 3X20MM,4500.0,0,,Palmdale Regional Medical Center,2019
1263,38181764,MESH VENTRALITE ST W/ECHO 6IN,4500.0,0,,Palmdale Regional Medical Center,2019
1264,38182713,IMPLANT DRIVER ASSMBLY IFP 2.7,9935.0,0,,Palmdale Regional Medical Center,2019
1265,38182721,IMPLANT DRIVER ASSMBLY IFP 2.9,9935.0,0,,Palmdale Regional Medical Center,2019
1266,38182739,PLATE ISO SCREW SYSTEM SMALL,8130.0,0,,Palmdale Regional Medical Center,2019
1267,38182804,ROD TI CRV VITALITY 5.5X75,873.0,0,,Palmdale Regional Medical Center,2019
1268,38183422,TITAN 0D 16CM SET W/PUMP,37215.0,0,,Palmdale Regional Medical Center,2019
1269,38183596,CAGE TC 6D SM 14X12X7MM,9500.0,0,,Palmdale Regional Medical Center,2019
1270,38184214,STENT DES ELUNIR 3X12,4500.0,0,,Palmdale Regional Medical Center,2019
1271,38184255,STENT DES ELUNIR 4X28,4500.0,0,,Palmdale Regional Medical Center,2019
1272,38184263,STENT DES ELUNIR 4X8,4500.0,0,,Palmdale Regional Medical Center,2019
1273,38185716,PLATE ANTERIOR SYS 40MM,4875.0,0,,Palmdale Regional Medical Center,2019
1274,38185724,SCREW 14MM,853.0,0,,Palmdale Regional Medical Center,2019
1275,38185823,PROSTHESIS ALL LOW EXT L5987,27312.0,0,,Palmdale Regional Medical Center,2019
1276,38185856,PIN STEINMAN PATH STERILE SS,425.0,0,,Palmdale Regional Medical Center,2019
1277,38186045,CATH WOLVERINE 2.50X6MM,1550.0,0,,Palmdale Regional Medical Center,2019
1278,38186136,CATH WOLVERINE 2.50X10MM,1550.0,0,,Palmdale Regional Medical Center,2019
1279,38186151,CATH WOLVERINE 3.00X10MM,1550.0,0,,Palmdale Regional Medical Center,2019
1280,38186177,CATH WOLVERINE 3.50X10MM,1550.0,0,,Palmdale Regional Medical Center,2019
1281,38186516,SUTURE 1 UNDYED BRAID VICRYL+,4.0,0,,Palmdale Regional Medical Center,2019
1282,38186565,PLATE BURR HOLE LO PRO 2H TI,485.0,0,,Palmdale Regional Medical Center,2019
1283,38186938,PEG HI COMPRS LCK 2.7X26MM,570.0,0,,Palmdale Regional Medical Center,2019
1284,38186946,PLATE 3.5X148 LT TIB 10HOLE,7436.0,0,,Palmdale Regional Medical Center,2019
1285,38186961,CAGE CERV ANT 14X17X5,10235.0,0,,Palmdale Regional Medical Center,2019
1286,38187506,SPACER 7D PLAT-C 16X13X8MM,4325.0,0,,Palmdale Regional Medical Center,2019
1287,38187548,SCREW VLP TI 2X14 CTX T6 S-T,273.0,0,,Palmdale Regional Medical Center,2019
1288,38187555,SCREW VLP TI 2X16 CTX T6 S-T,273.0,0,,Palmdale Regional Medical Center,2019
1289,38188165,SCREW EVOS 2.7X30 CTX T8 S-T,181.0,0,,Palmdale Regional Medical Center,2019
1290,38188173,SCREW CRTX EVOS 2.4X23 T7 S-T,172.0,0,,Palmdale Regional Medical Center,2019
1291,38188181,WASHER DBL FOR 2.4MM SCRW,325.0,0,,Palmdale Regional Medical Center,2019
1292,38188199,WASHER FOR 2.7MM SCREWS,325.0,0,,Palmdale Regional Medical Center,2019
1293,38188710,SPACER 6D SYNFIX EVOLUTN 12MM,30450.0,0,,Palmdale Regional Medical Center,2019
1294,38188728,STEM REDAPT MONO 190MM 13,40706.0,0,,Palmdale Regional Medical Center,2019
1295,38188934,IMPLANT PLIF LORD 4D 15X26MM,12000.0,0,,Palmdale Regional Medical Center,2019
1296,38189031,SCREW SPINAL VARI  14MM,550.0,0,,Palmdale Regional Medical Center,2019
1297,38189494,PLATE HUM FX 7HOLE LT,11280.0,0,,Palmdale Regional Medical Center,2019
1298,38189502,SCREW COMPRESSION 3.5X32MM,895.0,0,,Palmdale Regional Medical Center,2019
1299,38189510,SCREW LAG 3.5X55MM,895.0,0,,Palmdale Regional Medical Center,2019
1300,38189528,SCREW LCK 3.5X60MM,1015.0,0,,Palmdale Regional Medical Center,2019
1301,38189536,SPACER 15D PROLIFT 12X28X8 -13,25000.0,0,,Palmdale Regional Medical Center,2019
1302,38190062,ROD LORDOTIC 5.5X55MM,750.0,0,,Palmdale Regional Medical Center,2019
1303,38190070,SCREW PEDICLE MAC 7.5X45MM,3400.0,0,,Palmdale Regional Medical Center,2019
1304,38190088,SCREW PEDICLE MAC 7.5X50MM,3400.0,0,,Palmdale Regional Medical Center,2019
1305,38190096,SCREW REDUCTION 5.5X45MM,4750.0,0,,Palmdale Regional Medical Center,2019
1306,38190104,SCREW REDUCTION 6.5X45MM,7450.0,0,,Palmdale Regional Medical Center,2019
1307,38190112,SCREW SET 4.5-7.5,375.0,0,,Palmdale Regional Medical Center,2019
1308,38190146,KWIRE 1.5MM,260.0,0,,Palmdale Regional Medical Center,2019
1309,38190575,SCREW VARIABLE 16MM,550.0,0,,Palmdale Regional Medical Center,2019
1310,38190641,ROD STRAIGHT 3.5X240MM,850.0,0,,Palmdale Regional Medical Center,2019
1311,38190658,SCREW POLYAX 4X14MM,3250.0,0,,Palmdale Regional Medical Center,2019
1312,38190666,SCREW POLYAX 4X20MM,3250.0,0,,Palmdale Regional Medical Center,2019
1313,38190674,SCREW POLYAX 4X24MM,3250.0,0,,Palmdale Regional Medical Center,2019
1314,38191706,SCREW NOHD COMPRSS 3.5X22,3975.0,0,,Palmdale Regional Medical Center,2019
1315,38191987,PLATE LAG 3.5X26 CROSSCHCK SYS,2155.0,0,,Palmdale Regional Medical Center,2019
1316,38193025,SCREW CRTX 2.4X15 T7 S-T EVOS,172.0,0,,Palmdale Regional Medical Center,2019
1317,38193389,INTERBODY CERV SYS 50M,4750.0,0,,Palmdale Regional Medical Center,2019
1318,38193397,PLATE 1LEV ANT CERV 18MM,4750.0,0,,Palmdale Regional Medical Center,2019
1319,38193587,SCREW CANC 3.8X18MM,600.0,0,,Palmdale Regional Medical Center,2019
1320,38193850,PLATE CARPAL SIZE 1,18806.0,0,,Palmdale Regional Medical Center,2019
1321,38193868,IMPLANT RADIAL SIZE 1 RT,34200.0,0,,Palmdale Regional Medical Center,2019
1322,38193876,INSERT CARPAL POLY SZ1 STD,5653.0,0,,Palmdale Regional Medical Center,2019
1323,38194023,KIT SEROSAFUSE FASTENER 7.5MM,24890.0,0,,Palmdale Regional Medical Center,2019
1324,38194544,INTERBODY TLIF OBLIQUE 26X9X12,11000.0,0,,Palmdale Regional Medical Center,2019
1325,38194551,INTERBODY TLIF OBLIQUE 26X9X9,11000.0,0,,Palmdale Regional Medical Center,2019
1326,38194569,ROD LORDOTIC 5.5X60MM,750.0,0,,Palmdale Regional Medical Center,2019
1327,38194577,SCREW PEDICLE MAC 5.5X45MM,3400.0,0,,Palmdale Regional Medical Center,2019
1328,38194585,SCREW PEDICLE MAC 6.5X45MM,3400.0,0,,Palmdale Regional Medical Center,2019
1329,38194619,PLATE BROAD 4.5MM 10H 195MM,1051.0,0,,Palmdale Regional Medical Center,2019
1330,38194692,PATELLA POR 29X10MM NEXGEN,4000.0,0,,Palmdale Regional Medical Center,2019
1331,38194890,SCREW VLP TI LCK 2X6MM S-T,579.0,0,,Palmdale Regional Medical Center,2019
1332,38195012,ROD NEON 3 CRV TI  4X50MM,850.0,0,,Palmdale Regional Medical Center,2019
1333,38196416,CATH PWRPICC PROVENA 5F 2LUM,1535.0,0,,Palmdale Regional Medical Center,2019
1334,38196424,CATH PWRPICC PROVENA 5F 3LUM,1811.0,0,,Palmdale Regional Medical Center,2019
1335,38196432,CATH PWRGLIDE ST 18GX10CM TRAY,2540.0,0,,Palmdale Regional Medical Center,2019
1336,38196481,SCREW PEDICLE MAC 5.5X50,3400.0,0,,Palmdale Regional Medical Center,2019
1337,38196499,ROD LORDOTIC 5.5X75,750.0,0,,Palmdale Regional Medical Center,2019
1338,38196507,SCREW PEDICLE MAC 6.5X50,3400.0,0,,Palmdale Regional Medical Center,2019
1339,38196515,INTERBODY TLIF OBLIQUE 26D 9X8,11000.0,0,,Palmdale Regional Medical Center,2019
1340,38196523,INTERBODY TLIF OBLQUE 26D 9X11,11000.0,0,,Palmdale Regional Medical Center,2019
1341,38196630,SCREW NOHD COMPRS 2.5X26MM,3975.0,0,,Palmdale Regional Medical Center,2019
1342,38197026,STEM OFEM O/S KLASSIC POR 6,12500.0,0,,Palmdale Regional Medical Center,2019
1343,38197075,COLLAGEN 1.6CM DISC PURAPLYAM,1055.0,0,,Palmdale Regional Medical Center,2019
