,EAP,Description,Revenue Code,Inpatient Price,Outpatient Price,Hospital,Year
692,30400136,HCHG CT LUNG SCREENING LTD,352.0,2882.0,2778.0,Sutter Coast Hospital,2019
693,30400138,HCHG CT BONE LENGTH STUDY,350.0,466.0,466.0,Sutter Coast Hospital,2019
694,30600009,HCHG NM PARATHYROID PLANAR IMAGING,341.0,1713.0,1713.0,Sutter Coast Hospital,2019
695,30600019,HCHG NM LYMPHATIC PATHWAY WITH IMAGING,341.0,2927.0,2927.0,Sutter Coast Hospital,2019
696,30600022,HCHG NM LIVER W SPECT,341.0,2177.0,2177.0,Sutter Coast Hospital,2019
697,30600024,HCHG NM LIVER SPLEEN SCAN,341.0,2160.0,2160.0,Sutter Coast Hospital,2019
698,30600025,HCHG NM LIVER SPLEEN W FLOW,341.0,1382.0,1382.0,Sutter Coast Hospital,2019
699,30600027,HCHG NM SALIVARY GLAND W SERIAL,341.0,1196.0,1196.0,Sutter Coast Hospital,2019
700,30600029,HCHG NM GASTROESOPHAGEAL REFLUX,341.0,2604.0,2604.0,Sutter Coast Hospital,2019
701,30600035,HCHG NM GI BLEEDING SCAN,341.0,2687.0,2687.0,Sutter Coast Hospital,2019
702,30600036,HCHG NM BOWEL (MECKELS) SCAN,341.0,1648.0,1648.0,Sutter Coast Hospital,2019
703,30600038,HCHG NM BONE SCAN SINGLE AREA,341.0,1734.0,1734.0,Sutter Coast Hospital,2019
704,30600039,HCHG NM BONE SCAN MULTIPLE AREAS,341.0,2175.0,2175.0,Sutter Coast Hospital,2019
705,30600040,HCHG NM BONE SCAN WHOLE BODY,341.0,2858.0,2858.0,Sutter Coast Hospital,2019
706,30600041,HCHG NM BONE SCAN THREE PHASE,341.0,3251.0,3251.0,Sutter Coast Hospital,2019
707,30600042,HCHG NM BONE SCAN W SPECT,341.0,2630.0,2630.0,Sutter Coast Hospital,2019
708,30600047,HCHG NM MYOCARDIAL PERFUSION SINGLE ACQ,341.0,5466.0,5466.0,Sutter Coast Hospital,2019
709,30600049,HCHG NM MYOCARDIAL PERFUSION SPECT SINGLE ACQ,341.0,4777.0,4777.0,Sutter Coast Hospital,2019
710,30600050,HCHG NM MYOCARDIAL PERFUSION SPECT MULTI ACQ,341.0,5962.0,5962.0,Sutter Coast Hospital,2019
711,30600054,HCHG NM HEART GATED WALL MOTION (MUGA) SINGLE ACQ,341.0,2530.0,2530.0,Sutter Coast Hospital,2019
712,30600055,HCHG NM HEART GATED WALL MOTION (MUGA) MULTIPLE ACQ,341.0,2652.0,2652.0,Sutter Coast Hospital,2019
713,30600061,HCHG NM LUNG PERFUSION IMAGING,341.0,2369.0,2369.0,Sutter Coast Hospital,2019
714,30600077,HCHG NM RENAL SINGLE ACQ,341.0,2089.0,2089.0,Sutter Coast Hospital,2019
715,30600078,HCHG NM RENAL W FLOW,341.0,2150.0,2150.0,Sutter Coast Hospital,2019
716,30600079,HCHG NM RENOG SINGLE ACQ WO PHARM,341.0,2461.0,2461.0,Sutter Coast Hospital,2019
717,30600080,HCHG NM RENOG SINGLE ACQ W PHARM,341.0,2313.0,2313.0,Sutter Coast Hospital,2019
718,30600082,HCHG NM RENAL W SPECT,341.0,2051.0,2051.0,Sutter Coast Hospital,2019
719,30600083,HCHG NM RENAL FUNCTION NO SCAN (GFR),341.0,1189.0,1189.0,Sutter Coast Hospital,2019
720,30600086,HCHG NM TUMOR LOCALIZATION SINGLE ACQ,341.0,1852.0,1852.0,Sutter Coast Hospital,2019
721,30600089,HCHG NM TUMOR LOCALIZATION SPECT,341.0,2485.0,2485.0,Sutter Coast Hospital,2019
722,30600090,HCHG NM TUMOR LOCALIZATION WHOLE BODY 2 OR MORE DAYS,341.0,4030.0,4030.0,Sutter Coast Hospital,2019
723,30600091,HCHG NM ABSCESS LOCALIZATION SINGLE ACQ,341.0,2392.0,2392.0,Sutter Coast Hospital,2019
724,30600093,HCHG NM ABSCESS LOCALIZATION SPECT,341.0,3325.0,3325.0,Sutter Coast Hospital,2019
725,30600140,HCHG NM HEPATOBILIRY SYS IMAGE,341.0,2285.0,2285.0,Sutter Coast Hospital,2019
726,30600141,HCHG NM HEPATO SYS IMAG W/DRUG,341.0,2802.0,2802.0,Sutter Coast Hospital,2019
727,30600142,HCHG NM LUNG VENTILATION IMAGE,341.0,2895.0,2895.0,Sutter Coast Hospital,2019
728,30600143,HCHG NM LUNG VENT&PERFUS IMAGE,341.0,2705.0,2705.0,Sutter Coast Hospital,2019
729,30600144,HCHG NM LUNG PERFUSION DIFFERL,341.0,1735.0,1735.0,Sutter Coast Hospital,2019
730,30600158,HCHG NM THYROID UPTAKE MEASUREMENT,341.0,998.0,998.0,Sutter Coast Hospital,2019
731,30600159,HCHG NM THYROID IMAGING W/BLOOD FLOW,341.0,1096.0,1096.0,Sutter Coast Hospital,2019
732,30600160,HCHG NM THYROID IMAGING W/BLD FLOW UPTAKE MEASURE,341.0,1566.0,1566.0,Sutter Coast Hospital,2019
733,30600166,HCHG GASTRIC EMPTYING IMAGING STUDY,341.0,2700.0,2700.0,Sutter Coast Hospital,2019
734,30900103,HCHG CA CORONARY THROMBOLYSIS INTRAVENOUS INFUSION,480.0,1885.0,1885.0,Sutter Coast Hospital,2019
735,32000001,HCHG CA CARDIOVERSION ELECTRIC EXTERNAL,480.0,2208.0,2208.0,Sutter Coast Hospital,2019
736,32000003,HCHG EKG 12 LEAD TRACING ONLY,730.0,471.0,212.0,Sutter Coast Hospital,2019
737,32000006,HCHG CA CARDIAC STRESS TEST,482.0,1489.0,925.0,Sutter Coast Hospital,2019
738,32000008,HCHG EKG 1-3 LEAD TRACING ONLY,730.0,156.0,156.0,Sutter Coast Hospital,2019
739,32000009,HCHG EKG UP TO 48HRS WITH SCANNING RECORDING,731.0,545.0,545.0,Sutter Coast Hospital,2019
740,32000010,HCHG EKG UP TO 48 HRS WITH SCANNING ANALYSIS AND REPORT,731.0,689.0,689.0,Sutter Coast Hospital,2019
741,32000016,HCHG CA ECHO 2-D CONGENITAL ANOMALY COMPLETE,483.0,1119.0,1119.0,Sutter Coast Hospital,2019
742,32000017,HCHG CA ECHO 2-D CONGENITAL ANOMALY LIMITED,483.0,746.0,746.0,Sutter Coast Hospital,2019
743,32000018,HCHG CA ECHO 2-D COMPLETE,483.0,1907.0,1907.0,Sutter Coast Hospital,2019
744,32000019,HCHG CA ECHO 2-D LIMITED,483.0,1029.0,1029.0,Sutter Coast Hospital,2019
745,32000022,HCHG CA ECHO DOPPLER COMPLETE,483.0,876.0,565.0,Sutter Coast Hospital,2019
746,32000024,HCHG CA ECHO DOPPLER COLOR FLOW,483.0,891.0,342.0,Sutter Coast Hospital,2019
747,32000032,HCHG CA CPR,480.0,1388.0,1388.0,Sutter Coast Hospital,2019
748,32000045,HCHG CA ECHO 2D COM TRNS W/CON,483.0,1845.0,1845.0,Sutter Coast Hospital,2019
749,32000074,HCHG CA TTE W/DOPPLER COMPLETE,483.0,2793.0,2696.0,Sutter Coast Hospital,2019
750,33000000,HCHG VENT MANAGEMENT INITIAL HF,410.0,3724.0,3724.0,Sutter Coast Hospital,2019
751,33000001,HCHG VENT MANAGEMENT INITIAL TRAUMA,410.0,3724.0,3724.0,Sutter Coast Hospital,2019
752,33000002,HCHG VENT MANAGEMENT INITIAL ADULT,410.0,3724.0,3724.0,Sutter Coast Hospital,2019
753,33000003,HCHG VENT MANAGEMENT INITIAL NEO/PEDS,410.0,3724.0,3724.0,Sutter Coast Hospital,2019
754,33000004,HCHG VENT MANAGEMENT SUBSEQUENT HF,410.0,3096.0,3096.0,Sutter Coast Hospital,2019
755,33000005,HCHG VENT MANAGEMENT SUBSEQUENT NEO/PEDS,410.0,3096.0,3096.0,Sutter Coast Hospital,2019
756,33000006,HCHG VENT MANAGEMENT SUBSEQUENT TRAUMA,410.0,3096.0,3096.0,Sutter Coast Hospital,2019
757,33000007,HCHG VENT MANAGEMENT SUBSEQUENT ADULT,410.0,3096.0,3096.0,Sutter Coast Hospital,2019
758,33000008,HCHG IPPB TREATMENT SUBSEQUENT,412.0,418.0,418.0,Sutter Coast Hospital,2019
759,33000009,HCHG IPV TREATMENT SUBSEQUENT,412.0,418.0,418.0,Sutter Coast Hospital,2019
760,33000010,HCHG AIRWAY INHALATION TREATMENT,412.0,418.0,418.0,Sutter Coast Hospital,2019
761,33000011,HCHG CONTINUOUS BREATHING TREATMENT 1ST HOUR,410.0,443.0,443.0,Sutter Coast Hospital,2019
762,33000012,HCHG BIPAP/CPAP/SIPAP SUBSEQUENT DAY,410.0,1652.0,1652.0,Sutter Coast Hospital,2019
763,33000013,HCHG BIPAP/CPAP/SIPAP INITIAL DAY,410.0,1652.0,1652.0,Sutter Coast Hospital,2019
764,33000016,HCHG CHEST PHYSIOTHERAPY INITIAL,410.0,378.0,378.0,Sutter Coast Hospital,2019
765,33000017,HCHG CHEST PHYSIOTHERAPY SUBSEQUENT,410.0,276.0,276.0,Sutter Coast Hospital,2019
766,33000019,HCHG THERAPEUTIC PROCEDURE STRENGTH/ENDURANCE 15MIN,419.0,129.0,129.0,Sutter Coast Hospital,2019
767,33000020,HCHG THERAPEUTIC PROCEDURE RESPIRATORY FUNCTION 15MIN,419.0,133.0,133.0,Sutter Coast Hospital,2019
768,33000022,HCHG PENTAMIDINE NEBULIZATION TX,412.0,375.0,375.0,Sutter Coast Hospital,2019
769,33000023,HCHG AEROSOL TREATMENT DEMO/EVAL,412.0,350.0,350.0,Sutter Coast Hospital,2019
770,33000027,HCHG AEROSOL TREATMENT SUBSEQUENT,412.0,418.0,418.0,Sutter Coast Hospital,2019
771,33000028,HCHG CONTINUOUS BREATHING TREATMENT EACH ADDITIONAL HOUR,410.0,269.0,269.0,Sutter Coast Hospital,2019
772,33000029,HCHG SUCTION NASOTRACHEAL,410.0,287.0,287.0,Sutter Coast Hospital,2019
773,33000030,HCHG MDI/NEBULIZER TREATMENT SUBSEQUENT,412.0,418.0,418.0,Sutter Coast Hospital,2019
774,33000034,HCHG PLETHYSMOGRAPHY LUNG VOL,460.0,657.0,657.0,Sutter Coast Hospital,2019
775,33000035,HCHG PULM FUNCTION TEST BY GAS,460.0,457.0,457.0,Sutter Coast Hospital,2019
776,33000036,HCHG PULM FUNC BY OSCILLOMETRY,460.0,296.0,296.0,Sutter Coast Hospital,2019
777,33000046,HCHG PEP THERAPY,412.0,350.0,350.0,Sutter Coast Hospital,2019
778,33050000,HCHG SPIROMETRY,460.0,433.0,419.0,Sutter Coast Hospital,2019
779,33050001,HCHG SPIROMETRY PRE AND POST BRONCHODILATOR,460.0,973.0,973.0,Sutter Coast Hospital,2019
780,33050002,HCHG BRONCHIAL PROVOCATION,460.0,1241.0,1241.0,Sutter Coast Hospital,2019
781,33050003,HCHG VITAL CAPACITY,460.0,188.0,188.0,Sutter Coast Hospital,2019
782,33050004,HCHG MAXIMAL VOLUNTARY VENTILATION,460.0,286.0,286.0,Sutter Coast Hospital,2019
783,33050009,HCHG RESPIRATORY FLOW VOLUME LOOP,460.0,544.0,544.0,Sutter Coast Hospital,2019
784,33050015,HCHG OXYGEN UPTAKE STUDY SIMPLE,460.0,889.0,889.0,Sutter Coast Hospital,2019
785,33050018,HCHG CO DIFFUSING CAPACITY,460.0,516.0,516.0,Sutter Coast Hospital,2019
786,33050024,HCHG CO2 DETERMINATION/ETCO2 INITIAL,460.0,468.0,468.0,Sutter Coast Hospital,2019
787,33050025,HCHG C02 DETERMINATION/ETCO2 SUBSEQUENT,460.0,468.0,468.0,Sutter Coast Hospital,2019
788,33050026,HCHG TCM SUBSEQUENT DAY,460.0,241.0,241.0,Sutter Coast Hospital,2019
789,33050027,HCHG TCM INITIAL DAY,460.0,241.0,241.0,Sutter Coast Hospital,2019
790,33050034,HCHG SLEEP STUDY NEO/PEDS,460.0,2732.0,2732.0,Sutter Coast Hospital,2019
791,33050036,HCHG AEROSOL TX INITIAL,412.0,418.0,418.0,Sutter Coast Hospital,2019
792,33050037,HCHG IPPB TX INITIAL,412.0,418.0,418.0,Sutter Coast Hospital,2019
793,33050038,HCHG IPV INITIAL,412.0,418.0,418.0,Sutter Coast Hospital,2019
794,33050039,HCHG MDI/NEB INITIAL,412.0,418.0,418.0,Sutter Coast Hospital,2019
795,33050063,HCHG CO2 RESPONSE CURVE,460.0,1628.0,1628.0,Sutter Coast Hospital,2019
796,35000002,HCHG SLEEP STUDY UNATTENDED,740.0,1521.0,1521.0,Sutter Coast Hospital,2019
797,35000003,HCHG SLEEP STUDY ATTENDED > 6 HOURS,740.0,1619.0,1619.0,Sutter Coast Hospital,2019
798,35000009,HCHG EEG AWAKE AND ASLEEP RECORDS 20-40 MIN,740.0,1414.0,1414.0,Sutter Coast Hospital,2019
799,40800102,HCHG REF NEO BRAF MUTATION ANALYSIS BI DIRECTIONAL,310.0,170.0,170.0,Sutter Coast Hospital,2019
800,40800103,HCHG REF NEO EGFR MUTATION ANALYSIS BI-DIRECTIONAL,310.0,377.0,377.0,Sutter Coast Hospital,2019
801,40800104,HCHG REF NEO KRAS MUTATION ANALYSIS BY PCR,310.0,313.0,313.0,Sutter Coast Hospital,2019
802,40800170,HCHG REF NEO MGMT GENE METHYLATION ANAL,301.0,320.0,320.0,Sutter Coast Hospital,2019
803,40800259,HCHG REF NEO BRAF MUTATION ANALYSIS BY PCR,310.0,125.0,125.0,Sutter Coast Hospital,2019
804,40800260,HCHG REF NEO BRAF V600 MUTIONAL FDA APPROVED,310.0,808.0,808.0,Sutter Coast Hospital,2019
805,40800261,HCHG REF NEO EGFR MUTATION ANALYSIS BY PCR,310.0,377.0,377.0,Sutter Coast Hospital,2019
806,40800262,HCHG REF NEO EGFR FDA APPROVED KIT,310.0,1316.0,1316.0,Sutter Coast Hospital,2019
807,40900005,HCHG CORE CULT HSV,306.0,456.0,456.0,Sutter Coast Hospital,2019
808,40900009,HCHG CORE HISTONE AB,301.0,56.0,56.0,Sutter Coast Hospital,2019
809,40900010,HCHG CORE ALLERGEN SPECIFIC IGE QN/SEMI CRUDE EXT,302.0,70.0,45.0,Sutter Coast Hospital,2019
810,40900011,HCHG CORE ALPH 1 ANTITRYPSN,301.0,86.0,86.0,Sutter Coast Hospital,2019
811,40900012,HCHG CORE APOLIPOPROTEIN B,301.0,131.0,131.0,Sutter Coast Hospital,2019
812,40900013,HCHG CORE APOLIPOPROTEIN A1,301.0,131.0,131.0,Sutter Coast Hospital,2019
813,40900017,HCHG CORE PHENYTOIN FREE,301.0,282.0,282.0,Sutter Coast Hospital,2019
814,40900021,HCHG CORE ASSY TST BLD FCL,301.0,80.0,80.0,Sutter Coast Hospital,2019
815,40900022,HCHG CORE RUBEOLA AB IGG,302.0,60.0,60.0,Sutter Coast Hospital,2019
816,40900023,HCHG CORE RUBEOLA AB IGM,302.0,60.0,60.0,Sutter Coast Hospital,2019
817,40900024,HCHG CORE TB TST CELL IMM MS,302.0,303.0,303.0,Sutter Coast Hospital,2019
818,40900026,HCHG CORE PROTN ELECTRO UR,301.0,112.0,112.0,Sutter Coast Hospital,2019
819,40900027,HCHG CORE VZV AB IGG,302.0,74.0,58.0,Sutter Coast Hospital,2019
820,40900028,HCHG CORE VZV AB IGM,302.0,74.0,58.0,Sutter Coast Hospital,2019
821,40900031,HCHG CORE HEPARIN ASSAY,305.0,280.0,280.0,Sutter Coast Hospital,2019
822,40900032,HCHG CORE FCTR V,305.0,224.0,224.0,Sutter Coast Hospital,2019
823,40900033,HCHG CORE FCTR II,305.0,188.0,188.0,Sutter Coast Hospital,2019
824,40900034,HCHG CORE FCTR IX,305.0,299.0,299.0,Sutter Coast Hospital,2019
825,40900035,HCHG CORE FCTR VIII,305.0,129.0,129.0,Sutter Coast Hospital,2019
826,40900036,HCHG CORE FCTR VII,305.0,261.0,261.0,Sutter Coast Hospital,2019
827,40900037,HCHG CORE FCTR X,305.0,279.0,279.0,Sutter Coast Hospital,2019
828,40900038,HCHG CORE FCTR XI,305.0,217.0,217.0,Sutter Coast Hospital,2019
829,40900039,HCHG CORE FCTR XII,305.0,162.0,162.0,Sutter Coast Hospital,2019
830,40900040,HCHG CORE HIV 1 RNA QN PCR W/WO REVRS TRNSCRP,306.0,404.0,404.0,Sutter Coast Hospital,2019
831,40900041,HCHG CORE PROTEIN S ACTIVITY,305.0,112.0,112.0,Sutter Coast Hospital,2019
832,40900042,HCHG CORE VITAMIN D 25HYDROXY,301.0,187.0,187.0,Sutter Coast Hospital,2019
833,40900043,HCHG CORE PREALBUMIN,301.0,142.0,142.0,Sutter Coast Hospital,2019
834,40900044,HCHG CORE PROTEIN C ACTIVATED,305.0,210.0,210.0,Sutter Coast Hospital,2019
835,40900045,HCHG CORE CARDIOLIPIN IGA AB,302.0,27.0,27.0,Sutter Coast Hospital,2019
836,40900046,HCHG CORE CARDIOLIPIN IGG AB,302.0,27.0,27.0,Sutter Coast Hospital,2019
837,40900047,HCHG CORE CARDIOLIPIN IGM AB,302.0,27.0,27.0,Sutter Coast Hospital,2019
838,40900048,HCHG CORE C REACTIVE PROTEIN,302.0,132.0,89.0,Sutter Coast Hospital,2019
839,40900049,HCHG CORE DHEA SULFATE,301.0,100.0,83.0,Sutter Coast Hospital,2019
840,40900051,HCHG CORE BETA HCG QUAN,301.0,303.0,243.0,Sutter Coast Hospital,2019
841,40900052,HCHG CORE INSULIN,301.0,247.0,129.0,Sutter Coast Hospital,2019
842,40900053,HCHG CORE PROTEIN C ACTIVITY,305.0,143.0,143.0,Sutter Coast Hospital,2019
843,40900054,HCHG CORE PLSMG,305.0,42.0,42.0,Sutter Coast Hospital,2019
844,40900055,HCHG CORE HEP C VIRUS PCR QN W/WO REV TRNS,306.0,275.0,230.0,Sutter Coast Hospital,2019
845,40900056,HCHG CORE C DIFF AMPLIFIED PROBE,306.0,215.0,215.0,Sutter Coast Hospital,2019
846,40900060,HCHG CORE CULT TYP FLUROSCENT,306.0,61.0,61.0,Sutter Coast Hospital,2019
847,40900061,HCHG CORE MUMPS AB IGG,302.0,71.0,71.0,Sutter Coast Hospital,2019
848,40900062,HCHG CORE TESTOSTERONE TOTAL,301.0,133.0,99.0,Sutter Coast Hospital,2019
849,40900065,HCHG CORE DRUG SCREEN CLASS LIST A,301.0,398.0,398.0,Sutter Coast Hospital,2019
850,40900067,HCHG CORE CFTR GENE COMMON VARIANTS,301.0,194.0,194.0,Sutter Coast Hospital,2019
851,40900076,HCHG CORE IGE,301.0,131.0,95.0,Sutter Coast Hospital,2019
852,40900077,HCHG CORE SEX HORMONE BIND GLOB,301.0,113.0,113.0,Sutter Coast Hospital,2019
853,40900078,HCHG CORE F2 GENE ANALYSIS 20210G>A,301.0,106.0,106.0,Sutter Coast Hospital,2019
854,40900079,HCHG CORE F5 GENE ANALYSIS LEIDEN,301.0,112.0,112.0,Sutter Coast Hospital,2019
855,40900080,HCHG CORE MTHFR GENE,301.0,307.0,307.0,Sutter Coast Hospital,2019
856,40900081,HCHG CORE RESP VIRUS 3-5 TARGETS,306.0,369.0,308.0,Sutter Coast Hospital,2019
857,40900082,HCHG CORE RESP VIRUS 6-11 TARGETS,306.0,453.0,377.0,Sutter Coast Hospital,2019
858,40900086,HCHG CORE TISSUE HOMOGENIZATION,306.0,71.0,71.0,Sutter Coast Hospital,2019
859,40900087,HCHG CORE CULT TYP AGGL,306.0,71.0,71.0,Sutter Coast Hospital,2019
860,40900094,HCHG CORE OVA & PARASITES W CONC,306.0,119.0,99.0,Sutter Coast Hospital,2019
861,40900102,HCHG CORE B-P PERTUSSIS DNA QUL PCR,306.0,277.0,277.0,Sutter Coast Hospital,2019
862,40900103,HCHG CORE PSA TOTAL DIAGNOSTIC,301.0,188.0,156.0,Sutter Coast Hospital,2019
863,40900104,HCHG CORE AFB CULT,306.0,120.0,120.0,Sutter Coast Hospital,2019
864,40900105,HCHG CORE AFP TUMOR MARKER,301.0,133.0,124.0,Sutter Coast Hospital,2019
865,40900106,HCHG CORE ALBUMIN SERUM/PLASMA/BLD,301.0,71.0,71.0,Sutter Coast Hospital,2019
866,40900109,HCHG CORE ALK PHOSPHATASE,301.0,85.0,63.0,Sutter Coast Hospital,2019
867,40900110,HCHG CORE ANA (ANTI NUCLEAR AB),302.0,94.0,88.0,Sutter Coast Hospital,2019
868,40900111,HCHG CORE ANA TTR,302.0,136.0,136.0,Sutter Coast Hospital,2019
869,40900112,HCHG CORE ASO SCRN,302.0,65.0,65.0,Sutter Coast Hospital,2019
870,40900113,HCHG CORE AT3 ACTIVITY,305.0,163.0,163.0,Sutter Coast Hospital,2019
871,40900114,HCHG CORE MICROSOMAL AB,302.0,134.0,78.0,Sutter Coast Hospital,2019
872,40900115,HCHG CORE VITAMIN B12,301.0,177.0,151.0,Sutter Coast Hospital,2019
873,40900116,HCHG CORE BETA2 MICROGLOBULIN,301.0,118.0,118.0,Sutter Coast Hospital,2019
874,40900121,HCHG CORE COMPLEMENT C4,302.0,96.0,96.0,Sutter Coast Hospital,2019
875,40900122,HCHG CORE COMPLEMENT C3,302.0,96.0,96.0,Sutter Coast Hospital,2019
876,40900123,HCHG CORE CA 125,302.0,164.0,164.0,Sutter Coast Hospital,2019
877,40900124,HCHG CORE CA 15 3 (27.29),302.0,125.0,125.0,Sutter Coast Hospital,2019
878,40900125,HCHG CORE CA 19 9,302.0,168.0,168.0,Sutter Coast Hospital,2019
879,40900127,HCHG CORE CALCIUM,301.0,86.0,74.0,Sutter Coast Hospital,2019
880,40900128,HCHG CORE CEA,301.0,230.0,209.0,Sutter Coast Hospital,2019
881,40900129,HCHG CORE CERULOPLASMIN,301.0,87.0,87.0,Sutter Coast Hospital,2019
882,40900130,HCHG CORE CHLAMYDIA TRACH AMP PRB,306.0,231.0,206.0,Sutter Coast Hospital,2019
883,40900131,HCHG CORE GC AMP PRB,306.0,231.0,205.0,Sutter Coast Hospital,2019
884,40900133,HCHG CORE COMPR MET PNL,301.0,340.0,198.0,Sutter Coast Hospital,2019
885,40900134,HCHG CORE CENTROMERE AB,302.0,106.0,82.0,Sutter Coast Hospital,2019
886,40900136,HCHG CORE C REACTIVE PROTEIN HS,302.0,178.0,158.0,Sutter Coast Hospital,2019
887,40900137,HCHG CORE CYCLOSPORINE,301.0,138.0,138.0,Sutter Coast Hospital,2019
888,40900141,HCHG CORE ANTI DNA DBL STRAND,302.0,75.0,75.0,Sutter Coast Hospital,2019
889,40900143,HCHG CORE EBV AB EARLY AG,302.0,75.0,75.0,Sutter Coast Hospital,2019
890,40900144,HCHG CORE EBV VCA AB IGG,302.0,119.0,119.0,Sutter Coast Hospital,2019
891,40900145,HCHG CORE EBV VCA AB IGM,302.0,119.0,119.0,Sutter Coast Hospital,2019
892,40900146,HCHG CORE EBV AB EBNA,302.0,100.0,100.0,Sutter Coast Hospital,2019
893,40900147,HCHG CORE IRON,301.0,95.0,87.0,Sutter Coast Hospital,2019
894,40900149,HCHG CORE TACROLIMUS (FK506),301.0,103.0,103.0,Sutter Coast Hospital,2019
895,40900150,HCHG CORE FOLATE,301.0,175.0,148.0,Sutter Coast Hospital,2019
896,40900151,HCHG CORE T3 FREE,301.0,163.0,137.0,Sutter Coast Hospital,2019
897,40900152,HCHG CORE GIARDIA AG EIA,306.0,94.0,94.0,Sutter Coast Hospital,2019
898,40900155,HCHG CORE H PYLORI STL EIA,306.0,137.0,137.0,Sutter Coast Hospital,2019
899,40900156,HCHG CORE HAPTOGLOBIN QN,301.0,290.0,290.0,Sutter Coast Hospital,2019
900,40900157,HCHG CORE HOMOCYSTINE,301.0,212.0,212.0,Sutter Coast Hospital,2019
901,40900161,HCHG CORE CULT HERPES,306.0,164.0,164.0,Sutter Coast Hospital,2019
902,40900162,HCHG CORE IMMUNOFIX SER,302.0,198.0,198.0,Sutter Coast Hospital,2019
903,40900163,HCHG CORE IGG,301.0,53.0,53.0,Sutter Coast Hospital,2019
904,40900164,HCHG CORE IGF-1,301.0,223.0,223.0,Sutter Coast Hospital,2019
905,40900166,HCHG CORE IGA,301.0,53.0,53.0,Sutter Coast Hospital,2019
906,40900168,HCHG CORE JO 1 AB,302.0,106.0,82.0,Sutter Coast Hospital,2019
907,40900175,HCHG CORE MR STAPH DNA AMP PROBE,306.0,286.0,286.0,Sutter Coast Hospital,2019
908,40900179,HCHG CORE PSA FREE,301.0,147.0,147.0,Sutter Coast Hospital,2019
909,40900180,HCHG CORE RHEUMATOID FCTR QN,302.0,74.0,59.0,Sutter Coast Hospital,2019
910,40900182,HCHG CORE RPR NON-TREPNML AB QL,302.0,89.0,75.0,Sutter Coast Hospital,2019
911,40900183,HCHG CORE RPR TTR NON-TREPNML AB QN,302.0,32.0,32.0,Sutter Coast Hospital,2019
912,40900184,HCHG CORE RUBELLA AB,302.0,78.0,78.0,Sutter Coast Hospital,2019
913,40900185,HCHG CORE SCL 70 AB,302.0,106.0,82.0,Sutter Coast Hospital,2019
914,40900186,HCHG CORE SICKLE CL SCRN,305.0,61.0,61.0,Sutter Coast Hospital,2019
915,40900187,HCHG CORE SMITH AB,302.0,106.0,82.0,Sutter Coast Hospital,2019
916,40900188,HCHG CORE PROTEIN ELECTRO SER,301.0,93.0,79.0,Sutter Coast Hospital,2019
917,40900189,HCHG CORE RO(SS A) AB,302.0,106.0,82.0,Sutter Coast Hospital,2019
918,40900190,HCHG CORE LA (SS B) AB,302.0,106.0,82.0,Sutter Coast Hospital,2019
919,40900191,HCHG CORE T3 TOTAL,301.0,153.0,131.0,Sutter Coast Hospital,2019
920,40900192,HCHG CORE THYROXINE (T4),301.0,100.0,93.0,Sutter Coast Hospital,2019
921,40900195,HCHG CORE THYROGLOBULIN AB,302.0,110.0,89.0,Sutter Coast Hospital,2019
922,40900196,HCHG CORE THYROGLOBULIN,301.0,138.0,138.0,Sutter Coast Hospital,2019
923,40900197,HCHG CORE IRON BINDING CAPACITY,301.0,90.0,90.0,Sutter Coast Hospital,2019
924,40900198,HCHG CORE TOBRAMYCIN TR,301.0,218.0,218.0,Sutter Coast Hospital,2019
925,40900199,HCHG CORE TOBRAMYCIN RAN,301.0,218.0,218.0,Sutter Coast Hospital,2019
926,40900200,HCHG CORE TOBRAMYCIN PK,301.0,218.0,218.0,Sutter Coast Hospital,2019
927,40900201,HCHG CORE TOXOPLAS AB,302.0,125.0,125.0,Sutter Coast Hospital,2019
928,40900202,HCHG CORE TOXOPLAS AB IGM,302.0,170.0,170.0,Sutter Coast Hospital,2019
929,40900204,HCHG CORE CULT TYP BY NA PRB DPT EA,306.0,118.0,118.0,Sutter Coast Hospital,2019
930,40900205,HCHG CORE TSH,301.0,233.0,185.0,Sutter Coast Hospital,2019
931,40900206,HCHG CORE MICROALBUMIN UR RAN,301.0,73.0,73.0,Sutter Coast Hospital,2019
932,40900207,HCHG CORE CREATININE UR RAN,301.0,79.0,79.0,Sutter Coast Hospital,2019
933,40900208,HCHG CORE AMYLASE UR RAN,301.0,181.0,144.0,Sutter Coast Hospital,2019
934,40900210,HCHG CORE CALCIUM UR RAN,301.0,78.0,78.0,Sutter Coast Hospital,2019
935,40900211,HCHG CORE CALCIUM UR 24HR,301.0,78.0,78.0,Sutter Coast Hospital,2019
936,40900215,HCHG CORE SMR FLUOR + OR ACID FAST,306.0,99.0,99.0,Sutter Coast Hospital,2019
937,40900218,HCHG CORE IMMUNOFIX UR,302.0,215.0,215.0,Sutter Coast Hospital,2019
938,40900221,HCHG CORE MAGNESIUM UR TIM,301.0,156.0,119.0,Sutter Coast Hospital,2019
939,40900224,HCHG CORE MICROALBUMIN UR 24HR,301.0,73.0,73.0,Sutter Coast Hospital,2019
940,40900226,HCHG CORE MAGNESIUM UR RAN,301.0,156.0,119.0,Sutter Coast Hospital,2019
941,40900228,HCHG CORE PHOSPHOROUS UR RAN,301.0,80.0,80.0,Sutter Coast Hospital,2019
