,CDM,Description,Price,TYPE,NOTE,Hospital,Year
3132,45402914,STRAP TOE,105.0,0,,Corona Regional Medical Center,2019
3133,45402997,INJ/ASP JOINT/BURSA INTERM RT,500.0,0,,Corona Regional Medical Center,2019
3134,45403003,INJ/ASP JOINT/BURSA INTERM LT,500.0,0,,Corona Regional Medical Center,2019
3135,45403011,WEDGE EXCISN-SKIN OF NAIL FOLD,580.0,0,,Corona Regional Medical Center,2019
3136,45403029,SIMP CLOSE WOUND DEHISCENCE,910.0,0,,Corona Regional Medical Center,2019
3137,45403037,DRAIN ABSCESS FINGER SIMPLE,315.0,0,,Corona Regional Medical Center,2019
3138,45403060,DRAIN ABSCESS LOWER LEG,4332.0,0,,Corona Regional Medical Center,2019
3139,45403136,IV INFUSION THER/DX TO 1HR,1189.0,0,,Corona Regional Medical Center,2019
3140,45403144,IV INFUSION THER/DX EA ADDL HR,508.0,0,,Corona Regional Medical Center,2019
3141,45403185,APPLY MULTI COMP LOW LEG BIL,379.0,0,,Corona Regional Medical Center,2019
3142,45403193,APPLY MULTLAY COMP LWR LEG RT,253.0,0,,Corona Regional Medical Center,2019
3143,45403201,APPLY MULTLAY COMP LWR LEG LT,253.0,0,,Corona Regional Medical Center,2019
3144,45403219,APPLY TOT CONTACT LEG CAST RT,525.0,0,,Corona Regional Medical Center,2019
3145,45403227,APPLY TOT CONTACT LEG CAST LT,525.0,0,,Corona Regional Medical Center,2019
3146,45403243,UNNA BOOT RT,289.0,0,,Corona Regional Medical Center,2019
3147,45403250,UNNA BOOT LT,289.0,0,,Corona Regional Medical Center,2019
3148,45403268,WOUND DEHISC W/PACK SUPERFICAL,580.0,0,,Corona Regional Medical Center,2019
3149,45403276,INJ/ASP JOINT/BURSA SMALL BIL,684.0,0,,Corona Regional Medical Center,2019
3150,45403284,INJ/ASP JOINT/BURSA INTERM BIL,750.0,0,,Corona Regional Medical Center,2019
3151,45403359,DEBR FB RM W/OPN FX/DISLOC PRO,1.0,0,,Corona Regional Medical Center,2019
3152,45403367,DEBRIDE SELECT <=20CM;SESN PRO,1.0,0,,Corona Regional Medical Center,2019
3153,45403375,DEBRIDE SELECT EA ADD 20CM PRO,1.0,0,,Corona Regional Medical Center,2019
3154,45403383,DEBRIDE SUBQ TISSUE<=20CM,580.0,0,,Corona Regional Medical Center,2019
3155,45403391,DEBRIDE SUBQ TIS EA ADDL 20CM,435.0,0,,Corona Regional Medical Center,2019
3156,45403409,DEBRIDE MUSCLE/FASCIA<=20CM,910.0,0,,Corona Regional Medical Center,2019
3157,45403417,DEBRIDE MUSC/FASC EA ADDL 20CM,683.0,0,,Corona Regional Medical Center,2019
3158,45403425,DEBRIDE BONE<=20CM,2512.0,0,,Corona Regional Medical Center,2019
3159,45403433,DEBRIDE BONE EA ADDL 20CM,1884.0,0,,Corona Regional Medical Center,2019
3160,45403441,DEBRIDE SUBQ TISSUE<=20CM PRO,1.0,0,,Corona Regional Medical Center,2019
3161,45403458,DEBR SUBQ TIS EA ADDL 20CM PRO,1.0,0,,Corona Regional Medical Center,2019
3162,45403466,DEBR MUSCLE/FASCIA<=20CM PRO,1.0,0,,Corona Regional Medical Center,2019
3163,45403474,DEBR MUSC/FASC EA ADD 20CM PRO,1.0,0,,Corona Regional Medical Center,2019
3164,45403482,DEBRIDE BONE<=20CM PRO,1.0,0,,Corona Regional Medical Center,2019
3165,45403490,DEBRIDE BONE EA ADDL 20CM PRO,1.0,0,,Corona Regional Medical Center,2019
3166,45403516,DEBRIDE SELECT EA ADD 20CM,237.0,0,,Corona Regional Medical Center,2019
3167,45403524,SUB NRSNG FACILITY LEVEL 1 PRO,1.0,0,,Corona Regional Medical Center,2019
3168,45403532,SUB NRSNG FACILITY LEVEL 2 PRO,1.0,0,,Corona Regional Medical Center,2019
3169,45403540,SUB NRSNG FACILITY LEVEL 3 PRO,1.0,0,,Corona Regional Medical Center,2019
3170,45403557,SUB NRSNG FACILITY LEVEL 4 PRO,1.0,0,,Corona Regional Medical Center,2019
3171,45403672,SKIN SUB GRAFT T/ARMLEG  25CM,2922.0,0,,Corona Regional Medical Center,2019
3172,45403680,SKIN SUB GRAFT T/ARMLEG ADD25,974.0,0,,Corona Regional Medical Center,2019
3173,45403698,SKIN SUB GRFT T/ARMLEG1ST100CM,4300.0,0,,Corona Regional Medical Center,2019
3174,45403706,SKIN SUB GRFT T/ARMLEG ADD100,1434.0,0,,Corona Regional Medical Center,2019
3175,45403714,SKN SUB GRFT F/N/HF/G 25CM,2922.0,0,,Corona Regional Medical Center,2019
3176,45403722,SKN SUB GRFT F/N/HF/G ADD25CM,974.0,0,,Corona Regional Medical Center,2019
3177,45403730,SKN SUB GRFT F/N/HF/G 1ST100CM,3500.0,0,,Corona Regional Medical Center,2019
3178,45403748,SKN SUB GRFT F/N/HF/G ADD100CM,1167.0,0,,Corona Regional Medical Center,2019
3179,45403771,REM EXPNDER W/O PERM PROSTH,4332.0,0,,Corona Regional Medical Center,2019
3180,45403789,REMOVE SINGLE TOE EACH ONE,5300.0,0,,Corona Regional Medical Center,2019
3181,45403797,INSERT TIS EXPNDER NOT BREAST,5050.0,0,,Corona Regional Medical Center,2019
3182,45403805,INSERT DRUG DELIVERY IMPLANT,196.0,0,,Corona Regional Medical Center,2019
3183,45403813,ADJUST EXT FIXATION W/ANESTH,10445.0,0,,Corona Regional Medical Center,2019
3184,45403821,BONE GRAFT MINOR/SMALL,10445.0,0,,Corona Regional Medical Center,2019
3185,45403839,FASCIOTOMY TOE/FOOT,5300.0,0,,Corona Regional Medical Center,2019
3186,45403847,EXC TUMOR SUBQ FT/TOE <1.5CM,4300.0,0,,Corona Regional Medical Center,2019
3187,45403854,FASCIECTOMY PARTIAL PLANTAR,4300.0,0,,Corona Regional Medical Center,2019
3188,45403862,EXC FOOT CYST/GANGLION,5300.0,0,,Corona Regional Medical Center,2019
3189,45403870,EXC TALUS/CALCAN CYST/TUMOR,4300.0,0,,Corona Regional Medical Center,2019
3190,45403888,EXC PARTIAL 5TH METATRSL HD,5300.0,0,,Corona Regional Medical Center,2019
3191,45403896,EXC COMP OTHR METATRSL HD,5300.0,0,,Corona Regional Medical Center,2019
3192,45403904,EXC COMP 5TH METATRSL HD,5300.0,0,,Corona Regional Medical Center,2019
3193,45403912,REMOVE CALCANEUS,7200.0,0,,Corona Regional Medical Center,2019
3194,45403920,REMOVE HEEL SPUR,7200.0,0,,Corona Regional Medical Center,2019
3195,45403938,EXC PARTIAL TARSL/METARSL BONE,5300.0,0,,Corona Regional Medical Center,2019
3196,45403946,REM DEEP FB OF FOOT,5000.0,0,,Corona Regional Medical Center,2019
3197,45403953,TENOTOMY EXTENSR OPN FT/TOE EA,4300.0,0,,Corona Regional Medical Center,2019
3198,45403961,CAPSULOTOMY MTP EA JOINT,5300.0,0,,Corona Regional Medical Center,2019
3199,45403979,CORRECTION HAMMERTOE,5300.0,0,,Corona Regional Medical Center,2019
3200,45403987,CORRECTION 5TH COCKUP W/PLSTC,7200.0,0,,Corona Regional Medical Center,2019
3201,45403995,EXC PARTIAL METATRSL HD EA HD,5300.0,0,,Corona Regional Medical Center,2019
3202,45404001,RECONSTRCT TOE SYNDACT EA WEB,7200.0,0,,Corona Regional Medical Center,2019
3203,45404142,DUPLEX EXTREM VEINS BIL,1664.0,0,,Corona Regional Medical Center,2019
3204,45404159,DUPLEX EXTREM VEINS UNI/LTD,1200.0,0,,Corona Regional Medical Center,2019
3205,45404191,SKIN SUB LOW COST T/A/LEG 25CM,1724.0,0,,Corona Regional Medical Center,2019
3206,45404209,SKIN SUB LOW COST T/A/LEG +25,633.0,0,,Corona Regional Medical Center,2019
3207,45404217,SKIN SUB LOW COST T/A/L 1ST100,2922.0,0,,Corona Regional Medical Center,2019
3208,45404225,SKIN SUB LOW COST T/A/LEG +100,1073.0,0,,Corona Regional Medical Center,2019
3209,45404233,SKN SUB LOW COST F/N/HF/G 25CM,1724.0,0,,Corona Regional Medical Center,2019
3210,45404241,SKN SUB LOW COST F/N/HF/G +25,633.0,0,,Corona Regional Medical Center,2019
3211,45404258,SKN SUB LOWCST F/N/HF/G 1ST100,2922.0,0,,Corona Regional Medical Center,2019
3212,45404266,SKN SUB LOW COST F/N/HF/G +100,1073.0,0,,Corona Regional Medical Center,2019
3213,45404464,NEG PRES WND NO DME TX </=50CM,1085.0,0,,Corona Regional Medical Center,2019
3214,45404472,NEG PRES WND NO DME TX >50CM,1085.0,0,,Corona Regional Medical Center,2019
3215,45404597,DUPLEX ART EXTRM UP BIL,1634.0,0,,Corona Regional Medical Center,2019
3216,45404605,DUPLEX ART EXTRM UP UNI/LTD,1191.0,0,,Corona Regional Medical Center,2019
3217,45404613,SPLINT SHORT ARM STATIC,700.0,0,,Corona Regional Medical Center,2019
3218,45404621,EXCISE PART BONE DIST PHALANX,4775.0,0,,Corona Regional Medical Center,2019
3219,50000157,ANESTHESIA EPIDURAL,1897.0,0,,Corona Regional Medical Center,2019
3220,50000165,CIRCUMCISION,260.0,0,,Corona Regional Medical Center,2019
3221,50000181,IV PUSH INITIAL DRUG,541.0,0,,Corona Regional Medical Center,2019
3222,50000199,INJECTION SQ/IM,211.0,0,,Corona Regional Medical Center,2019
3223,50000207,POC FETAL FIBRONECTIN,851.0,0,,Corona Regional Medical Center,2019
3224,50000264,DELIVERY PLACENTA/NON DELV-BOA,4235.0,0,,Corona Regional Medical Center,2019
3225,50000272,EXTERNAL CEPHALIC VERSION,5750.0,0,,Corona Regional Medical Center,2019
3226,50000298,INSERTION CERVICAL DILATOR,500.0,0,,Corona Regional Medical Center,2019
3227,50000314,FETAL NON-STRESS TEST,300.0,0,,Corona Regional Medical Center,2019
3228,50000322,AMNIOCENTESIS DIAGNOSTIC,2200.0,0,,Corona Regional Medical Center,2019
3229,50000439,E/M VISIT NEW LVL 1,327.0,0,,Corona Regional Medical Center,2019
3230,50000447,E/M VISIT NEW LVL 1 W/PX,304.0,0,,Corona Regional Medical Center,2019
3231,50000454,E/M VISIT NEW LVL 2,633.0,0,,Corona Regional Medical Center,2019
3232,50000462,E/M VISIT NEW LVL 2 W/PX,587.0,0,,Corona Regional Medical Center,2019
3233,50000470,E/M VISIT NEW LVL 3,970.0,0,,Corona Regional Medical Center,2019
3234,50000488,E/M VISIT NEW LVL 3 W/PX,899.0,0,,Corona Regional Medical Center,2019
3235,50000496,E/M VISIT NEW LVL 4,1434.0,0,,Corona Regional Medical Center,2019
3236,50000504,E/M VISIT NEW LVL 4 W/PX,1329.0,0,,Corona Regional Medical Center,2019
3237,50000512,E/M VISIT NEW LVL 5 W/PX,1771.0,0,,Corona Regional Medical Center,2019
3238,50000520,E/M VISIT NEW LVL 5,1911.0,0,,Corona Regional Medical Center,2019
3239,50000538,E/M VISIT EST LVL 1,136.0,0,,Corona Regional Medical Center,2019
3240,50000546,E/M VISIT EST LVL 1 W/PX,126.0,0,,Corona Regional Medical Center,2019
3241,50000553,E/M VISIT EST LVL 2,343.0,0,,Corona Regional Medical Center,2019
3242,50000561,E/M VISIT EST LVL 2 W/PX,319.0,0,,Corona Regional Medical Center,2019
3243,50000579,E/M VISIT EST LVL 3,481.0,0,,Corona Regional Medical Center,2019
3244,50000587,E/M VISIT EST LVL 3 W/PX,444.0,0,,Corona Regional Medical Center,2019
3245,50000595,E/M VISIT EST LVL 4,798.0,0,,Corona Regional Medical Center,2019
3246,50000603,E/M VISIT EST LVL 4 W/PX,740.0,0,,Corona Regional Medical Center,2019
3247,50000611,E/M VISIT EST LVL 5,1275.0,0,,Corona Regional Medical Center,2019
3248,50000629,E/M VISIT EST LVL 5 W/PX,1182.0,0,,Corona Regional Medical Center,2019
3249,50000637,FETAL CONTRACT STRESS TEST/OCT,300.0,0,,Corona Regional Medical Center,2019
3250,50000645,TRANSFUSION BLOOD/PRODUCTS,1300.0,0,,Corona Regional Medical Center,2019
3251,50000686,US GUIDANCE AMNIOCENTESIS S/I,658.0,0,,Corona Regional Medical Center,2019
3252,50000793,INJ EPIDURAL/ BLOOD PATCH,2200.0,0,,Corona Regional Medical Center,2019
3253,50000801,US OB < 14 WKS SINGLE FETUS,903.0,0,,Corona Regional Medical Center,2019
3254,50000819,US OB <14 WKS EA ADDL FETUS,503.0,0,,Corona Regional Medical Center,2019
3255,50000827,US OB >= 14 WKS SINGLE FETUS,903.0,0,,Corona Regional Medical Center,2019
3256,50000835,US OB >= 14 WKS EA ADDL FETUS,503.0,0,,Corona Regional Medical Center,2019
3257,50000843,US OB LIMITD-HEART BEAT/POSITN,615.0,0,,Corona Regional Medical Center,2019
3258,50000850,US OB FOLLOW UP FIRST FETUS,481.0,0,,Corona Regional Medical Center,2019
3259,50000876,US TRANSVAGINAL - OB,723.0,0,,Corona Regional Medical Center,2019
3260,50000884,US TRANSVAGINAL - NON OB,1701.0,0,,Corona Regional Medical Center,2019
3261,50000892,BIOPHYSICL PROFILE W/NST FIRST,725.0,0,,Corona Regional Medical Center,2019
3262,50000900,BIOPHYS PROFILE W/NST ADDL FET,725.0,0,,Corona Regional Medical Center,2019
3263,50000918,BIOPHYSCL PROFIL W/O NST FIRST,699.0,0,,Corona Regional Medical Center,2019
3264,50000934,POC GLUCOSE BLD REAGENT STRIP,50.0,0,,Corona Regional Medical Center,2019
3265,50000942,POC TRANSCUTAN BILIRUBIN,32.0,0,,Corona Regional Medical Center,2019
3266,50000959,POC FERN TEST,46.0,0,,Corona Regional Medical Center,2019
3267,50000967,IV INFUSION HYDRATE TO 1HR,994.0,0,,Corona Regional Medical Center,2019
3268,50000975,IV INFUSE HYDRATE EA ADDL HR,850.0,0,,Corona Regional Medical Center,2019
3269,50000983,IV INFUSION THER/DX TO 1HR,1189.0,0,,Corona Regional Medical Center,2019
3270,50000991,IV INFUSION THER/DX EA ADDL HR,508.0,0,,Corona Regional Medical Center,2019
3271,50001007,IV INFUSE THER/DX SEQ TO 1HR,560.0,0,,Corona Regional Medical Center,2019
3272,50001015,IV INFUSE THER/DX CONCURRENT,538.0,0,,Corona Regional Medical Center,2019
3273,50001056,IV PUSH ADDL NEW DRUG,383.0,0,,Corona Regional Medical Center,2019
3274,50001064,IV PUSH SAME DRUG EA ADDL,301.0,0,,Corona Regional Medical Center,2019
3275,50001072,NEWBORN RESUSCITATION,1097.0,0,,Corona Regional Medical Center,2019
3276,50001080,NEWBORN HEARING SCREENING,772.0,0,,Corona Regional Medical Center,2019
3277,50001106,NEWBORN PHOTOTHERAPY,315.0,0,,Corona Regional Medical Center,2019
3278,50001114,C-SECTION DELIVERY,11521.0,0,,Corona Regional Medical Center,2019
3279,50001155,SURGERY LVL1 INIT 30MIN,3692.0,0,,Corona Regional Medical Center,2019
3280,50001163,SURGERY LVL1 ADDL 1MIN,119.0,0,,Corona Regional Medical Center,2019
3281,50001171,SURGERY LVL2 INIT 30MIN,4543.0,0,,Corona Regional Medical Center,2019
3282,50001189,SURGERY LVL2 ADDL 1MIN,150.0,0,,Corona Regional Medical Center,2019
3283,50001197,SURGERY LVL3 INIT 30MIN,5266.0,0,,Corona Regional Medical Center,2019
3284,50001205,SURGERY LVL3 ADDL 1MIN,176.0,0,,Corona Regional Medical Center,2019
3285,50001213,ANES GENERAL INITIAL 30MIN,2259.0,0,,Corona Regional Medical Center,2019
3286,50001221,ANES GENERAL EA ADDL 1MIN,74.0,0,,Corona Regional Medical Center,2019
3287,50001239,RECOVERY GENERAL INI 30MIN,1003.0,0,,Corona Regional Medical Center,2019
3288,50001247,RECOVERY GENERAL EA ADD 1MIN,32.0,0,,Corona Regional Medical Center,2019
3289,50001254,ANES REGIONAL INITIAL 30MIN,1094.0,0,,Corona Regional Medical Center,2019
3290,50001262,ANES REGIONAL EA ADDL 1MIN,36.0,0,,Corona Regional Medical Center,2019
3291,50001270,RECOVERY REGIONAL INI 30MIN,1094.0,0,,Corona Regional Medical Center,2019
3292,50001288,RECOVERY REGIONAL EA ADDL 1MIN,36.0,0,,Corona Regional Medical Center,2019
3293,50001312,RECOVERY GEN/REGNL INI 30MIN,1055.0,0,,Corona Regional Medical Center,2019
3294,50001320,RECOVERY GEN/REGNL EA ADD 1MIN,34.0,0,,Corona Regional Medical Center,2019
3295,50001338,ANES LOCAL INITIAL 30MIN,1626.0,0,,Corona Regional Medical Center,2019
3296,50001346,ANES LOCAL EA ADDL 1MIN,393.0,0,,Corona Regional Medical Center,2019
3297,50001353,RECOVERY LOCAL INITIAL 30MIN,1094.0,0,,Corona Regional Medical Center,2019
3298,50001361,RECOVERY LOCAL EA ADDL 1MIN,36.0,0,,Corona Regional Medical Center,2019
3299,50001411,ANES SPINAL INITIAL 30MIN,1360.0,0,,Corona Regional Medical Center,2019
3300,50001429,ANES SPINAL EA ADDL 1MIN,44.0,0,,Corona Regional Medical Center,2019
3301,50001437,RECOVERY SPINAL INITIAL 30MIN,833.0,0,,Corona Regional Medical Center,2019
3302,50001445,RECOVERY SPINAL EA ADDL 1MIN,28.0,0,,Corona Regional Medical Center,2019
3303,50001528,EXTENDED RR INITIAL 30MIN,501.0,0,,Corona Regional Medical Center,2019
3304,50001536,EXTENDED RR EA ADD 1MIN,19.0,0,,Corona Regional Medical Center,2019
3305,50001544,VAGINAL DELIVERY,3529.0,0,,Corona Regional Medical Center,2019
3306,50001551,POC PKU TEST,35.0,0,,Corona Regional Medical Center,2019
3307,50001577,POC AMNISURE ROM TEST,370.0,0,,Corona Regional Medical Center,2019
3308,50001585,POC PH BY AMNICATOR,23.0,0,,Corona Regional Medical Center,2019
3309,50001593,VAGINAL DELIVERY IN OR,2655.0,0,,Corona Regional Medical Center,2019
3310,50001601,SWEET SUC DM TRAIN INDIV 30MIN,138.0,0,,Corona Regional Medical Center,2019
3311,50001619,SWEET SUC DM FOLLOW UP,69.0,0,,Corona Regional Medical Center,2019
3312,50001627,SWEET SUC INSULIN INSTRUCT,1601.0,0,,Corona Regional Medical Center,2019
3313,50001635,SWEET SUC NUTR INDIV 30MIN,134.0,0,,Corona Regional Medical Center,2019
3314,50001650,POC URINE DIPSTICK,120.0,0,,Corona Regional Medical Center,2019
3315,50001718,POC GLUCOSE BY MONITOR DEVICE,14.0,0,,Corona Regional Medical Center,2019
3316,50001742,NICU CHEST TUBE INSERTION,4573.0,0,,Corona Regional Medical Center,2019
3317,50001775,NICU ARTERIAL CATH PERC,882.0,0,,Corona Regional Medical Center,2019
3318,50001783,NICU CVC NONTUNNEL INSERTION,2200.0,0,,Corona Regional Medical Center,2019
3319,50001791,NICU PICC LINE INSERTION,2200.0,0,,Corona Regional Medical Center,2019
3320,50001809,NICU PUNCTURE ARTERIAL BLD/ABG,196.0,0,,Corona Regional Medical Center,2019
3321,50001817,NICU LP OR VENTRIC PUNCTURE,2200.0,0,,Corona Regional Medical Center,2019
3322,50001825,NICU PHOTOTHERAPY,315.0,0,,Corona Regional Medical Center,2019
3323,50001858,IMMUNIZATION ADM-1 VACCINE,150.0,0,,Corona Regional Medical Center,2019
3324,50001882,"CARSEAT CHALLENGE TST, INIT HR",84.0,0,,Corona Regional Medical Center,2019
3325,50001890,"CARSEAT CHALLENGE, ADDL 30MINS",28.0,0,,Corona Regional Medical Center,2019
3326,50002278,OB ED TRIAGE ONLY - STAT ONLY,,2,STATISTICAL CHARGE,Corona Regional Medical Center,2019
3327,50002286,OB ED ER LEFT W/O BEING SEEN,,2,STATISTICAL CHARGE,Corona Regional Medical Center,2019
3328,50002294,OB ED ER STATISTICAL CHARGE,,2,STATISTICAL CHARGE,Corona Regional Medical Center,2019
3329,50002781,REMOVAL OF SKIN TAG,657.0,0,,Corona Regional Medical Center,2019
3330,50002856,INSERTION OF IUD,904.0,0,,Corona Regional Medical Center,2019
3331,50002864,MODERATE SEDATION >5YRS 15MIN,77.0,0,,Corona Regional Medical Center,2019
3332,50002872,MODERATE SEDATION EA ADD 15MIN,58.0,0,,Corona Regional Medical Center,2019
3333,50002880,OB ED IMMUNIZATION ADM 1 VAC,121.0,0,,Corona Regional Medical Center,2019
3334,50002898,OB ED IMMUNIZATION ADM EA ADDL,90.0,0,,Corona Regional Medical Center,2019
3335,50002906,EXCISION OF LINGUAL FRENUM,2200.0,0,,Corona Regional Medical Center,2019
3336,50002914,EXC FRENUM LABIAL/BUCCAL,2200.0,0,,Corona Regional Medical Center,2019
3337,50002922,ANES MAC INITIAL 30MIN,896.0,0,,Corona Regional Medical Center,2019
3338,50002930,ANES MAC ADDL 1MIN,28.0,0,,Corona Regional Medical Center,2019
3339,50002948,RECOVERY MAC INITIAL 30MIN,1055.0,0,,Corona Regional Medical Center,2019
3340,50002955,RECOVERY MAC ADDL 1MIN,34.0,0,,Corona Regional Medical Center,2019
3341,50002963,MODERATE SEDATION <5YRS 15MIN,94.0,0,,Corona Regional Medical Center,2019
3342,50002971,OB ED FETAL CON STRESSTEST/OCT,1138.0,0,,Corona Regional Medical Center,2019
3343,50002989,EPISIOTOMY OR VAG REPAIR,6500.0,0,,Corona Regional Medical Center,2019
3344,50003003,OB ED INTRO NDL/INTRACATH VEIN,168.0,0,,Corona Regional Medical Center,2019
3345,50100254,EXTERNAL CARDIOVERSION IN RR,2636.0,0,,Corona Regional Medical Center,2019
3346,50100288,INJECTION INTRA-ARTERIAL,142.0,0,,Corona Regional Medical Center,2019
3347,50100304,INJECTION SUBQ/IM,142.0,0,,Corona Regional Medical Center,2019
3348,50100486,RR PH1 GENERAL INI 30MIN,1098.0,0,,Corona Regional Medical Center,2019
3349,50100494,RR PH1 GENERAL EA ADD 1MIN,36.0,0,,Corona Regional Medical Center,2019
3350,50100502,RR PH2 GENERAL INI 30MIN,823.0,0,,Corona Regional Medical Center,2019
3351,50100510,RR PH2 GENERAL EA ADD 1MIN,28.0,0,,Corona Regional Medical Center,2019
3352,50100528,RR PH1 LOCAL INITIAL 30MIN,1055.0,0,,Corona Regional Medical Center,2019
3353,50100536,RR PH1 LOCAL EA ADDL 1MIN,34.0,0,,Corona Regional Medical Center,2019
3354,50100544,RR PH2 LOCAL INITIAL 30MIN,823.0,0,,Corona Regional Medical Center,2019
3355,50100551,RR PH2 LOCAL EA ADDL 1MIN,28.0,0,,Corona Regional Medical Center,2019
3356,50100569,RR PH1 REGIONAL INI 30MIN,1055.0,0,,Corona Regional Medical Center,2019
3357,50100577,RR PH1 REGIONAL EA ADDL 1MIN,34.0,0,,Corona Regional Medical Center,2019
3358,50100585,RR PH2 REGIONAL INI 30MIN,821.0,0,,Corona Regional Medical Center,2019
3359,50100593,RR PH2 REGIONAL EA ADDL 1MIN,28.0,0,,Corona Regional Medical Center,2019
3360,50100601,RR PH1 SPINAL INITIAL 30MIN,1055.0,0,,Corona Regional Medical Center,2019
3361,50100619,RR PH1 SPINAL EA ADDL 1MIN,34.0,0,,Corona Regional Medical Center,2019
3362,50100627,RR PH2 SPINAL INITIAL 30MIN,794.0,0,,Corona Regional Medical Center,2019
3363,50100635,RR PH2 SPINAL EA ADDL 1MIN,27.0,0,,Corona Regional Medical Center,2019
3364,50100643,RR PH1 LOCAL MAC INITIAL30MIN,1055.0,0,,Corona Regional Medical Center,2019
3365,50100650,RR PH1 LOCAL MAC ADDL 1MIN,34.0,0,,Corona Regional Medical Center,2019
3366,50100668,RR PH2 LOCAL MAC INITIAL30MIN,821.0,0,,Corona Regional Medical Center,2019
3367,50100676,RR PH2 LOCAL MAC ADDL 1MIN,28.0,0,,Corona Regional Medical Center,2019
3368,50100684,RR PH1 GEN HEMODYNC INI 30MIN,1320.0,0,,Corona Regional Medical Center,2019
3369,50100692,RR PH1 GEN HEMODYNC ADDL 1MIN,43.0,0,,Corona Regional Medical Center,2019
3370,50100700,RR PH2 GEN HEMODYNC INI 30MIN,1055.0,0,,Corona Regional Medical Center,2019
3371,50100718,RR PH2 GEN HEMODYNC ADDL 1MIN,34.0,0,,Corona Regional Medical Center,2019
3372,50100726,RR PH1 GEN/REGIONAL INI 30MIN,1152.0,0,,Corona Regional Medical Center,2019
3373,50100734,RR PH1 GEN/REGIONL EA ADD 1MIN,38.0,0,,Corona Regional Medical Center,2019
3374,50100742,RR PH2 GEN/REGIONAL INI 30MIN,865.0,0,,Corona Regional Medical Center,2019
3375,50100759,RR PH2 GEN/REGIONL EA ADD 1MIN,38.0,0,,Corona Regional Medical Center,2019
3376,50100767,EXTENDED RR INITIAL 30MIN,486.0,0,,Corona Regional Medical Center,2019
3377,50100775,EXTENDED RR EA ADD 1MIN,19.0,0,,Corona Regional Medical Center,2019
3378,50100841,IV PUSH INITIAL DRUG,491.0,0,,Corona Regional Medical Center,2019
3379,50100858,IV PUSH ADDL NEW DRUG,491.0,0,,Corona Regional Medical Center,2019
3380,50100882,IV INFUSION THER/DX TO 1HR,1010.0,0,,Corona Regional Medical Center,2019
3381,50100908,IV INFUSION THER/DX EA ADDL HR,418.0,0,,Corona Regional Medical Center,2019
3382,50100924,IV INFUSE THER/DX CONCURRENT,427.0,0,,Corona Regional Medical Center,2019
3383,50100965,INJ EPIDURAL/ BLOOD PATCH,2200.0,0,,Corona Regional Medical Center,2019
3384,50101039,RR PH1 MAC ADDL 1MIN,31.0,0,,Corona Regional Medical Center,2019
3385,50101047,RR PH1 MAC INITIAL 30MIN,1003.0,0,,Corona Regional Medical Center,2019
3386,50101112,RR PH2 MAC ADDL 1MIN,27.0,0,,Corona Regional Medical Center,2019
3387,50101120,RR PH2 MAC INITIAL 30MIN,780.0,0,,Corona Regional Medical Center,2019
3388,50101138,OUTPT STAT ONLY INITIAL 30MIN,,2,STATISTICAL CHARGE,Corona Regional Medical Center,2019
3389,50101146,OUTPT STAT ONLY EA ADDL 1MIN,,2,STATISTICAL CHARGE,Corona Regional Medical Center,2019
3390,50101153,OUTPATIENT RECOVERY STAT CHG,,2,STATISTICAL CHARGE,Corona Regional Medical Center,2019
3391,50200252,OR LVL 1 CANCELLED PX,1654.0,0,,Corona Regional Medical Center,2019
3392,50200260,OR LVL 2 CANCELLED PX,2371.0,0,,Corona Regional Medical Center,2019
3393,50200278,OR LVL 3 CANCELLED PX,2650.0,0,,Corona Regional Medical Center,2019
3394,50200286,OR LVL 4 CANCELLED PX,3252.0,0,,Corona Regional Medical Center,2019
3395,50200294,OR LVL 5 CANCELLED PX,3517.0,0,,Corona Regional Medical Center,2019
3396,50200302,OR LVL 6 CANCELLED PX,3772.0,0,,Corona Regional Medical Center,2019
3397,50200468,NEW PATIENT VISIT LEVEL 1,553.0,0,,Corona Regional Medical Center,2019
3398,50200518,EST PATIENT VISIT LEVEL 1,553.0,0,,Corona Regional Medical Center,2019
3399,50200633,OR LVL 7 CANCELLED PX,6198.0,0,,Corona Regional Medical Center,2019
3400,50200666,OR LVL 8 CANCELLED PX,7232.0,0,,Corona Regional Medical Center,2019
3401,50200682,OR LVL1 INITIAL 30MIN,3700.0,0,,Corona Regional Medical Center,2019
3402,50200690,OR LVL1 EA ADDL 1MIN,122.0,0,,Corona Regional Medical Center,2019
3403,50200708,OR LVL2 INITIAL 30MIN,4718.0,0,,Corona Regional Medical Center,2019
3404,50200716,OR LVL2 EA ADDL 1MIN,158.0,0,,Corona Regional Medical Center,2019
3405,50200724,OR LVL3 INITIAL 30MIN,5469.0,0,,Corona Regional Medical Center,2019
3406,50200732,OR LVL3 EA ADDL 1MIN,182.0,0,,Corona Regional Medical Center,2019
3407,50200740,OR LVL4 INITIAL 30MIN,5469.0,0,,Corona Regional Medical Center,2019
3408,50200757,OR LVL4 EA ADDL 1MIN,180.0,0,,Corona Regional Medical Center,2019
3409,50200765,OR LVL5 INITIAL 30MIN,6978.0,0,,Corona Regional Medical Center,2019
3410,50200773,OR LVL5 EA ADDL 1MIN,233.0,0,,Corona Regional Medical Center,2019
3411,50200781,OR LVL6 INITIAL 30MIN,6710.0,0,,Corona Regional Medical Center,2019
