,Charge Code,Description,Price,Comments,Hospital,Year
570,30102967,HC LAB ZINC-RBC *K-948,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
571,30103008,HC LAB CALPROTECTIN-FECAL #A-92303,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
572,30103009,HC LAB CALPROTECTIN-FECAL #A-CHG,185.27,,John Muir Behavioral Health,2019
573,30103029,"HC LAB MYELIN BASIC PROT.,CSF *A-80515",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
574,30103042,HC LAB CATECHOLAMINE FRAC PLAS *A80216,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
575,30103044,"HC LAB HEAVY METALS PANEL,BLOOD *A-99470",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
576,30103057,HC LAB OSTEOCALCIN #A-20728,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
577,30103058,HC LAB OSTEOCALCIN #A-CHARGE ONLY,50.87,,John Muir Behavioral Health,2019
578,30103062,HC LAB FRAG X-NUCLEIC ACD TRNSFR #GZ-CHG,10.9,,John Muir Behavioral Health,2019
579,30103063,HC LAB FRAG X-AMPLIFICATION #GZ-CHRG,23.64,,John Muir Behavioral Health,2019
580,30103064,HC LAB FRAG X-INTERP & REPORT #GZ-CHRG,5.67,,John Muir Behavioral Health,2019
581,30103065,HC LAB FRAG X-CAP ELECTROPHOR #GZ-CHRG,23.64,,John Muir Behavioral Health,2019
582,30103101,HC LAB PORPHOBILINOGEN-URINE *A-80260,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
583,30103148,HC LAB PG BY AMNIOSTAT *UCSF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
584,30103157,HC LAB LD ISOENZYMES *A-20413,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
585,30103289,HC LAB URINE MEASUREMENT -CHRG ONLY,185.85,,John Muir Behavioral Health,2019
586,30103309,HC LAB STONE ANALYSIS *AR,27.95,,John Muir Behavioral Health,2019
587,30103356,HC LAB WB SODIUM,106.06,,John Muir Behavioral Health,2019
588,30103357,HC LAB WB POTASSIUM,101.5,,John Muir Behavioral Health,2019
589,30103358,HC LAB WB CHLORIDE,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
590,30103360,HC LAB WB GLUCOSE,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
591,30103361,HC LAB WB LACTATE,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
592,30103362,HC LAB CARBOXYHEMOGLOBIN,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
593,30103363,HC LAB METHEMOGLOBIN,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
594,30103370,HC LAB [SR] DIGOXIN * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
595,30103371,HC LAB [SR] GENTAMYCIN TROUGH * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
596,30103372,HC LAB [SR] GENTAMYCIN PEAK * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
597,30103373,HC LAB [SR] CARBAMAZEPINE * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
598,30103374,HC LAB [SR] PHENOBARBITOL * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
599,30103375,HC LAB [SR] THEOPHYLLINE * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
600,30103376,HC LAB [SR] TOBRAMYCIN PEAK * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
601,30103377,HC LAB [SR] TOBRAMYCIN TROUGH * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
602,30103378,HC LAB [SR] DILANTIN * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
603,30103379,HC LAB [SR] COMP METABOLIC PANEL * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
604,30103381,HC LAB [SR] CHEM 7 PANEL * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
605,30103382,HC LAB [SR] ELECTROLYTES * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
606,30103383,HC LAB [SR] BICARBONATE (CO2) * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
607,30103384,HC LAB [SR] SGOT (AST) * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
608,30103385,HC LAB [SR] TOTAL PROTEIN * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
609,30103386,HC LAB [SR] GLUCOSE * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
610,30103387,"HC LAB [SR] CREATININE, SERUM * SR",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
611,30103388,HC LAB [SR] CALCIUM * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
612,30103389,HC LAB [SR] BUN (UREA NITROGEN) * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
613,30103390,HC LAB [SR] TOTAL BILIRUBIN * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
614,30103391,HC LAB [SR] ALKALINE PHOSPHATASE * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
615,30103392,HC LAB [SR[ ALBUMIN * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
616,30103393,HC LAB [SR] CHLORIDE *SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
617,30103394,HC LAB [SR] POTASSIUM * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
618,30103395,HC LAB [SR] SODIUM * SR,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
619,30103400,HC LAB [SA] CARBAMAZEPINE * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
620,30103401,HC LAB [SA] DIGOXIN * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
621,30103402,HC LAB [SA] GENTAMICIN-PEAK * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
622,30103403,HC LAB [SA] LITHIUM * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
623,30103404,HC LAB [SA] PHENOBARBITOL *SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
624,30103405,HC LAB [SA] PHENYTOIN *SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
625,30103406,HC LAB [SA] THEOPHYLLINE *SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
626,30103407,HC LAB [SA] TOBRAMYCIN PEAK *SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
627,30103408,HC LAB [SA] VANCOMYCIN PEAK *SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
628,30103410,HC LAB [SA] HEMOGRAM W/ PLATELET * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
629,30103411,HC LAB [SA] LIVER FUNCTION PANEL * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
630,30103412,HC LAB [SA] ELECTROLYTES * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
631,30103413,HC LAB [SA] CK-MB * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
632,30103414,HC LAB [SA] CHEM PANEL 20,21.74,,John Muir Behavioral Health,2019
633,30103415,HC LAB [SA] CARDIAC RISK PANEL * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
634,30103416,HC LAB [SA] TSH - ULTRA SENSITIVE *SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
635,30103417,HC LAB [SA] GENTAMICIN-TROUGH * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
636,30103418,HC LAB [SA] GENTAMICIN-RANDOM * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
637,30103419,HC LAB [SA] TOBRAMYCIN TROUGH * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
638,30103420,HC LAB [SA] TOBRAMYCIN RANDOM * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
639,30103421,HC LAB [SA] TYLENOL (ACETAMINOPHEN) *SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
640,30103422,HC LAB [SA] VALPROIC ACID (DEPAKENE) *SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
641,30103423,HC LAB [SA] VANCOMYCIN TROUGH *SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
642,30103424,HC LAB [SA] VANCOMYCIN RANDOM *SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
643,30103426,HC LAB [SA] ALBUMIN * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
644,30103427,HC LAB [SA] ALKALINE PHOSPHATASE * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
645,30103428,HC LAB [SA] AMMONIA * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
646,30103429,HC LAB [SA] AMYLASE * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
647,30103430,HC LAB [SA] BICARBONATE (CO2) * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
648,30103431,"HC LAB [SA] BILIRUBIN, DIRECT * SA",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
649,30103432,HC LAB [SA] TOTAL BILIRUBIN SERUM * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
650,30103433,HC LAB [SA] BLOOD UREA NITROGEN * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
651,30103434,HC LAB [SA] CALCIUM * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
652,30103435,HC LAB [SA] CHLORIDE * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
653,30103436,HC LAB [SA] CHOLESTEROL * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
654,30103437,HC LAB [SA] TOTAL CK * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
655,30103438,HC LAB [SA] CREATININE * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
656,30103439,HC LAB [SA] FERRITIN * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
657,30103440,HC LAB [SA] GLYCOHEMOGLOBIN (HB-A) * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
658,30103441,HC LAB [SA] GAMMA GLUTAMYL TRANSP * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
659,30103442,HC LAB [SA] GLOBULIN * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
660,30103443,HC LAB [SA] GLUCOSE * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
661,30103444,"HC LAB [SA] IRON, SERUM * SA",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
662,30103445,HC LAB [SA] MAGNESIUM * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
663,30103446,"HC LAB [SA] PHOSPHOROUS, SERUM * SA",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
664,30103447,"HC LAB [SA] POTASSIUM, SERUM * SA",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
665,30103448,HC LAB [SA] SGOT (AST) * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
666,30103449,HC LAB [SA] SGPT (ALT) * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
667,30103450,"HC LAB [SA] SODIUM, SERUM * SA",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
668,30103451,HC LAB [SA] TOTAL PROTEIN * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
669,30103452,"HC LAB [SA] URIC ACID, SERUM *SA",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
670,30103453,HC LAB [SA] LACTIC DEHYDROGENASE * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
671,30103454,HC LAB [SA] CHEMISTRY 7 PANEL * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
672,30103455,HC LAB [SA] COMP. METABOLIC PANEL * SA,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
673,30103460,HC LAB [MO] ELECTROLYTES * MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
674,30103461,HC LAB [MO] CHEM 7 PANEL * MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
675,30103462,HC LAB [MO] COMP METABOLIC PANEL *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
676,30103463,HC LAB [MO] CK-MB *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
677,30103464,HC LAB [MO] LIVER FUNCTION PANEL *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
678,30103465,HC LAB [MO[ CHEM 20 PANEL *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
679,30103466,HC LAB [MO] THYROID PANEL *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
680,30103469,HC LAB [MO] ALBUMIN *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
681,30103470,HC LAB [MO] ALKALINE PHOSPHATASE *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
682,30103471,HC LAB [MO] AMMONIA *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
683,30103472,HC LAB [MO] AMYLASE *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
684,30103473,HC LAB [MO] BICARBONATE (CO2) *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
685,30103474,"HC LAB [MO] BILIRUBIN, DIRECT *MO",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
686,30103475,"HC LAB [MO] BILIRUBIN, TOTAL *MO",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
687,30103476,HC LAB [MO] BUN (UREA NITROGEN) *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
688,30103477,HC LAB [MO] CALCIUM *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
689,30103478,HC LAB [MO] CHLORIDE *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
690,30103479,HC LAB [MO] CHOLESTEROL *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
691,30103480,"HC LAB [MO] CPK, TOTAL *MO",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
692,30103481,"HC LAB [MO] CREATININE, SERUM *MO",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
693,30103482,HC LAB [MO] GAMMA GT *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
694,30103483,HC LAB [MO] GLUCOSE *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
695,30103484,HC LAB [MO] LDH *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
696,30103485,HC LAB [MO] MAGNESIUM *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
697,30103486,HC LAB [MO] PHOSPHOROUS *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
698,30103487,HC LAB [MO] POTASSIUM *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
699,30103488,HC LAB [MO] SGOT (AST) *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
700,30103489,HC LAB [MO] SGPT (ALT)*MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
701,30103490,"HC LAB [MO] SODIUM, SERUM *MO",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
702,30103491,HC LAB [MO] TOTAL PROTEIN *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
703,30103492,HC LAB [MO] TRIGLYCERIDES *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
704,30103493,HC LAB [MO] URIC ACID *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
705,30103494,HC LAB [MO] DIGOXIN *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
706,30103495,HC LAB [MO] GENTAMICIN PEAK *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
707,30103496,HC LAB [MO] GENTAMICIN RANDOM *MC,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
708,30103497,HC LAB [MO] GENTAMICIN TROUGH *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
709,30103498,HC LAB [MO] LITHIUM *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
710,30103499,HC LAB [MO] PHENOBARBITOL *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
711,30103500,HC LAB [MO] CARBAMAZEPINE *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
712,30103501,HC LAB [MO] TOBRAMYCIN PEAK *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
713,30103502,HC LAB [MO] TOBRAMYCIN TROUGH *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
714,30103503,HC LAB [MO] TOBRAMYCIN RANDOM *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
715,30103504,HC LAB [MO] VANCOMYCIN TROUGH *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
716,30103505,HC LAB [MO] VANCOMYCIN PEAK *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
717,30103506,HC LAB [MO] VALPROIC ACID *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
718,30103507,"HC LAB [MO] IRON, SERUM *MO",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
719,30103508,HC LAB [MO] IRON BINDING CAPACITY *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
720,30103509,HC LAB [MO] TROPONIN I *MO,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
721,30103512,HC LAB [SF] DIGOXIN *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
722,30103513,HC LAB [SF] PHENYTOIN *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
723,30103514,HC LAB [SF] PHENOBARBITOL *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
724,30103515,HC LAB [SF] CARBAMAZEPINE *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
725,30103516,HC LAB [SF] THEOPHYLLINE *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
726,30103517,HC LAB [SF] VALPROIC ACID *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
727,30103518,HC LAB [SF] PROCAINAMIDE *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
728,30103519,HC LAB [SF] ALKALINE PHOSPHATASE *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
729,30103520,HC LAB [SF] SGOT (AST) *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
730,30103521,HC LAB [SF] SGPT (ALT) *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
731,30103522,HC LAB [SF] AMMONIA *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
732,30103523,HC LAB [SF] AMYLASE *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
733,30103524,"HC LAB [SF] BILIRUBIN, DIRECT *SF",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
734,30103525,"HC LAB [SF] BILIRUBIN, TOTAL *SF",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
735,30103526,HC LAB [SF] BUN (UREA NITROGEN) *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
736,30103527,HC LAB [SF] CALCIUM *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
737,30103528,HC LAB [SF] BICARBONATE (CO2) *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
738,30103529,HC LAB [SF] CHLORIDE *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
739,30103530,"HC LAB [SF] CPK, TOTAL *SF",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
740,30103531,"HC LAB [SF] CREATININE, SERUM *SF",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
741,30103532,HC LAB [SF] GLUCOSE *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
742,30103533,HC LAB [SF] LDH *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
743,30103534,HC LAB [SF] LITHIUM *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
744,30103535,HC LAB [SF] MAGNESIUM *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
745,30103536,HC LAB [SF] POTASSIUM *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
746,30103537,HC LAB [SF] SODIUM *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
747,30103538,HC LAB [SF] TOTAL PROTEIN *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
748,30103539,HC LAB [SF] COMP METABOLIC PANEL *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
749,30103540,HC LAB [SF] BASIC METABOLIC PANEL *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
750,30103541,HC LAB [SF] ELECTROLYTES *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
751,30103542,HC LAB [SF] LIVER FUNCTION PANEL *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
752,30103543,HC LAB [SF] CK-MB *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
753,30103544,HC LAB [SF] PROCAINAMIDE & NAPA *SF,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
754,30103547,"HC LAB [SF] IRON, SERUM *SF",0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
755,30103554,HC LAB [LG] DIGOXIN *LG,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
756,30103555,HC LAB [LG] PHENOBARBITOL *LG,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
757,30103556,HC LAB [LG] PHENYTOIN *LG,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
758,30103557,HC LAB [LG] CARBAMAZEPINE *LG,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
759,30103558,HC LAB [LG] THEOPHYLLINE *LG,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
760,30103559,HC LAB [LG] VALPROIC ACID *LG,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
761,30103560,HC LAB [LG] LIVER FUNCTION PANEL *LG,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
762,30103561,HC LAB [LG] COMP METABOLIC PANEL *LG,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
763,30103562,HC LAB [LG] ELECTROLYTES *LG,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
764,30103563,HC LAB [LG] BASIC METABOLIC PANEL *LG,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
765,30103564,HC LAB [LG] THYROID PANEL *LG,0.0,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Behavioral Health,2019
