,Charge Code,Description,Price,Comments,Hospital,Year
1348,30133406,"LAB HEAVY METAL GROUP,URINE*/X",36.74,,John Muir Medical Center - Concord Campus,2019
1349,30133408,LAB BETA 2 MICROGLOBULIN*/X,14.23,,John Muir Medical Center - Concord Campus,2019
1350,30133409,LAB BETA-2-MICROGLOBULIN,805.21,,John Muir Medical Center - Concord Campus,2019
1351,30133410,LAB TOTAL BILIRUBIN,1478.29,,John Muir Medical Center - Concord Campus,2019
1352,30133410,LAB TOTAL BILIRUBIN,19.01,,John Muir Medical Center - Concord Campus,2019
1353,30133411,"LAB TOTAL BILIRUBIN, NEONATE",235.4,,John Muir Medical Center - Concord Campus,2019
1354,30133411,"LAB TOTAL BILIRUBIN, NEONATE",127.48,,John Muir Medical Center - Concord Campus,2019
1355,30133412,LAB BDY FLUID TTL BILIRUBIN,294.05,,John Muir Medical Center - Concord Campus,2019
1356,30133412,LAB BDY FLUID TTL BILIRUBIN,32.41,,John Muir Medical Center - Concord Campus,2019
1357,30133415,"LAB OCCULT BLOOD, DIAGNOSTIC",118.37,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1358,30133415,"LAB OCCULT BLOOD, DIAGNOSTIC",49.55,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1359,30133416,"LAB OCCULT BLOOD, SCREENING",118.37,,John Muir Medical Center - Concord Campus,2019
1360,30133416,"LAB OCCULT BLOOD, SCREENING",49.55,,John Muir Medical Center - Concord Campus,2019
1361,30133417,"LAB OCCULT BLD, IMMUNO, SCREEN */Y",98.84,,John Muir Medical Center - Concord Campus,2019
1362,30133418,"LAB OCCULT BLD, IMMUNO, DIAG */Y",98.84,,John Muir Medical Center - Concord Campus,2019
1363,30133419,LAB COLORECTAL CANCER SCRN OB-AUTO,810.92,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1364,30133419,LAB COLORECTAL CANCER SCRN OB-AUTO,132.02,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1365,30133420,"LAB OCCULT BLOOD,AUTOMATED",810.92,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1366,30133420,"LAB OCCULT BLOOD,AUTOMATED",132.02,,John Muir Medical Center - Concord Campus,2019
1367,30133424,LAB VITAMIN D 25-OH*/X,23.29,,John Muir Medical Center - Concord Campus,2019
1368,30133425,LAB CALCITONIN*/X,30.27,,John Muir Medical Center - Concord Campus,2019
1369,30133426,LAB CALCIUM,63.21,,John Muir Medical Center - Concord Campus,2019
1370,30133426,LAB CALCIUM,19.01,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1371,30133427,LAB IONIZED CALCIUM,186.39,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1372,30133427,LAB IONIZED CALCIUM,105.79,,John Muir Medical Center - Concord Campus,2019
1373,30133429,LAB URINE CALCIUM 24HR,129.35,,John Muir Medical Center - Concord Campus,2019
1374,30133429,LAB URINE CALCIUM 24HR,64.27,,John Muir Medical Center - Concord Campus,2019
1375,30133430,LAB URINE CALCIUM RANDOM,358.33,,John Muir Medical Center - Concord Campus,2019
1376,30133430,LAB URINE CALCIUM RANDOM,66.69,,John Muir Medical Center - Concord Campus,2019
1377,30133432,LAB ANALYSIS CALCULI (STONE),23.84,,John Muir Medical Center - Concord Campus,2019
1378,30133433,LAB TOTAL CO2,109.8,,John Muir Medical Center - Concord Campus,2019
1379,30133434,LAB BICARBONATE,105.79,,John Muir Medical Center - Concord Campus,2019
1380,30133434,LAB BICARBONATE,19.01,,John Muir Medical Center - Concord Campus,2019
1381,30133435,LAB CARBOXYHEMOGLOBIN,313.87,,John Muir Medical Center - Concord Campus,2019
1382,30133435,LAB CARBOXYHEMOGLOBIN,146.49,,John Muir Medical Center - Concord Campus,2019
1383,30133436,LAB CEA,195.23,,John Muir Medical Center - Concord Campus,2019
1384,30133436,LAB CEA,163.63,,John Muir Medical Center - Concord Campus,2019
1385,30133437,LAB CAROTENE*/X,17.08,,John Muir Medical Center - Concord Campus,2019
1386,30133438,"LAB CATECHOLAMINE, PLASMA*/X",40.11,,John Muir Medical Center - Concord Campus,2019
1387,30133439,"LAB CATECHOLAMINE, URINE*/X",102.21,,John Muir Medical Center - Concord Campus,2019
1388,30133439,"LAB CATECHOLAMINE, URINE*/X",27.69,,John Muir Medical Center - Concord Campus,2019
1389,30133440,LAB CERULOPLASMIN*/Y,101.95,,John Muir Medical Center - Concord Campus,2019
1390,30133441,LAB CERULOPLASMIN */Y,164.31,,John Muir Medical Center - Concord Campus,2019
1391,30133441,LAB CERULOPLASMIN */Y,100.4,,John Muir Medical Center - Concord Campus,2019
1392,30133442,LAB CHLORIDE,468.13,,John Muir Medical Center - Concord Campus,2019
1393,30133442,LAB CHLORIDE,19.01,,John Muir Medical Center - Concord Campus,2019
1394,30133443,"LAB CHLORIDE-URINE, RANDOM",313.61,,John Muir Medical Center - Concord Campus,2019
1395,30133443,"LAB CHLORIDE-URINE, RANDOM",56.24,,John Muir Medical Center - Concord Campus,2019
1396,30133444,"LAB CHLORIDE-URINE, 24HR",313.61,,John Muir Medical Center - Concord Campus,2019
1397,30133444,"LAB CHLORIDE-URINE, 24HR",56.24,,John Muir Medical Center - Concord Campus,2019
1398,30133445,LAB CSF CHLORIDE,235.4,,John Muir Medical Center - Concord Campus,2019
1399,30133445,LAB CSF CHLORIDE,133.1,,John Muir Medical Center - Concord Campus,2019
1400,30133446,LAB CHOLESTEROL,63.21,,John Muir Medical Center - Concord Campus,2019
1401,30133446,LAB CHOLESTEROL,19.01,,John Muir Medical Center - Concord Campus,2019
1402,30133447,LAB BODY FLUID CHOLESTEROL,295.66,,John Muir Medical Center - Concord Campus,2019
1403,30133447,LAB BODY FLUID CHOLESTEROL,30.53,,John Muir Medical Center - Concord Campus,2019
1404,30133450,LAB CHROMIUM*/X,18.89,,John Muir Medical Center - Concord Campus,2019
1405,30133451,LAB CITRATE URINE*/X,17.08,,John Muir Medical Center - Concord Campus,2019
1406,30133453,LAB PYRIDIUM CROSSLINKS */X,130.15,,John Muir Medical Center - Concord Campus,2019
1407,30133453,LAB PYRIDIUM CROSSLINKS */X,102.21,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1408,30133454,LAB COPPER*/X,17.08,,John Muir Medical Center - Concord Campus,2019
1409,30133455,LAB CORTISOL FREE URINE*/X,291.09,,John Muir Medical Center - Concord Campus,2019
1410,30133455,LAB CORTISOL FREE URINE*/X,20.96,,John Muir Medical Center - Concord Campus,2019
1411,30133456,LAB CORTISOL BASELINE,125.6,,John Muir Medical Center - Concord Campus,2019
1412,30133457,LAB CORTISOL 30 MIN,125.6,,John Muir Medical Center - Concord Campus,2019
1413,30133458,LAB CORTISOL,217.99,,John Muir Medical Center - Concord Campus,2019
1414,30133458,LAB CORTISOL,93.2,,John Muir Medical Center - Concord Campus,2019
1415,30133459,LAB CORTISOL SIMULATION BASELINE,762.17,,John Muir Medical Center - Concord Campus,2019
1416,30133459,LAB CORTISOL SIMULATION BASELINE,137.92,,John Muir Medical Center - Concord Campus,2019
1417,30133460,LAB CORTISOL SIMULATION 30 MIN,762.17,,John Muir Medical Center - Concord Campus,2019
1418,30133460,LAB CORTISOL SIMULATION 30 MIN,137.92,,John Muir Medical Center - Concord Campus,2019
1419,30133461,LAB CORTISOL SIMULATION 60 MIN,762.17,,John Muir Medical Center - Concord Campus,2019
1420,30133461,LAB CORTISOL SIMULATION 60 MIN,137.92,,John Muir Medical Center - Concord Campus,2019
1421,30133465,LAB CPK,338.51,,John Muir Medical Center - Concord Campus,2019
1422,30133465,LAB CPK,34.28,,John Muir Medical Center - Concord Campus,2019
1423,30133466,LAB CPK ISOENZYMES,426.89,,John Muir Medical Center - Concord Campus,2019
1424,30133466,LAB CPK ISOENZYMES,219.87,,John Muir Medical Center - Concord Campus,2019
1425,30133467,LAB CREATININE,105.79,,John Muir Medical Center - Concord Campus,2019
1426,30133467,LAB CREATININE,19.01,,John Muir Medical Center - Concord Campus,2019
1427,30133468,LAB URINE CREATININE,264.6,,John Muir Medical Center - Concord Campus,2019
1428,30133468,LAB URINE CREATININE,159.62,,John Muir Medical Center - Concord Campus,2019
1429,30133469,LAB CREATININE URINE,338.51,,John Muir Medical Center - Concord Campus,2019
1430,30133469,LAB CREATININE URINE,60.53,,John Muir Medical Center - Concord Campus,2019
1431,30133470,LAB BODY FLUID CREATININE EFFLUENT,320.3,,John Muir Medical Center - Concord Campus,2019
1432,30133470,LAB BODY FLUID CREATININE EFFLUENT,55.97,,John Muir Medical Center - Concord Campus,2019
1433,30133471,LAB URINE CREATININE 24HR,293.52,,John Muir Medical Center - Concord Campus,2019
1434,30133471,LAB URINE CREATININE 24HR,58.38,,John Muir Medical Center - Concord Campus,2019
1435,30133472,LAB URINE CREATININE RANDOM,194.96,,John Muir Medical Center - Concord Campus,2019
1436,30133472,LAB URINE CREATININE RANDOM,60.53,,John Muir Medical Center - Concord Campus,2019
1437,30133473,LAB CREATININE CLEARANCE,268.88,,John Muir Medical Center - Concord Campus,2019
1438,30133473,LAB CREATININE CLEARANCE,108.2,,John Muir Medical Center - Concord Campus,2019
1439,30133474,LAB CRYOFIBRINOGEN,260.04,,John Muir Medical Center - Concord Campus,2019
1440,30133474,LAB CRYOFIBRINOGEN,121.85,,John Muir Medical Center - Concord Campus,2019
1441,30133476,LAB CYANIDE*/X,41.66,,John Muir Medical Center - Concord Campus,2019
1442,30133477,LAB VITAMIN B12,284.95,,John Muir Medical Center - Concord Campus,2019
1443,30133477,LAB VITAMIN B12,129.35,,John Muir Medical Center - Concord Campus,2019
1444,30133478,LAB DHEA*/X,35.71,,John Muir Medical Center - Concord Campus,2019
1445,30133479,LAB DHEA-SULFATE (DHEA-S)*/X,15.53,,John Muir Medical Center - Concord Campus,2019
1446,30133480,LAB DHEA - S,313.07,,John Muir Medical Center - Concord Campus,2019
1447,30133480,LAB DHEA - S,178.9,,John Muir Medical Center - Concord Campus,2019
1448,30133481,LAB 11-DEOXYCORTISOL*/X,38.3,,John Muir Medical Center - Concord Campus,2019
1449,30133482,"LAB VITAMIN D I,25 DI-OH*/X",30.53,,John Muir Medical Center - Concord Campus,2019
1450,30133483,LAB ERYTHROPOIETIN*/X,30.79,,John Muir Medical Center - Concord Campus,2019
1451,30133484,LAB ERYTHROPOIETIN,176.76,,John Muir Medical Center - Concord Campus,2019
1452,30133484,LAB ERYTHROPOIETIN,149.7,,John Muir Medical Center - Concord Campus,2019
1453,30133485,LAB ESTRADIOL*/Y,276.86,,John Muir Medical Center - Concord Campus,2019
1454,30133485,LAB ESTRADIOL*/Y,176.47,,John Muir Medical Center - Concord Campus,2019
1455,30133486,LAB ESTRADIOL */Y,1285.73,,John Muir Medical Center - Concord Campus,2019
1456,30133486,LAB ESTRADIOL */Y,220.71,,John Muir Medical Center - Concord Campus,2019
1457,30133487,"LAB ESTROGEN, SERUM*/X",31.05,,John Muir Medical Center - Concord Campus,2019
1458,30133488,LAB ESTRIOL SERUM*/X,19.41,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1459,30133492,"LAB FECAL FAT, QUANT*/T",70.12,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1460,30133492,"LAB FECAL FAT, QUANT*/T",56.41,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1461,30133493,LAB FERRITIN,284.95,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1462,30133493,LAB FERRITIN,119.44,,John Muir Medical Center - Concord Campus,2019
1463,30133495,LAB FOLIC ACID SERUM,284.95,,John Muir Medical Center - Concord Campus,2019
1464,30133495,LAB FOLIC ACID SERUM,124.26,,John Muir Medical Center - Concord Campus,2019
1465,30133496,LAB RBC FOLATE*/X,18.89,,John Muir Medical Center - Concord Campus,2019
1466,30133499,LAB IMMUNOGLOBULIN A*/Y,75.81,,John Muir Medical Center - Concord Campus,2019
1467,30133500,"LAB IMMUNOGLOBULINS,QUANT*/Y",170.52,,John Muir Medical Center - Concord Campus,2019
1468,30133501,LAB IMMUNOGLOBULIN G*/Y,7.25,,John Muir Medical Center - Concord Campus,2019
1469,30133502,LAB IMMUNOGLOBULIN M*/Y,75.81,,John Muir Medical Center - Concord Campus,2019
1470,30133503,LAB IMMUNOGLOBULIN G*/Y,467.3,,John Muir Medical Center - Concord Campus,2019
1471,30133503,LAB IMMUNOGLOBULIN G*/Y,61.07,,John Muir Medical Center - Concord Campus,2019
1472,30133504,LAB IMMUNOGLOBULIN A*/Y,467.3,,John Muir Medical Center - Concord Campus,2019
1473,30133504,LAB IMMUNOGLOBULIN A*/Y,61.07,,John Muir Medical Center - Concord Campus,2019
1474,30133505,LAB IMMUNOGLOBULIN M*/Y,462.9,,John Muir Medical Center - Concord Campus,2019
1475,30133505,LAB IMMUNOGLOBULIN M*/Y,61.07,,John Muir Medical Center - Concord Campus,2019
1476,30133506,"LAB IMMUNOGLOBULINS,QUANT*/Y",331.72,,John Muir Medical Center - Concord Campus,2019
1477,30133506,"LAB IMMUNOGLOBULINS,QUANT*/Y",182.94,,John Muir Medical Center - Concord Campus,2019
1478,30133507,LAB IMMUNOGLOBULIN E*/Y,164.31,,John Muir Medical Center - Concord Campus,2019
1479,30133507,LAB IMMUNOGLOBULIN E*/Y,132.74,,John Muir Medical Center - Concord Campus,2019
1480,30133508,LAB IGG SUBCLASSES (1-4)*/X,56.93,,John Muir Medical Center - Concord Campus,2019
1481,30133509,LAB PH,118.37,,John Muir Medical Center - Concord Campus,2019
1482,30133509,LAB PH,63.47,,John Muir Medical Center - Concord Campus,2019
1483,30133510,LAB ARTERIAL BLOOD GASES-SURGERY,821.37,,John Muir Medical Center - Concord Campus,2019
1484,30133510,LAB ARTERIAL BLOOD GASES-SURGERY,793.51,,John Muir Medical Center - Concord Campus,2019
1485,30133512,LAB CORD BLOOD GASES,726.02,,John Muir Medical Center - Concord Campus,2019
1486,30133512,LAB CORD BLOOD GASES,436.25,,John Muir Medical Center - Concord Campus,2019
1487,30133513,LAB ARTERIAL BLOOD GASES,625.33,,John Muir Medical Center - Concord Campus,2019
1488,30133513,LAB ARTERIAL BLOOD GASES,312.53,,John Muir Medical Center - Concord Campus,2019
1489,30133514,LAB BASIC ARTERIAL BLOOD GAS,833.41,,John Muir Medical Center - Concord Campus,2019
1490,30133514,LAB BASIC ARTERIAL BLOOD GAS,452.33,,John Muir Medical Center - Concord Campus,2019
1491,30133515,LAB OXYGEN SATURATION (DIRECT),269.14,,John Muir Medical Center - Concord Campus,2019
1492,30133516,LAB P 50,255.22,,John Muir Medical Center - Concord Campus,2019
1493,30133516,LAB P 50,174.35,,John Muir Medical Center - Concord Campus,2019
1494,30133517,LAB GASTRIC NO STIMULATION,222.55,,John Muir Medical Center - Concord Campus,2019
1495,30133517,LAB GASTRIC NO STIMULATION,98.01,,John Muir Medical Center - Concord Campus,2019
1496,30133518,LAB GASTRIC WITH STIMULATION,469.2,,John Muir Medical Center - Concord Campus,2019
1497,30133518,LAB GASTRIC WITH STIMULATION,199.25,,John Muir Medical Center - Concord Campus,2019
1498,30133519,LAB GASTRIN*/X,17.08,,John Muir Medical Center - Concord Campus,2019
1499,30133520,LAB BODY FLUID GLUCOSE,235.4,,John Muir Medical Center - Concord Campus,2019
1500,30133520,LAB BODY FLUID GLUCOSE,141.4,,John Muir Medical Center - Concord Campus,2019
1501,30133521,LAB URINE GLUCOSE,235.4,,John Muir Medical Center - Concord Campus,2019
1502,30133521,LAB URINE GLUCOSE,141.4,,John Muir Medical Center - Concord Campus,2019
1503,30133522,LAB CSF GLUCOSE,374.93,,John Muir Medical Center - Concord Campus,2019
1504,30133522,LAB CSF GLUCOSE,141.4,,John Muir Medical Center - Concord Campus,2019
1505,30133523,"LAB GLUCOSE, BODY FLUID EFFLUENT",285.21,,John Muir Medical Center - Concord Campus,2019
1506,30133523,"LAB GLUCOSE, BODY FLUID EFFLUENT",47.13,,John Muir Medical Center - Concord Campus,2019
1507,30133524,LAB URINE GLUCOSE 24 HR,285.75,,John Muir Medical Center - Concord Campus,2019
1508,30133524,LAB URINE GLUCOSE 24 HR,51.15,,John Muir Medical Center - Concord Campus,2019
1509,30133525,LAB GLUCOSE FASTING,198.98,,John Muir Medical Center - Concord Campus,2019
1510,30133525,LAB GLUCOSE FASTING,20.89,,John Muir Medical Center - Concord Campus,2019
1511,30133526,LAB GLUCOSE POCT BY FS,0.0,,John Muir Medical Center - Concord Campus,2019
1512,30133527,LAB GLUCOSE RANDOM,392.07,,John Muir Medical Center - Concord Campus,2019
1513,30133527,LAB GLUCOSE RANDOM,19.01,,John Muir Medical Center - Concord Campus,2019
1514,30133528,LAB GESTATIONAL DIABETES SCREEN,422.6,,John Muir Medical Center - Concord Campus,2019
1515,30133528,LAB GESTATIONAL DIABETES SCREEN,84.09,,John Muir Medical Center - Concord Campus,2019
1516,30133529,LAB GLUCOSE 2 HOUR PP,242.9,,John Muir Medical Center - Concord Campus,2019
1517,30133529,LAB GLUCOSE 2 HOUR PP,68.02,,John Muir Medical Center - Concord Campus,2019
1518,30133530,LAB GLUCOSE TOLERANCE PREGNANCY,584.62,,John Muir Medical Center - Concord Campus,2019
1519,30133530,LAB GLUCOSE TOLERANCE PREGNANCY,233.8,,John Muir Medical Center - Concord Campus,2019
1520,30133531,LAB GLUC TOLERANCE STD + 1HR,191.49,,John Muir Medical Center - Concord Campus,2019
1521,30133531,LAB GLUC TOLERANCE STD + 1HR,89.18,,John Muir Medical Center - Concord Campus,2019
1522,30133532,LAB GLUCOSE TOLERANCE 5 HOUR,1072.03,,John Muir Medical Center - Concord Campus,2019
1523,30133532,LAB GLUCOSE TOLERANCE 5 HOUR,350.03,,John Muir Medical Center - Concord Campus,2019
1524,30133533,LAB GLUC TOLERANCE POSTPARTUM,444.56,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1525,30133533,LAB GLUC TOLERANCE POSTPARTUM,176.49,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1526,30133534,LAB GLUCOSE TOLERANCE STANDARD,1072.03,,John Muir Medical Center - Concord Campus,2019
1527,30133534,LAB GLUCOSE TOLERANCE STANDARD,291.64,,John Muir Medical Center - Concord Campus,2019
1528,30133535,LAB G-6-PD SCREEN*/X,18.89,,John Muir Medical Center - Concord Campus,2019
1529,30133537,LAB GAMMA GT,338.24,,John Muir Medical Center - Concord Campus,2019
1530,30133537,LAB GAMMA GT,39.37,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1531,30133538,LAB FSH,170.06,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1532,30133538,LAB FSH,160.68,,John Muir Medical Center - Concord Campus,2019
1533,30133539,LAB LUTEINIZING HORMONE*/Y,142.05,,John Muir Medical Center - Concord Campus,2019
1534,30133540,LAB LUTEINIZING HORMONE*/Y,164.31,,John Muir Medical Center - Concord Campus,2019
1535,30133540,LAB LUTEINIZING HORMONE*/Y,145.94,,John Muir Medical Center - Concord Campus,2019
1536,30133541,LAB GROWTH HORMONE*/X,18.89,,John Muir Medical Center - Concord Campus,2019
1537,30133542,LAB HAPTOGLOBIN*/Y,111.52,,John Muir Medical Center - Concord Campus,2019
1538,30133543,LAB HAPTOGLOBIN*/Y,170.78,,John Muir Medical Center - Concord Campus,2019
1539,30133543,LAB HAPTOGLOBIN*/Y,107.12,,John Muir Medical Center - Concord Campus,2019
1540,30133544,LAB HGB ELECTROPHORESIS*/X,18.89,,John Muir Medical Center - Concord Campus,2019
1541,30133545,LAB GLYCOHEMOGLOBIN,228.97,,John Muir Medical Center - Concord Campus,2019
1542,30133545,LAB GLYCOHEMOGLOBIN,123.99,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1543,30133546,LAB HGBA1C / X,105.79,,John Muir Medical Center - Concord Campus,2019
1544,30133546,LAB HGBA1C / X,15.0,,John Muir Medical Center - Concord Campus,2019
1545,30133547,LAB HEMAGLOBIN A1C (ALT METHOD),373.59,,John Muir Medical Center - Concord Campus,2019
1546,30133547,LAB HEMAGLOBIN A1C (ALT METHOD),79.81,,John Muir Medical Center - Concord Campus,2019
1547,30133548,LAB METHEMOGLOBIN,313.87,,John Muir Medical Center - Concord Campus,2019
1548,30133548,LAB METHEMOGLOBIN,106.32,,John Muir Medical Center - Concord Campus,2019
1549,30133549,LAB PLASMA HEMOGLOBIN*/X,19.41,,John Muir Medical Center - Concord Campus,2019
1550,30133550,LAB SULFHEMOGLOBIN (QUAL),144.62,,John Muir Medical Center - Concord Campus,2019
1551,30133550,LAB SULFHEMOGLOBIN (QUAL),68.29,,John Muir Medical Center - Concord Campus,2019
1552,30133551,LAB HEMOSIDERIN*/X,291.09,,John Muir Medical Center - Concord Campus,2019
1553,30133551,LAB HEMOSIDERIN*/X,39.33,,John Muir Medical Center - Concord Campus,2019
1554,30133553,"LAB HOMOCYSTEINE,PLASMA*/Y",131.19,,John Muir Medical Center - Concord Campus,2019
1555,30133554,"LAB HOMOCYSTEINE,PLASMA*/Y",407.27,,John Muir Medical Center - Concord Campus,2019
1556,30133554,"LAB HOMOCYSTEINE,PLASMA*/Y",132.48,,John Muir Medical Center - Concord Campus,2019
1557,30133555,"LAB 5-HIAA, URINE*/X",21.22,,John Muir Medical Center - Concord Campus,2019
1558,30133558,LAB MITOCHONDRIAL M2 AB */X,13.46,,John Muir Medical Center - Concord Campus,2019
1559,30133559,"LAB GLIADIN ANTIBODIES,IGG&IGA*/X",73.23,,John Muir Medical Center - Concord Campus,2019
1560,30133560,LAB GLOMERULAR BSMT MEMBRANE */X,37.78,,John Muir Medical Center - Concord Campus,2019
1561,30133567,LAB PTH RELATED PEPTIDE */X,91.86,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1562,30133570,LAB INSULIN LEVEL*/X,11.64,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1563,30133572,LAB TOTAL IRON,178.9,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1564,30133572,LAB TOTAL IRON,104.17,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1565,30133573,LAB IRON,249.86,,John Muir Medical Center - Concord Campus,2019
1566,30133573,LAB IRON,62.67,,John Muir Medical Center - Concord Campus,2019
1567,30133574,LAB IRON BINDING CAPACITY,125.34,,John Muir Medical Center - Concord Campus,2019
1568,30133575,"LAB 17-KETOSTEROIDS, URINE*/X",276.86,,John Muir Medical Center - Concord Campus,2019
1569,30133575,"LAB 17-KETOSTEROIDS, URINE*/X",25.1,,John Muir Medical Center - Concord Campus,2019
1570,30133576,LAB 17 KETOSTEROID FRACTIONATED*/X,312.05,,John Muir Medical Center - Concord Campus,2019
1571,30133576,LAB 17 KETOSTEROID FRACTIONATED*/X,276.86,,John Muir Medical Center - Concord Campus,2019
1572,30133577,LAB LACTIC ACID,211.83,,John Muir Medical Center - Concord Campus,2019
1573,30133577,LAB LACTIC ACID,40.17,,John Muir Medical Center - Concord Campus,2019
1574,30133578,LAB LACTIC DEHYDROGENASE,1120.5,,John Muir Medical Center - Concord Campus,2019
1575,30133578,LAB LACTIC DEHYDROGENASE,31.33,,John Muir Medical Center - Concord Campus,2019
1576,30133579,LAB BODY FLUID LDH,374.93,,John Muir Medical Center - Concord Campus,2019
1577,30133579,LAB BODY FLUID LDH,61.86,,John Muir Medical Center - Concord Campus,2019
1578,30133580,LAB LDH ISOENZYME*/X,26.13,,John Muir Medical Center - Concord Campus,2019
1579,30133581,"LAB LEAD, BLOOD*/X",8.54,,John Muir Medical Center - Concord Campus,2019
1580,30133582,LAB LIPASE,559.72,,John Muir Medical Center - Concord Campus,2019
1581,30133582,LAB LIPASE,149.7,,John Muir Medical Center - Concord Campus,2019
1582,30133583,LAB BODY FLUID LIPASE,410.54,,John Muir Medical Center - Concord Campus,2019
1583,30133583,LAB BODY FLUID LIPASE,65.35,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1584,30133584,LAB PLAC TEST,252.81,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1585,30133584,LAB PLAC TEST,133.64,,John Muir Medical Center - Concord Campus,2019
1586,30133585,LAB ULTRACENTRIFUGATION,38.83,,John Muir Medical Center - Concord Campus,2019
1587,30133586,LAB HIGH DENSITY CHOLESTEROL,952.32,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1588,30133586,LAB HIGH DENSITY CHOLESTEROL,19.01,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1589,30133587,LAB PLATELET PHERESIS PREP-IRRADIATED,268.08,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1590,30133587,LAB PLATELET PHERESIS PREP-IRRADIATED,50.35,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1591,30133588,LAB MANGANESE*/X,17.85,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1592,30133591,"LAB METANEPHRINES, URINE*/X",28.46,,John Muir Medical Center - Concord Campus,2019
1593,30133593,LAB MUCIN CLOT,165.78,,John Muir Medical Center - Concord Campus,2019
1594,30133593,LAB MUCIN CLOT,73.65,,John Muir Medical Center - Concord Campus,2019
1595,30133596,"LAB MYOGLOBIN,URINE*/T",46.58,,John Muir Medical Center - Concord Campus,2019
1596,30133596,"LAB MYOGLOBIN,URINE*/T",44.76,,John Muir Medical Center - Concord Campus,2019
1597,30133597,LAB MYOGLOBIN SERUM*/Y,671.97,,John Muir Medical Center - Concord Campus,2019
1598,30133597,LAB MYOGLOBIN SERUM*/Y,115.4,,John Muir Medical Center - Concord Campus,2019
1599,30133598,LAB URINE MYOGLOBIN SCREEN,170.06,,John Muir Medical Center - Concord Campus,2019
1600,30133598,LAB URINE MYOGLOBIN SCREEN,110.34,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1601,30133599,LAB BNP,1099.08,,John Muir Medical Center - Concord Campus,2019
1602,30133599,LAB BNP,178.36,,John Muir Medical Center - Concord Campus,2019
1603,30133601,HC FRAG X ISOL GZ CHRG,14.46,,John Muir Medical Center - Concord Campus,2019
1604,30133604,LAB FACTOR V ISOLATION */Y,34.67,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1605,30133605,LAB JAK2 ISOLATION,63.21,,John Muir Medical Center - Concord Campus,2019
1606,30133606,LAB MTHFR ISOLATION,170.06,,John Muir Medical Center - Concord Campus,2019
1607,30133606,LAB MTHFR ISOLATION,42.04,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1608,30133607,LAB FACTOR V ISOLATION */Y,275.31,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1609,30133607,LAB FACTOR V ISOLATION */Y,47.35,"Place holder, statistic, order communication, time based charge or charge panel",John Muir Medical Center - Concord Campus,2019
1610,30133610,HC FRAG X DIGESTION GZ CHRG,7.5,,John Muir Medical Center - Concord Campus,2019
1611,30133611,LAB FACTOR V DIGESTION */Y,70.38,,John Muir Medical Center - Concord Campus,2019
