,CDM,Description,Price,TYPE,NOTE,Hospital,Year
5755,51017895,CYTOGEN 25-99              311,2500.0,0,,Southwest Healthcare System - Murrieta,2019
5756,51017903,CYTOGEN 100-300            311,181.0,0,,Southwest Healthcare System - Murrieta,2019
5757,51017911,CHROM ANALY ADDL KARYO EA STDY,300.0,0,,Southwest Healthcare System - Murrieta,2019
5758,51017937,CHROMO AD CELL COUNT       311,193.0,0,,Southwest Healthcare System - Murrieta,2019
5759,51017978,PATH LEVEL 1               312,53.0,0,,Southwest Healthcare System - Murrieta,2019
5760,51017986,PATH LEVEL 2               312,94.0,0,,Southwest Healthcare System - Murrieta,2019
5761,51017994,PATH LEVEL 3               312,154.0,0,,Southwest Healthcare System - Murrieta,2019
5762,51018000,PATH LEVEL 4               312,240.0,0,,Southwest Healthcare System - Murrieta,2019
5763,51018018,BONE MARROW BIOPSY PATH LVL 4,176.0,0,,Southwest Healthcare System - Murrieta,2019
5764,51018026,PATH LEVEL 4 CELL BLOCK    312,176.0,0,,Southwest Healthcare System - Murrieta,2019
5765,51018059,PATH LEVEL 5               312,329.0,0,,Southwest Healthcare System - Murrieta,2019
5766,51018067,PATH LEVEL 6               312,484.0,0,,Southwest Healthcare System - Murrieta,2019
5767,51018075,DECALCIFY TISSUE,36.0,0,,Southwest Healthcare System - Murrieta,2019
5768,51018083,SPECIAL STAINS GRP 1       312,196.0,0,,Southwest Healthcare System - Murrieta,2019
5769,51018091,SPECIAL STAINS GRP 2       312,150.0,0,,Southwest Healthcare System - Murrieta,2019
5770,51018109,HISTOCHEMICAL STAIN ADDON  312,87.0,0,,Southwest Healthcare System - Murrieta,2019
5771,51018133,CHG MICROSLIDE CONSULT,178.0,0,,Southwest Healthcare System - Murrieta,2019
5772,51018141,PATH CONSULT W/SLIDES,178.0,0,,Southwest Healthcare System - Murrieta,2019
5773,51018158,COMP PATH CONSLT W/REC REV,981.0,0,,Southwest Healthcare System - Murrieta,2019
5774,51018166,CONSULT IN OR              312,243.0,0,,Southwest Healthcare System - Murrieta,2019
5775,51018174,FROZEN SECTION - INITIAL,180.0,0,,Southwest Healthcare System - Murrieta,2019
5776,51018182,FROZEN SECTION - EACH ADDL,81.0,0,,Southwest Healthcare System - Murrieta,2019
5777,51018190,IMMUNOHISTOCHEMISTRY EA AB,648.0,0,,Southwest Healthcare System - Murrieta,2019
5778,51018208,IMUNOFLUORES EA AB DIR     312,99.0,0,,Southwest Healthcare System - Murrieta,2019
5779,51018224,ELECTRON MICROSCOPE DX     312,961.0,0,,Southwest Healthcare System - Murrieta,2019
5780,51018281,NERVE TEASING PREP         312,150.0,0,,Southwest Healthcare System - Murrieta,2019
5781,51018299,INSITU HYBRIDE FISH EACH PROBE,760.0,0,,Southwest Healthcare System - Murrieta,2019
5782,51018356,BODY FLD CELL CNT          309,64.0,0,,Southwest Healthcare System - Murrieta,2019
5783,51018364,BODY FLD CEL CNT W/DIF     309,98.0,0,,Southwest Healthcare System - Murrieta,2019
5784,51018372,CSF CELL CNT W/DIF         309,98.0,0,,Southwest Healthcare System - Murrieta,2019
5785,51018380,SYNOVIAL CEL CNT W/DIF     309,288.0,0,,Southwest Healthcare System - Murrieta,2019
5786,51018398,FLUID CRYSTAL,86.0,0,,Southwest Healthcare System - Murrieta,2019
5787,51018406,FLUID CRYSTAL SYNOVIAL     309,86.0,0,,Southwest Healthcare System - Murrieta,2019
5788,51018513,NASAL SMEAR EOS            309,160.0,0,,Southwest Healthcare System - Murrieta,2019
5789,51018653,SEMEN PRESCENCE            309,104.0,0,,Southwest Healthcare System - Murrieta,2019
5790,51018661,SEMEN MOTILITY/COUNT       309,103.0,0,,Southwest Healthcare System - Murrieta,2019
5791,51018695,SPERM AB                   309,128.0,0,,Southwest Healthcare System - Murrieta,2019
5792,51018745,COLLECT SWEAT              309,791.0,0,,Southwest Healthcare System - Murrieta,2019
5793,51018851,SPEC COLL VENOUS VENIPUNCT 300,22.0,0,,Southwest Healthcare System - Murrieta,2019
5794,51019016,TRANSFUSION BLOOD/PRODUCTS,1080.0,0,,Southwest Healthcare System - Murrieta,2019
5795,51019040,RAPAMYCIN/SIROLIMUS        300,22.0,0,,Southwest Healthcare System - Murrieta,2019
5796,51019057,ATOMIC ABSORP THALLIUM     301,263.0,0,,Southwest Healthcare System - Murrieta,2019
5797,51019065,IMUNASY RIA NEURN SPEC ENOL301,248.0,0,,Southwest Healthcare System - Murrieta,2019
5798,51019073,IMUNASY RIA PANCRET PEPTIDE301,137.0,0,,Southwest Healthcare System - Murrieta,2019
5799,51019081,IMUNASY RIA PEPSINOGEN 1   301,248.0,0,,Southwest Healthcare System - Murrieta,2019
5800,51019099,IMUNASY RIA QUANT          301,248.0,0,,Southwest Healthcare System - Murrieta,2019
5801,51019107,IMUNASY PROTEIN ASE 3 AB   301,269.0,0,,Southwest Healthcare System - Murrieta,2019
5802,51019131,TRIGLYCERIDES FLUID        301,71.0,0,,Southwest Healthcare System - Murrieta,2019
5803,51019149,RPR QUAL                   302,4.0,0,,Southwest Healthcare System - Murrieta,2019
5804,51019156,PREMARITAL RPR             302,15.0,0,,Southwest Healthcare System - Murrieta,2019
5805,51019172,CULT PRE ID CATH TIP       306,168.0,0,,Southwest Healthcare System - Murrieta,2019
5806,51019198,CULT PRE ID THROAT         306,289.0,0,,Southwest Healthcare System - Murrieta,2019
5807,51019206,CULT PRE ID NP             306,153.0,0,,Southwest Healthcare System - Murrieta,2019
5808,51019214,C&I INFECTIOUS AGENTS,11.0,0,,Southwest Healthcare System - Murrieta,2019
5809,51019263,"ACETONE, QUAL. URINE       307",56.0,0,,Southwest Healthcare System - Murrieta,2019
5810,51019271,"CHLORIDE, BODY FLUID       301",59.0,0,,Southwest Healthcare System - Murrieta,2019
5811,51019289,"CHOLESTEROL, BODY FLUID    301",28.0,0,,Southwest Healthcare System - Murrieta,2019
5812,51019297,"CREATININE, RAND. URINE    301",65.0,0,,Southwest Healthcare System - Murrieta,2019
5813,51019321,"MAGNESIUM, RAND. URINE     301",126.0,0,,Southwest Healthcare System - Murrieta,2019
5814,51019339,"PHOSPHORUS, RAND. URINE    301",62.0,0,,Southwest Healthcare System - Murrieta,2019
5815,51019347,"UREA NITROGEN, RAND. URINE 301",57.0,0,,Southwest Healthcare System - Murrieta,2019
5816,51019404,ANCA (GLYCO)IGG AB         301,91.0,0,,Southwest Healthcare System - Murrieta,2019
5817,51019461,"C-REACTIVE PROTEIN, HS     302",155.0,0,,Southwest Healthcare System - Murrieta,2019
5818,51019479,INHIBIN A                  302,271.0,0,,Southwest Healthcare System - Murrieta,2019
5819,51019537,"GENOTYPE, DNA, HEPATITIS C 306",175.0,0,,Southwest Healthcare System - Murrieta,2019
5820,51019586,Q FEVER ATBY               302,39.0,0,,Southwest Healthcare System - Murrieta,2019
5821,51019594,VIRAL CAPSID ANTIGEN IGG   302,46.0,0,,Southwest Healthcare System - Murrieta,2019
5822,51019636,CA 15-3                    302,24.0,0,,Southwest Healthcare System - Murrieta,2019
5823,51019669,IMMUNOFIXATION ELECTRO-CSF,169.0,0,,Southwest Healthcare System - Murrieta,2019
5824,51019677,UPEP-PROTEIN ELECT. URINE  302,64.0,0,,Southwest Healthcare System - Murrieta,2019
5825,51019685,ISLET CELL IGG AB          302,178.0,0,,Southwest Healthcare System - Murrieta,2019
5826,51019701,CMV IGG AB,26.0,0,,Southwest Healthcare System - Murrieta,2019
5827,51019719,EBV EARLY DETECTION IGG AB 302,48.0,0,,Southwest Healthcare System - Murrieta,2019
5828,51019735,EBV EARLY AG IGG AB,28.0,0,,Southwest Healthcare System - Murrieta,2019
5829,51019743,EBV NUCLEAR AG IGM AB      302,81.0,0,,Southwest Healthcare System - Murrieta,2019
5830,51019750,EBV CAPSID IGM AB          302,21.0,0,,Southwest Healthcare System - Murrieta,2019
5831,51019768,EBV CAPSID IGG AB          302,21.0,0,,Southwest Healthcare System - Murrieta,2019
5832,51019776,EBV IGG AB                 302,50.0,0,,Southwest Healthcare System - Murrieta,2019
5833,51019784,ABV IGM AB                 302,46.0,0,,Southwest Healthcare System - Murrieta,2019
5834,51019792,H. PYLORI IGG AB           302,178.0,0,,Southwest Healthcare System - Murrieta,2019
5835,51019800,H. PYLORI IGM AB           302,178.0,0,,Southwest Healthcare System - Murrieta,2019
5836,51019818,H. PYLORI IGA AB           302,178.0,0,,Southwest Healthcare System - Murrieta,2019
5837,51019826,HTLV I/II IGG AB           302,232.0,0,,Southwest Healthcare System - Murrieta,2019
5838,51019842,HSV II  IGG AB             302,231.0,0,,Southwest Healthcare System - Murrieta,2019
5839,51019859,HSV II IGM AB              302,231.0,0,,Southwest Healthcare System - Murrieta,2019
5840,51019883,ABG CHLORIDE               301,196.0,0,,Southwest Healthcare System - Murrieta,2019
5841,51019909,URINE FOR EO'S             300,161.0,0,,Southwest Healthcare System - Murrieta,2019
5842,51019925,"HEMATOCRIT, BODY FLUID     305",39.0,0,,Southwest Healthcare System - Murrieta,2019
5843,51019974,"GLUCOSE, RANDOM URINE      301",80.0,0,,Southwest Healthcare System - Murrieta,2019
5844,51020006,"GLUCOSE, 24 HR URINE       301",80.0,0,,Southwest Healthcare System - Murrieta,2019
5845,51020014,"UREA NITROGEN, BODY FLUID  301",68.0,0,,Southwest Healthcare System - Murrieta,2019
5846,51020022,ANCA PATTERN               302,82.0,0,,Southwest Healthcare System - Murrieta,2019
5847,51020055,"PLATELET AB, IGA           302",218.0,0,,Southwest Healthcare System - Murrieta,2019
5848,51020063,"PLATELET AB, IGG           302",218.0,0,,Southwest Healthcare System - Murrieta,2019
5849,51020071,"PLATELET AB, IGM           302",218.0,0,,Southwest Healthcare System - Murrieta,2019
5850,51020089,PLATELET GLYC. IA/IIA AB   302,218.0,0,,Southwest Healthcare System - Murrieta,2019
5851,51020097,PLATELET GLYC. IIB/IIIA AB 302,218.0,0,,Southwest Healthcare System - Murrieta,2019
5852,51020105,PLATELET GLYC. IB/IX AB    302,218.0,0,,Southwest Healthcare System - Murrieta,2019
5853,51020147,COMPLEMENT C1              300,85.0,0,,Southwest Healthcare System - Murrieta,2019
5854,51020162,COMPLEMENT C2              300,89.0,0,,Southwest Healthcare System - Murrieta,2019
5855,51020170,COMPLEMENT C3              300,89.0,0,,Southwest Healthcare System - Murrieta,2019
5856,51020188,COMPLEMENT C4              300,89.0,0,,Southwest Healthcare System - Murrieta,2019
5857,51020196,"SEROTONIN, URINE           301",104.0,0,,Southwest Healthcare System - Murrieta,2019
5858,51020204,CULT PRESUMP SCRN-THROAT,242.0,0,,Southwest Healthcare System - Murrieta,2019
5859,51020212,H. PYLORI/CLO TEST         306,242.0,0,,Southwest Healthcare System - Murrieta,2019
5860,51020220,CULT PRESUMP SCRN-BORD PERTUS,79.0,0,,Southwest Healthcare System - Murrieta,2019
5861,51020287,BORD PARAPERTUSSIS DFA     306,108.0,0,,Southwest Healthcare System - Murrieta,2019
5862,51020295,HSV-II DNA BY PCR          306,132.0,0,,Southwest Healthcare System - Murrieta,2019
5863,51020337,"LEGIONELLA AG, URINE       302",174.0,0,,Southwest Healthcare System - Murrieta,2019
5864,51020352,PARVOVIRUS IGG AB          302,26.0,0,,Southwest Healthcare System - Murrieta,2019
5865,51020360,PARVOVIRUS IGM AB          302,26.0,0,,Southwest Healthcare System - Murrieta,2019
5866,51020402,PARAINFLUENZA AB           302,21.0,0,,Southwest Healthcare System - Murrieta,2019
5867,51020410,ARD BLOOD CULTURE          306,343.0,0,,Southwest Healthcare System - Murrieta,2019
5868,51020436,H&E STAIN W FS-1ST         312,87.0,0,,Southwest Healthcare System - Murrieta,2019
5869,51020543,FROZEN SECTION-1ST         312,60.0,0,,Southwest Healthcare System - Murrieta,2019
5870,51020550,FROZEN SECTION-2ND         312,60.0,0,,Southwest Healthcare System - Murrieta,2019
5871,51020642,"PROTOPORPHYRINS,FRACT.     301",45.0,0,,Southwest Healthcare System - Murrieta,2019
5872,51020659,STOOL FOR WBC              305,88.0,0,,Southwest Healthcare System - Murrieta,2019
5873,51020667,"HIV RNA PCR, ULTRASENSITIVE306",99.0,0,,Southwest Healthcare System - Murrieta,2019
5874,51020675,HIV RNA PCR                306,99.0,0,,Southwest Healthcare System - Murrieta,2019
5875,51020683,"HIV RNA PCR, VIRAL LOAD    306",99.0,0,,Southwest Healthcare System - Murrieta,2019
5876,51020709,CYTOLOGY OTH SRCE PREP/SMR/INT,50.0,0,,Southwest Healthcare System - Murrieta,2019
5877,51020733,IMMUNOPEROXIDASE # 1       312,71.0,0,,Southwest Healthcare System - Murrieta,2019
5878,51020741,IMMUNOPEROXIDASE # 2       312,116.0,0,,Southwest Healthcare System - Murrieta,2019
5879,51020832,ALCIAN BLUE STAIN          312,96.0,0,,Southwest Healthcare System - Murrieta,2019
5880,51020899,FUNGAL STAIN-PATH          312,96.0,0,,Southwest Healthcare System - Murrieta,2019
5881,51020907,AFB STAIN-PATH             312,96.0,0,,Southwest Healthcare System - Murrieta,2019
5882,51020931,IRON STAIN-PATH            312,134.0,0,,Southwest Healthcare System - Murrieta,2019
5883,51020956,PCP STAIN-PATH             312,96.0,0,,Southwest Healthcare System - Murrieta,2019
5884,51020964,SPECIAL STAIN I-2ND        312,196.0,0,,Southwest Healthcare System - Murrieta,2019
5885,51020972,SPECIAL STAIN I-3RD        312,196.0,0,,Southwest Healthcare System - Murrieta,2019
5886,51020980,SPECIAL STAIN I-4TH        312,196.0,0,,Southwest Healthcare System - Murrieta,2019
5887,51021087,ENCEPHALITIS MENINGITIS    302,35.0,0,,Southwest Healthcare System - Murrieta,2019
5888,51021111,GTT 3 SPEC GLUC TOLERANCE,102.0,0,,Southwest Healthcare System - Murrieta,2019
5889,51021129,GTT 3 HR MATERNAL GLUCOSE TOL,288.0,0,,Southwest Healthcare System - Murrieta,2019
5890,51021137,GTT 4 HR GLUCOSE TOLERANCE,288.0,0,,Southwest Healthcare System - Murrieta,2019
5891,51021145,GTT 5 HR GLUCOSE TOLERANCE,288.0,0,,Southwest Healthcare System - Murrieta,2019
5892,51021244,AMIKACIN-PEAK,38.0,0,,Southwest Healthcare System - Murrieta,2019
5893,51021251,CYCLOSPORIN A BY HPLC      301,199.0,0,,Southwest Healthcare System - Murrieta,2019
5894,51021277,VANCOMYCIN-RANDOM          301,163.0,0,,Southwest Healthcare System - Murrieta,2019
5895,51021285,VANCOMYCIN-TROUGH          301,163.0,0,,Southwest Healthcare System - Murrieta,2019
5896,51021293,VANCOMYCIN-PEAK            301,163.0,0,,Southwest Healthcare System - Murrieta,2019
5897,51021301,MICROALBUMIN URINE QUANT,54.0,0,,Southwest Healthcare System - Murrieta,2019
5898,51021327,AMINO ACIDS-URINE          301,201.0,0,,Southwest Healthcare System - Murrieta,2019
5899,51021335,AMINO ACIDS-PLASMA         301,201.0,0,,Southwest Healthcare System - Murrieta,2019
5900,51021343,AMYLASE-FLUID              301,151.0,0,,Southwest Healthcare System - Murrieta,2019
5901,51021350,AMYLASE-RANDOM URINE       301,151.0,0,,Southwest Healthcare System - Murrieta,2019
5902,51021368,BILIRUBIN TOTAL FLUID,60.0,0,,Southwest Healthcare System - Murrieta,2019
5903,51021384,CORTISOL AM                301,195.0,0,,Southwest Healthcare System - Murrieta,2019
5904,51021392,CORTISOL PM                301,195.0,0,,Southwest Healthcare System - Murrieta,2019
5905,51021400,CORTISOL RANDOM            301,45.0,0,,Southwest Healthcare System - Murrieta,2019
5906,51021418,24 HR URINE CREATININE     301,65.0,0,,Southwest Healthcare System - Murrieta,2019
5907,51021426,CREATININE-FLUID           301,65.0,0,,Southwest Healthcare System - Murrieta,2019
5908,51021434,GLYCOHEMOGLOBIN            301,267.0,0,,Southwest Healthcare System - Murrieta,2019
5909,51021491,"MYOGLOBIN, URINE, QUANT.   301",19.0,0,,Southwest Healthcare System - Murrieta,2019
5910,51021558,"THYROID STIM. IMM., QUAL.  301",363.0,0,,Southwest Healthcare System - Murrieta,2019
5911,51021582,PROTEIN C                  305,174.0,0,,Southwest Healthcare System - Murrieta,2019
5912,51021590,PROTEIN S                  305,52.0,0,,Southwest Healthcare System - Murrieta,2019
5913,51021608,PLATELET FUNCTION COL/EPI  305,323.0,0,,Southwest Healthcare System - Murrieta,2019
5914,51021616,PLATELET FUNCTION COL/ADP  305,162.0,0,,Southwest Healthcare System - Murrieta,2019
5915,51021624,PT-MIXED                   305,197.0,0,,Southwest Healthcare System - Murrieta,2019
5916,51021632,PTT MIXED PARTL THROMBO TIME,350.0,0,,Southwest Healthcare System - Murrieta,2019
5917,51021640,LUPUS ANTICOAGULANT        302,182.0,0,,Southwest Healthcare System - Murrieta,2019
5918,51021673,ASPERGILLUS ANTI SP.       302,42.0,0,,Southwest Healthcare System - Murrieta,2019
5919,51021699,RSV CULTURE                306,52.0,0,,Southwest Healthcare System - Murrieta,2019
5920,51021715,MYELOPEROXIDASE AUTOAB     301,269.0,0,,Southwest Healthcare System - Murrieta,2019
5921,51021723,PROTEINASE-3 AUTOAB        301,269.0,0,,Southwest Healthcare System - Murrieta,2019
5922,51021764,GM(GANGLIOSE ASIALO) AB    301,269.0,0,,Southwest Healthcare System - Murrieta,2019
5923,51021772,RNA POLYM. I.II.III IGG AB 301,269.0,0,,Southwest Healthcare System - Murrieta,2019
5924,51021780,GANGLIOSIDE GDIA AB        301,269.0,0,,Southwest Healthcare System - Murrieta,2019
5925,51021814,GANCLIOSIDE GQIB AB        301,269.0,0,,Southwest Healthcare System - Murrieta,2019
5926,51021830,WEST BLOT MYELIN ASSOC GLYCOP,269.0,0,,Southwest Healthcare System - Murrieta,2019
5927,51021863,GANGLIOSIDE GMI AB         301,269.0,0,,Southwest Healthcare System - Murrieta,2019
5928,51021871,GLIADIN IGG AB             301,89.0,0,,Southwest Healthcare System - Murrieta,2019
5929,51021905,"ELECTROLYTES, BODY FLUID   301",242.0,0,,Southwest Healthcare System - Murrieta,2019
5930,51021947,AFP PLUS                   301,42.0,0,,Southwest Healthcare System - Murrieta,2019
5931,51021970,INSULIN GROWTH FACTOR II   301,85.0,0,,Southwest Healthcare System - Murrieta,2019
5932,51021988,"OSMOLALITY, STOOL          301",302.0,0,,Southwest Healthcare System - Murrieta,2019
5933,51022010,POC ACT CLOTTING TIME      305,28.0,0,,Southwest Healthcare System - Murrieta,2019
5934,51022036,STREP ANTIBODY SCREEN      302,91.0,0,,Southwest Healthcare System - Murrieta,2019
5935,51022093,PNH SUGAR WATER            300,145.0,0,,Southwest Healthcare System - Murrieta,2019
5936,51022119,CRYPTOSPORIDIUM STAIN      306,108.0,0,,Southwest Healthcare System - Murrieta,2019
5937,51022135,CHROMOSOME ANAL-BONE MARR  310,440.0,0,,Southwest Healthcare System - Murrieta,2019
5938,51022143,CHROMOSOME ANAL-BLOOD      310,423.0,0,,Southwest Healthcare System - Murrieta,2019
5939,51022168,PSA TOTAL PROSTATE CA SCRN,117.0,0,,Southwest Healthcare System - Murrieta,2019
5940,51022192,AMIKACIN-TROUGH            301,38.0,0,,Southwest Healthcare System - Murrieta,2019
5941,51022200,GLIADIN IGA AB             301,89.0,0,,Southwest Healthcare System - Murrieta,2019
5942,51022382,FELBATOL/FELBAMATE,15.0,0,,Southwest Healthcare System - Murrieta,2019
5943,51022390,AFP TUMOR MRKR             301,15.0,0,,Southwest Healthcare System - Murrieta,2019
5944,51022424,AFP MATERNAL SERUM         301,15.0,0,,Southwest Healthcare System - Murrieta,2019
5945,51022457,OCCULT BLOOD GASTRIC BY GUAIAC,78.0,0,,Southwest Healthcare System - Murrieta,2019
5946,51022473,GLOMERULAR BASEMENT MEMB AB,112.0,0,,Southwest Healthcare System - Murrieta,2019
5947,51022481,METHAMYLONIC ACID          301,191.0,0,,Southwest Healthcare System - Murrieta,2019
5948,51022507,ANCA NEUTRO CYTOMP         302,84.0,0,,Southwest Healthcare System - Murrieta,2019
5949,51022549,MUMPS VIRUS-IGG IMMUNE     302,18.0,0,,Southwest Healthcare System - Murrieta,2019
5950,51022556,MUMPS VIRUS-IGM            302,18.0,0,,Southwest Healthcare System - Murrieta,2019
5951,51022564,"CULTURE, TISSUE            306",289.0,0,,Southwest Healthcare System - Murrieta,2019
5952,51022648,CLOSTRIDIUM DIFFICILE      306,236.0,0,,Southwest Healthcare System - Murrieta,2019
5953,51022655,HISTOPLASMA AG SERUM       306,112.0,0,,Southwest Healthcare System - Murrieta,2019
5954,51022663,HISTOPLASMA AG URINE       306,112.0,0,,Southwest Healthcare System - Murrieta,2019
5955,51022838,DEPAKENE LEVEL             300,199.0,0,,Southwest Healthcare System - Murrieta,2019
5956,51022846,GTT 2 HR GLUCOSE TOLERANCE,154.0,0,,Southwest Healthcare System - Murrieta,2019
5957,51022853,GTT 50GM LOAD              301,57.0,0,,Southwest Healthcare System - Murrieta,2019
5958,51022929,ACETYC RECPT BLOCK         301,125.0,0,,Southwest Healthcare System - Murrieta,2019
5959,51022937,ACETYC RECPT BINDING       301,104.0,0,,Southwest Healthcare System - Murrieta,2019
5960,51022945,ACETYC RECPT MODUL         301,168.0,0,,Southwest Healthcare System - Murrieta,2019
5961,51022952,KLEIHAUERBETK              305,93.0,0,,Southwest Healthcare System - Murrieta,2019
5962,51022994,HEPARIN INDUCED AB         302,15.0,0,,Southwest Healthcare System - Murrieta,2019
5963,51023034,LYME DISEASE IGG           302,258.0,0,,Southwest Healthcare System - Murrieta,2019
5964,51023042,LYME DISEASE IGM           302,258.0,0,,Southwest Healthcare System - Murrieta,2019
5965,51023091,CHLAMYDIA PROBE CX         306,232.0,0,,Southwest Healthcare System - Murrieta,2019
5966,51023141,VARICELLA PCR              306,55.0,0,,Southwest Healthcare System - Murrieta,2019
5967,51023158,EBV-PCR                    306,55.0,0,,Southwest Healthcare System - Murrieta,2019
5968,51023349,GLUCOSE 2HR PP QUANT BLD DRW,70.0,0,,Southwest Healthcare System - Murrieta,2019
5969,51023356,5-HIAA 24HR URINE          301,17.0,0,,Southwest Healthcare System - Murrieta,2019
5970,51023364,IMUNASY RIA TSH RECEPTOR AB301,273.0,0,,Southwest Healthcare System - Murrieta,2019
5971,51023380,IMUNASY ANTI-GLIADIN IGG   301,77.0,0,,Southwest Healthcare System - Murrieta,2019
5972,51023398,IMUNASY ANTI-GLIADIN IGA   301,77.0,0,,Southwest Healthcare System - Murrieta,2019
5973,51023422,TUMOR MKR BETA HCG         301,857.0,0,,Southwest Healthcare System - Murrieta,2019
5974,51023448,MYELOPEROXIDASE AB         302,195.0,0,,Southwest Healthcare System - Murrieta,2019
5975,51023455,PROTEINASE 3               302,82.0,0,,Southwest Healthcare System - Murrieta,2019
5976,51023513,GRP B STREP AG             302,119.0,0,,Southwest Healthcare System - Murrieta,2019
5977,51023521,H INFLUENZE AG             302,119.0,0,,Southwest Healthcare System - Murrieta,2019
5978,51023539,S PNEUMONIA AG             302,119.0,0,,Southwest Healthcare System - Murrieta,2019
5979,51023547,N MENINGITIDIS ACY W       302,119.0,0,,Southwest Healthcare System - Murrieta,2019
5980,51023554,N MENINGITIDIS B/E C       302,119.0,0,,Southwest Healthcare System - Murrieta,2019
5981,51023570,CHLAMYDIA IGG AB           302,8.0,0,,Southwest Healthcare System - Murrieta,2019
5982,51023588,CHLAMYDIA IGA AB           302,8.0,0,,Southwest Healthcare System - Murrieta,2019
5983,51023596,C PNEUMONIAE IGG AB        302,8.0,0,,Southwest Healthcare System - Murrieta,2019
5984,51023612,C PNEUMONIAE IGA AB        302,8.0,0,,Southwest Healthcare System - Murrieta,2019
5985,51023620,COCCIDIOIDES IGG AB        302,9.0,0,,Southwest Healthcare System - Murrieta,2019
5986,51023638,COCCIDIOIDES IGM AB        302,9.0,0,,Southwest Healthcare System - Murrieta,2019
5987,51023646,COXSACKIE B1 VIRUS AB      302,29.0,0,,Southwest Healthcare System - Murrieta,2019
5988,51023653,COXSACKIE B2 VIRUS AB      302,29.0,0,,Southwest Healthcare System - Murrieta,2019
5989,51023661,COXSACKIE B3 VIRUS AB      302,29.0,0,,Southwest Healthcare System - Murrieta,2019
5990,51023679,COXSACKIE B4 VIRUS AB      302,29.0,0,,Southwest Healthcare System - Murrieta,2019
5991,51023687,COXSACKIE B5 VIRUS AB      302,29.0,0,,Southwest Healthcare System - Murrieta,2019
5992,51023695,COXSACKIE B6 VIRUS AB      302,29.0,0,,Southwest Healthcare System - Murrieta,2019
5993,51023760,HISTOPLASMA AB (ID)        302,36.0,0,,Southwest Healthcare System - Murrieta,2019
5994,51023786,RMSF AB SCREEN IGG         302,22.0,0,,Southwest Healthcare System - Murrieta,2019
5995,51023794,RMSF AB SCREEN IGM         302,22.0,0,,Southwest Healthcare System - Murrieta,2019
5996,51023901,TRICHROME  ADDON           312,96.0,0,,Southwest Healthcare System - Murrieta,2019
5997,51023927,ASPERGILLUS NIGER AB       302,50.0,0,,Southwest Healthcare System - Murrieta,2019
5998,51023935,ASPERGILLUS FLAVUS AB      302,50.0,0,,Southwest Healthcare System - Murrieta,2019
5999,51023943,ASPERGIL FUMIGATUS AB      302,50.0,0,,Southwest Healthcare System - Murrieta,2019
6000,51024024,SODIUM FECES               301,58.0,0,,Southwest Healthcare System - Murrieta,2019
6001,51024073,MYCOPHENOLIC ACIC (CELLCEPT300,54.0,0,,Southwest Healthcare System - Murrieta,2019
6002,51024099,ZONISAMIDE                 300,46.0,0,,Southwest Healthcare System - Murrieta,2019
6003,51024131,LEVITERACETAM              300,46.0,0,,Southwest Healthcare System - Murrieta,2019
6004,51024263,INTERLEUKIN 6 MEASUREMENT  301,112.0,0,,Southwest Healthcare System - Murrieta,2019
6005,51024743,"FLOURESCENT AB. SCREEN, EAA302",7.0,0,,Southwest Healthcare System - Murrieta,2019
6006,51024842,"ENTEROVIRUS, PCR           306",69.0,0,,Southwest Healthcare System - Murrieta,2019
6007,51024883,STREP PNEUMONIA ANTIGEN    306,25.0,0,,Southwest Healthcare System - Murrieta,2019
6008,51024933,PNEUMOCYSTIC STAIN,196.0,0,,Southwest Healthcare System - Murrieta,2019
6009,51024941,SPECIAL STAINS - RENAL GROU312,27.0,0,,Southwest Healthcare System - Murrieta,2019
6010,51025054,QFEVER IGM AB              302,22.0,0,,Southwest Healthcare System - Murrieta,2019
6011,51025062,Q FEVER IGM#2 AB           302,22.0,0,,Southwest Healthcare System - Murrieta,2019
6012,51025070,Q FEVER IGG AB             302,22.0,0,,Southwest Healthcare System - Murrieta,2019
6013,51025088,Q FEVER IGG#2 AB           302,22.0,0,,Southwest Healthcare System - Murrieta,2019
6014,51025112,METHYLMALLONIC ACID        301,33.0,0,,Southwest Healthcare System - Murrieta,2019
6015,51025120,WEST NILE VIRUS            302,169.0,0,,Southwest Healthcare System - Murrieta,2019
6016,51025195,AMYLASE URINE TIMED        301,151.0,0,,Southwest Healthcare System - Murrieta,2019
6017,51025203,CREATININE URINE TIMED     301,65.0,0,,Southwest Healthcare System - Murrieta,2019
6018,51025211,"OSMOLALITY, FLUID          301",27.0,0,,Southwest Healthcare System - Murrieta,2019
6019,51025229,"URINE/UREA, TIMED          301",69.0,0,,Southwest Healthcare System - Murrieta,2019
6020,51025278,POTASSIUM FLUID            301,67.0,0,,Southwest Healthcare System - Murrieta,2019
6021,51025302,CYTOLOGY - CYTOSPIN,284.0,0,,Southwest Healthcare System - Murrieta,2019
6022,51025369,PATH LEVEL 4 RENAL BX      312,147.0,0,,Southwest Healthcare System - Murrieta,2019
6023,51025476,SODIUM FLUID;OTHER SOURCE  301,58.0,0,,Southwest Healthcare System - Murrieta,2019
6024,51025518,COMPLEMENT TOTAL FLUID,22.0,0,,Southwest Healthcare System - Murrieta,2019
6025,51025575,POLIO TYPE 1 AB            302,46.0,0,,Southwest Healthcare System - Murrieta,2019
6026,51025583,POLIO TYPE 2 AB            302,46.0,0,,Southwest Healthcare System - Murrieta,2019
